user_id,apartment_id,viewed_at,is_wishlisted,call_to_action
863,5668610637,2024-05-28 11:33:09,y,shortlisted
1894,5668615743,2024-05-26 05:18:50,n,shortlisted
3124,5668617124,2024-05-28 12:33:32,y,shortlisted
814,5668616111,2024-05-21 22:03:45,y,reported
4504,5668638617,2024-05-20 05:37:13,y,contact_agent
1544,5668636938,2024-05-20 03:36:15,n,contact_agent
1154,5668618166,2024-05-18 06:01:33,y,reported
2503,5668620342,2024-05-22 05:23:28,y,shortlisted
4944,5668615326,2024-05-20 23:38:26,y,contact_agent
1183,5509005826,2024-05-21 04:33:40,n,contact_agent
3642,5668622658,2024-05-17 23:20:30,y,shortlisted
3496,5668612345,2024-05-26 01:44:18,n,contact_agent
4840,5664573962,2024-05-22 20:35:59,n,shortlisted
1084,5509200278,2024-05-28 03:09:15,n,reported
3989,5664569227,2024-05-19 20:08:21,y,reported
1410,5509203770,2024-05-26 15:51:05,y,contact_agent
220,5664568542,2024-05-26 18:41:26,y,shortlisted
2484,5668615587,2024-05-28 15:26:24,y,reported
2105,5508753580,2024-05-18 12:12:08,n,shortlisted
4701,5664570904,2024-05-19 16:54:30,n,contact_agent
4625,5664580810,2024-05-22 00:09:05,y,reported
3316,5668641113,2024-05-24 13:49:30,n,reported
1753,5509028457,2024-05-19 09:37:23,n,shortlisted
239,5668623369,2024-05-18 10:47:42,y,shortlisted
4884,5665221096,2024-05-28 07:43:36,y,contact_agent
2811,5668624417,2024-05-28 01:54:47,n,reported
1107,5668637942,2024-05-21 05:14:50,y,contact_agent
3905,5664574872,2024-05-25 19:05:46,y,shortlisted
695,5660299696,2024-05-19 23:26:47,n,shortlisted
2312,5668635199,2024-05-18 22:17:36,y,reported
4502,5668621601,2024-05-23 00:40:35,n,reported
244,5659899063,2024-05-20 13:28:03,y,shortlisted
421,5659919337,2024-05-25 11:08:01,n,shortlisted
2029,5664568043,2024-05-20 13:55:14,n,contact_agent
4932,5668628920,2024-05-18 17:44:33,n,contact_agent
1100,5668616570,2024-05-19 12:51:45,y,contact_agent
3768,5668611229,2024-05-24 04:53:46,n,shortlisted
1356,5668625520,2024-05-26 23:35:40,y,shortlisted
635,5508869221,2024-05-19 23:27:44,y,shortlisted
4578,5508993740,2024-05-25 06:26:54,y,shortlisted
4145,5668614853,2024-05-27 14:30:01,n,contact_agent
2167,5668629238,2024-05-22 05:18:44,y,contact_agent
3807,5668624591,2024-05-20 12:43:50,n,reported
4557,5648775825,2024-05-20 04:04:29,y,contact_agent
1609,5668632980,2024-05-18 07:53:51,n,reported
1346,5668610290,2024-05-21 06:35:48,n,shortlisted
286,5668630848,2024-05-26 23:26:10,y,contact_agent
1830,5668638523,2024-05-19 19:09:11,n,shortlisted
4688,5668638375,2024-05-17 15:05:59,n,contact_agent
4052,5653585519,2024-05-25 18:39:01,y,shortlisted
3150,5668623870,2024-05-29 00:14:47,n,contact_agent
1717,5642358923,2024-05-25 21:09:03,n,reported
3862,5668616595,2024-05-26 11:47:12,y,shortlisted
4618,5509202038,2024-05-22 17:44:18,n,contact_agent
604,5668633464,2024-05-20 23:07:52,n,reported
994,5664578975,2024-05-22 14:01:05,n,shortlisted
1193,5664594943,2024-05-24 19:40:56,y,shortlisted
152,5668613955,2024-05-17 17:58:43,y,reported
2217,5668625024,2024-05-27 02:53:51,n,shortlisted
4473,5664583426,2024-05-29 18:07:07,y,contact_agent
3296,5668616989,2024-05-26 09:29:13,n,contact_agent
3500,5509247126,2024-05-27 00:51:54,y,shortlisted
160,5648771364,2024-05-25 09:05:09,n,reported
4188,5509037625,2024-05-20 10:44:21,y,reported
3998,5508739557,2024-05-19 13:49:12,y,shortlisted
136,5509215714,2024-05-20 12:23:24,y,contact_agent
754,5668631392,2024-05-21 07:21:41,n,reported
2344,5509126313,2024-05-20 06:23:32,n,shortlisted
4082,5668619367,2024-05-20 14:41:54,y,contact_agent
3684,5668617407,2024-05-21 15:39:59,y,reported
3674,5668623847,2024-05-20 01:07:53,y,shortlisted
4939,5664576958,2024-05-21 02:20:47,n,contact_agent
4134,5509196260,2024-05-25 16:59:16,y,reported
2861,5668621846,2024-05-25 12:37:12,y,contact_agent
3794,5668619361,2024-05-21 15:57:06,y,reported
4778,5659895613,2024-05-21 06:55:11,y,reported
1866,5508749003,2024-05-27 14:38:21,y,reported
3328,5508948132,2024-05-22 19:56:16,y,contact_agent
3571,5668610728,2024-05-19 18:48:16,n,shortlisted
1472,5668628460,2024-05-19 03:09:53,n,reported
2534,5668620282,2024-05-17 16:59:31,y,reported
58,5668624940,2024-05-27 13:35:48,n,shortlisted
3525,5668630485,2024-05-28 23:48:20,n,contact_agent
3426,5668276110,2024-05-21 14:12:09,y,contact_agent
2007,5664576122,2024-05-22 04:34:27,n,contact_agent
3098,5668624849,2024-05-23 12:33:24,y,contact_agent
3070,5509168882,2024-05-22 23:17:03,y,shortlisted
3493,5659919357,2024-05-23 09:38:52,y,reported
986,5509068609,2024-05-23 08:35:10,y,contact_agent
1623,5668623724,2024-05-23 00:54:24,n,reported
4167,5664572567,2024-05-21 15:00:02,y,contact_agent
2021,5668611746,2024-05-19 22:28:17,n,contact_agent
3945,5668632888,2024-05-20 05:59:22,n,contact_agent
3746,5509246488,2024-05-24 00:30:57,y,shortlisted
3416,5668638802,2024-05-21 19:29:12,n,reported
3184,5664578340,2024-05-27 14:55:24,n,contact_agent
1173,5509261640,2024-05-22 07:13:24,n,contact_agent
4208,5668624902,2024-05-27 07:29:03,n,shortlisted
2093,5668614972,2024-05-20 20:31:12,n,contact_agent
1272,5668624367,2024-05-28 05:00:29,n,reported
1349,5668631897,2024-05-22 06:57:46,n,shortlisted
3755,5659899063,2024-05-23 15:04:46,n,reported
1110,5668642860,2024-05-17 13:41:06,n,contact_agent
2195,5668662559,2024-05-21 01:43:05,n,reported
2515,5668634478,2024-05-18 08:10:31,y,reported
4570,5508831500,2024-05-18 15:25:28,n,shortlisted
328,5509120459,2024-05-27 17:00:48,n,shortlisted
4945,5668632726,2024-05-20 00:29:17,y,contact_agent
1494,5668612366,2024-05-19 15:48:35,n,shortlisted
4587,5668620771,2024-05-26 04:10:37,n,contact_agent
2396,5668612839,2024-05-24 03:43:23,y,contact_agent
4911,5509214843,2024-05-20 11:59:36,n,shortlisted
2886,5509040967,2024-05-25 10:54:20,n,reported
3247,5509270083,2024-05-20 12:44:07,y,reported
708,5664576192,2024-05-17 15:22:51,n,contact_agent
650,5668626845,2024-05-26 07:37:22,y,reported
996,5668616256,2024-05-20 14:29:46,n,reported
3801,5668630695,2024-05-26 00:45:23,n,reported
269,5508710460,2024-05-20 08:29:48,n,reported
625,5668628901,2024-05-29 02:46:30,y,shortlisted
1641,5668627860,2024-05-23 17:59:20,n,shortlisted
91,5668638425,2024-05-25 03:00:16,n,reported
107,5664598218,2024-05-25 16:06:23,y,shortlisted
136,5668621860,2024-05-20 16:44:55,n,reported
3133,5668634508,2024-05-22 16:05:42,n,shortlisted
2885,5509000583,2024-05-24 23:43:49,n,contact_agent
836,5659911665,2024-05-23 02:56:59,y,reported
602,5668614327,2024-05-18 18:21:35,n,contact_agent
2724,5633600405,2024-05-24 03:51:07,n,reported
4094,5509134388,2024-05-25 14:17:33,y,reported
2680,5668623308,2024-05-25 03:14:04,n,contact_agent
4791,5668636412,2024-05-24 16:43:52,n,shortlisted
928,5509227686,2024-05-22 20:49:34,y,shortlisted
2342,5627579217,2024-05-22 06:30:44,y,shortlisted
4968,5668276145,2024-05-23 19:11:47,y,contact_agent
69,5668627718,2024-05-21 19:32:02,y,reported
4110,5509191161,2024-05-21 13:55:05,n,shortlisted
3191,5668225949,2024-05-20 05:51:25,n,shortlisted
3177,5668611444,2024-05-17 08:46:59,n,contact_agent
4775,5509112224,2024-05-20 13:32:52,y,shortlisted
124,5659919494,2024-05-22 23:39:02,y,contact_agent
1769,5651519045,2024-05-20 22:26:11,n,reported
2026,5654897877,2024-05-20 00:51:46,y,reported
942,5668225436,2024-05-24 22:36:59,y,reported
1194,5509011714,2024-05-19 08:28:12,n,reported
1504,5668629810,2024-05-22 22:59:04,n,contact_agent
3231,5668617407,2024-05-23 18:25:13,y,reported
2379,5668615456,2024-05-18 10:59:53,n,contact_agent
4093,5664572709,2024-05-25 04:18:54,n,shortlisted
1965,5668620244,2024-05-22 04:38:23,n,reported
553,5668620418,2024-05-25 16:17:54,n,shortlisted
3885,5668609745,2024-05-24 06:46:37,n,contact_agent
3777,5668633851,2024-05-21 16:23:16,y,shortlisted
2223,5664574895,2024-05-23 15:27:34,n,reported
3461,5509276542,2024-05-25 14:20:55,n,contact_agent
2520,5668619857,2024-05-27 15:21:46,n,shortlisted
2070,5668630222,2024-05-22 22:12:22,y,reported
2331,5668624741,2024-05-20 07:02:20,n,shortlisted
1004,5664596535,2024-05-27 08:19:01,n,shortlisted
3664,5508786949,2024-05-22 18:28:50,n,shortlisted
3914,5668641375,2024-05-27 05:04:08,y,shortlisted
1713,5668633573,2024-05-17 11:59:57,n,reported
3290,5509135547,2024-05-22 02:42:03,n,shortlisted
1060,5668610483,2024-05-23 13:45:36,n,reported
3699,5659899024,2024-05-22 11:01:38,n,reported
1789,5668619011,2024-05-20 16:16:22,n,shortlisted
192,5668642422,2024-05-20 14:43:37,n,contact_agent
3968,5668636449,2024-05-21 08:47:20,y,shortlisted
207,5509040488,2024-05-28 21:59:05,y,shortlisted
3208,5664569604,2024-05-21 21:02:53,y,reported
4299,5664579882,2024-05-23 19:55:33,y,shortlisted
444,5664594479,2024-05-25 18:21:34,y,contact_agent
1142,5508887329,2024-05-28 07:03:45,n,contact_agent
4829,5668630163,2024-05-27 17:48:43,y,shortlisted
1461,5668635585,2024-05-23 11:16:29,y,contact_agent
1541,5668617562,2024-05-25 20:57:45,y,contact_agent
620,5509034795,2024-05-26 04:34:49,y,contact_agent
3631,5668613964,2024-05-25 01:00:37,y,contact_agent
4732,5664577360,2024-05-17 16:21:16,n,reported
4587,5668633743,2024-05-20 14:20:12,y,contact_agent
1261,5509026965,2024-05-22 15:02:36,y,reported
4878,5655792516,2024-05-20 00:42:18,n,shortlisted
3563,5664578719,2024-05-25 12:03:22,y,shortlisted
2034,5668632323,2024-05-24 06:22:41,n,reported
2678,5668623562,2024-05-26 12:58:04,y,shortlisted
1118,5509121871,2024-05-26 01:20:30,n,contact_agent
3565,5660638000,2024-05-20 02:06:31,y,shortlisted
1983,5509101322,2024-05-24 13:01:06,n,contact_agent
2906,5664597573,2024-05-21 17:32:31,y,shortlisted
3779,5668616833,2024-05-20 18:25:22,y,contact_agent
1468,5664571005,2024-05-16 22:43:11,y,reported
2419,5508668444,2024-05-18 09:12:36,n,shortlisted
1854,5668618091,2024-05-20 11:47:57,n,shortlisted
3967,5508861486,2024-05-18 13:26:16,n,contact_agent
879,5668633090,2024-05-23 09:22:38,n,contact_agent
2199,5668642449,2024-05-20 11:16:11,n,contact_agent
490,5668612267,2024-05-23 04:44:05,n,reported
4036,5509271058,2024-05-21 02:11:12,n,contact_agent
3342,5509157289,2024-05-25 11:33:11,n,reported
1810,5664568310,2024-05-17 04:49:25,n,shortlisted
3605,5508998526,2024-05-27 15:53:07,y,contact_agent
3170,5659919003,2024-05-25 21:07:36,n,shortlisted
416,5659919406,2024-05-24 07:14:15,y,reported
770,5668632469,2024-05-21 23:16:37,y,shortlisted
998,5509004726,2024-05-24 06:35:31,n,contact_agent
1651,5668616510,2024-05-25 21:48:44,y,reported
1692,5668612572,2024-05-18 14:13:21,y,shortlisted
2293,5668629669,2024-05-20 06:50:32,n,reported
4306,5664583010,2024-05-24 20:05:45,y,reported
620,5668630408,2024-05-21 20:20:19,n,reported
2768,5508982479,2024-05-21 07:28:21,n,reported
1733,5668634350,2024-05-27 04:30:14,n,shortlisted
1084,5668627102,2024-05-24 01:18:46,y,contact_agent
3043,5508762029,2024-05-21 08:37:43,n,reported
2421,5664577849,2024-05-22 09:02:57,n,contact_agent
3708,5668620550,2024-05-24 17:51:30,n,contact_agent
1045,5668638931,2024-05-26 05:20:26,y,reported
4914,5668620942,2024-05-24 21:23:33,y,contact_agent
642,5664567210,2024-05-29 08:58:04,y,contact_agent
3596,5508718028,2024-05-24 16:03:46,n,shortlisted
1173,5664570433,2024-05-27 08:35:15,n,contact_agent
1744,5509167461,2024-05-19 08:24:17,n,reported
4746,5668633123,2024-05-22 16:44:27,y,shortlisted
106,5668615307,2024-05-22 15:40:46,n,shortlisted
3546,5668629645,2024-05-29 03:53:35,n,reported
947,5668636974,2024-05-17 20:35:07,n,contact_agent
1840,5668632624,2024-05-20 07:47:17,n,reported
1230,5509276215,2024-05-23 18:04:18,n,shortlisted
3600,5509263771,2024-05-21 15:45:36,y,contact_agent
3721,5668639813,2024-05-19 07:46:46,y,reported
439,5508777784,2024-05-26 19:23:49,y,reported
769,5664578411,2024-05-23 05:09:14,n,shortlisted
1177,5508919988,2024-05-27 13:09:37,n,contact_agent
3223,5509032443,2024-05-24 13:12:24,n,shortlisted
4980,5668634304,2024-05-22 06:18:59,n,reported
572,5509219216,2024-05-27 09:44:23,n,reported
3143,5664569542,2024-05-16 23:01:19,n,shortlisted
2785,5509140485,2024-05-25 06:30:37,n,contact_agent
2072,5509134203,2024-05-26 12:03:43,n,contact_agent
7,5668631681,2024-05-20 06:37:54,n,shortlisted
4390,5668616570,2024-05-18 03:18:10,y,reported
4670,5668633084,2024-05-23 15:09:31,y,contact_agent
3862,5509259547,2024-05-19 05:58:06,y,shortlisted
1004,5664597910,2024-05-18 20:19:42,n,reported
4627,5508975381,2024-05-27 08:35:42,y,reported
3239,5668624427,2024-05-21 22:27:40,y,contact_agent
1076,5668613369,2024-05-21 05:17:36,n,contact_agent
428,5668630325,2024-05-25 16:22:48,y,reported
2126,5668624519,2024-05-26 07:08:54,n,contact_agent
3482,5509256016,2024-05-21 00:30:44,y,reported
4362,5668632331,2024-05-24 12:02:44,n,reported
1562,5668628356,2024-05-25 04:09:49,y,contact_agent
2328,5664576894,2024-05-23 02:22:46,y,shortlisted
2125,5668632363,2024-05-21 09:45:24,y,contact_agent
1732,5508800518,2024-05-28 06:16:37,y,shortlisted
2709,5668621915,2024-05-18 02:27:28,n,contact_agent
4326,5668623436,2024-05-24 14:22:48,y,reported
618,5668630187,2024-05-20 09:49:29,n,reported
3069,5509083815,2024-05-25 08:25:21,y,reported
36,5659919519,2024-05-23 08:19:26,n,contact_agent
3656,5668623022,2024-05-22 23:20:23,y,shortlisted
4215,5668225407,2024-05-21 08:52:33,n,reported
2960,5509226781,2024-05-24 17:58:20,y,reported
4806,5668625316,2024-05-21 07:26:08,y,contact_agent
1804,5668626777,2024-05-28 04:45:45,n,reported
505,5664598296,2024-05-21 00:03:19,y,reported
4571,5668615635,2024-05-19 19:37:45,y,reported
2733,5668633143,2024-05-20 02:12:23,y,contact_agent
4204,5509262198,2024-05-24 06:19:47,n,reported
403,5664570363,2024-05-26 22:28:22,y,shortlisted
4407,5668620497,2024-05-27 11:31:00,y,reported
1583,5509071441,2024-05-22 01:51:08,y,shortlisted
1110,5668633759,2024-05-25 01:33:59,n,contact_agent
4244,5509230931,2024-05-22 04:02:17,n,contact_agent
1013,5664578408,2024-05-24 05:28:49,y,contact_agent
2046,5668640444,2024-05-16 18:33:21,y,contact_agent
1511,5509221781,2024-05-27 00:38:58,n,reported
3602,5664569709,2024-05-23 12:00:11,n,reported
4251,5668225949,2024-05-20 11:16:22,y,reported
2242,5668615417,2024-05-18 19:44:46,y,shortlisted
1796,5668635593,2024-05-25 09:44:39,n,reported
2640,5648142986,2024-05-24 06:28:48,y,contact_agent
8,5664596451,2024-05-20 12:59:57,n,reported
990,5668611108,2024-05-22 13:38:10,n,reported
2933,5664575839,2024-05-22 10:49:23,y,reported
4225,5668611416,2024-05-17 16:39:26,n,contact_agent
3753,5668275119,2024-05-22 12:41:01,y,reported
1273,5668627312,2024-05-22 21:18:58,y,contact_agent
4867,5668637266,2024-05-23 03:43:27,y,contact_agent
1406,5508666628,2024-05-20 22:08:36,n,contact_agent
3417,5668629383,2024-05-25 06:36:07,y,shortlisted
2451,5668633007,2024-05-28 21:37:27,y,shortlisted
1021,5668630548,2024-05-24 22:57:19,n,shortlisted
1974,5664575328,2024-05-20 04:40:05,n,reported
3403,5668636344,2024-05-20 06:36:39,n,shortlisted
1822,5508721965,2024-05-19 12:32:33,y,contact_agent
792,5668623652,2024-05-21 17:31:24,n,contact_agent
2069,5668631760,2024-05-26 09:08:52,n,shortlisted
163,5668615119,2024-05-18 20:07:04,n,reported
4422,5664597604,2024-05-23 09:32:29,y,contact_agent
4064,5664579640,2024-05-20 05:54:19,n,shortlisted
4536,5668614456,2024-05-18 07:01:54,y,reported
1470,5668616510,2024-05-23 23:37:19,n,reported
1458,5509045932,2024-05-22 15:34:46,y,reported
29,5668612189,2024-05-22 12:03:43,y,reported
4750,5668620989,2024-05-22 20:19:41,y,contact_agent
861,5668624671,2024-05-27 15:39:09,n,shortlisted
49,5664578807,2024-05-20 10:13:36,y,shortlisted
367,5509135687,2024-05-28 11:49:37,n,contact_agent
4667,5659898860,2024-05-18 22:19:27,y,shortlisted
2296,5659919569,2024-05-25 11:29:50,y,contact_agent
221,5668626784,2024-05-19 12:58:47,n,contact_agent
2597,5509210994,2024-05-22 08:41:40,y,contact_agent
1378,5508731723,2024-05-20 16:24:16,y,shortlisted
4003,5668614077,2024-05-22 09:55:02,y,reported
2782,5668624549,2024-05-23 22:11:29,y,shortlisted
2775,5509087665,2024-05-17 13:20:32,n,contact_agent
4450,5664571320,2024-05-28 18:59:40,n,contact_agent
2860,5668643253,2024-05-17 18:44:05,n,shortlisted
3890,5668611213,2024-05-22 21:18:56,y,contact_agent
1640,5648143282,2024-05-20 21:05:57,y,reported
4616,5664577828,2024-05-21 19:17:52,n,contact_agent
1455,5668615898,2024-05-17 10:41:12,y,contact_agent
2338,5668612530,2024-05-25 04:31:26,n,shortlisted
478,5660651686,2024-05-22 08:36:44,n,contact_agent
2167,5668613191,2024-05-17 11:49:14,n,contact_agent
1776,5664569184,2024-05-27 03:50:57,n,shortlisted
3328,5668609140,2024-05-24 09:09:14,y,shortlisted
3368,5509254989,2024-05-19 14:53:09,n,reported
3050,5668623877,2024-05-24 11:31:28,n,reported
273,5509151974,2024-05-17 09:03:09,n,contact_agent
4847,5664583681,2024-05-16 11:23:15,n,shortlisted
2438,5646685204,2024-05-22 23:21:05,n,shortlisted
4917,5668637828,2024-05-19 07:00:10,n,reported
3871,5508929488,2024-05-27 19:14:11,y,shortlisted
1764,5668637589,2024-05-18 11:44:10,y,reported
3669,5668226274,2024-05-20 18:29:01,y,reported
4219,5668632576,2024-05-17 08:09:32,n,shortlisted
822,5668617180,2024-05-21 16:09:38,y,contact_agent
1107,5664582822,2024-05-24 08:27:22,n,reported
4442,5668628284,2024-05-24 12:56:44,n,reported
3298,5668621903,2024-05-19 07:19:06,y,reported
1318,5668623131,2024-05-26 04:38:15,n,contact_agent
3235,5668614345,2024-05-19 16:55:35,n,reported
3420,5508978649,2024-05-18 14:24:03,n,reported
202,5668631277,2024-05-23 12:41:22,y,reported
4659,5668616269,2024-05-27 04:53:58,y,shortlisted
3268,5668636525,2024-05-20 06:25:31,n,shortlisted
2910,5664581362,2024-05-25 23:53:10,y,shortlisted
3291,5668616880,2024-05-25 15:50:14,n,reported
1182,5508951401,2024-05-16 20:15:30,n,shortlisted
2025,5509099440,2024-05-23 10:01:50,n,reported
4211,5668634708,2024-05-25 08:46:18,n,contact_agent
1749,5668633158,2024-05-18 11:49:56,y,contact_agent
4992,5659919795,2024-05-23 22:59:00,y,shortlisted
4283,5668642183,2024-05-21 22:12:56,n,reported
1249,5668635031,2024-05-24 09:09:38,n,contact_agent
3422,5668637009,2024-05-20 18:13:50,y,reported
2885,5668625196,2024-05-18 23:03:41,n,contact_agent
1007,5664571431,2024-05-25 09:16:24,n,shortlisted
1819,5508866738,2024-05-22 13:51:36,n,contact_agent
3114,5664577865,2024-05-18 08:53:03,n,reported
736,5509055442,2024-05-23 17:41:07,n,contact_agent
2040,5668615161,2024-05-23 06:01:59,n,shortlisted
413,5659915496,2024-05-26 18:14:52,y,shortlisted
2191,5668616074,2024-05-25 20:09:51,n,shortlisted
4065,5509029079,2024-05-25 20:49:33,y,reported
1699,5668637191,2024-05-18 07:51:32,n,shortlisted
4797,5668636923,2024-05-25 16:02:06,n,shortlisted
918,5664576849,2024-05-22 11:02:27,n,contact_agent
2055,5668629935,2024-05-19 15:28:12,n,shortlisted
1354,5508877976,2024-05-23 06:41:12,n,shortlisted
3694,5668636864,2024-05-18 06:52:09,y,shortlisted
4300,5509044498,2024-05-20 10:37:57,y,reported
3498,5664572487,2024-05-22 17:32:32,n,shortlisted
3678,5508752884,2024-05-19 14:59:11,n,shortlisted
2007,5509126313,2024-05-19 17:17:12,y,shortlisted
2369,5509042645,2024-05-28 15:27:09,n,reported
1839,5668620557,2024-05-21 08:02:51,n,shortlisted
2966,5508776840,2024-05-18 01:01:59,n,contact_agent
3255,5668618123,2024-05-20 13:14:13,n,shortlisted
3647,5668615244,2024-05-20 15:29:34,n,reported
767,5668628078,2024-05-17 09:12:44,n,contact_agent
1639,5664569748,2024-05-24 12:24:45,n,shortlisted
1328,5508786608,2024-05-20 07:00:01,y,reported
3344,5509053062,2024-05-25 17:58:34,y,shortlisted
225,5509259547,2024-05-27 23:35:20,y,shortlisted
1793,5664597315,2024-05-18 00:48:33,y,contact_agent
3180,5668611095,2024-05-27 09:13:33,y,reported
812,5509102609,2024-05-25 02:15:54,y,contact_agent
1380,5668624721,2024-05-27 17:15:00,n,contact_agent
2956,5509062745,2024-05-19 06:53:33,y,contact_agent
2166,5668632473,2024-05-17 02:09:34,y,contact_agent
2524,5668619413,2024-05-27 20:09:45,y,contact_agent
3305,5508967125,2024-05-17 09:36:07,n,contact_agent
2417,5668641443,2024-05-24 19:19:27,n,contact_agent
89,5544557995,2024-05-22 15:59:44,n,reported
2483,5668626693,2024-05-21 16:35:30,n,contact_agent
3734,5509000561,2024-05-19 07:24:06,y,reported
4318,5508851008,2024-05-27 23:00:23,n,reported
58,5668615298,2024-05-23 21:52:30,n,shortlisted
4376,5668627517,2024-05-19 00:48:23,y,contact_agent
3413,5668636189,2024-05-23 04:54:43,n,reported
2128,5508938496,2024-05-24 22:56:29,y,shortlisted
1044,5664568587,2024-05-19 15:15:08,y,shortlisted
4735,5668629358,2024-05-26 13:51:21,y,reported
4307,5668628923,2024-05-22 09:26:46,y,contact_agent
4293,5668635603,2024-05-23 22:11:46,y,contact_agent
2870,5668625590,2024-05-20 05:02:32,n,reported
3935,5668638412,2024-05-26 06:26:16,n,shortlisted
2895,5668614415,2024-05-22 14:21:38,y,reported
651,5668628701,2024-05-22 00:06:37,n,contact_agent
801,5509091455,2024-05-26 09:00:40,y,reported
3193,5508712384,2024-05-23 12:43:23,y,contact_agent
3894,5668614317,2024-05-26 04:51:28,n,contact_agent
1150,5668616586,2024-05-20 21:35:20,y,contact_agent
2124,5668628311,2024-05-17 15:17:23,n,contact_agent
1614,5664578714,2024-05-24 15:14:30,y,reported
790,5508716086,2024-05-19 18:41:27,y,reported
1250,5664576851,2024-05-18 21:41:58,n,shortlisted
4762,5668609239,2024-05-21 16:47:59,n,contact_agent
838,5668638850,2024-05-18 15:37:55,y,contact_agent
4098,5668640850,2024-05-22 20:53:06,y,contact_agent
4524,5668629636,2024-05-27 01:46:21,n,reported
722,5509146897,2024-05-27 12:42:11,y,contact_agent
465,5668643222,2024-05-24 11:35:35,n,shortlisted
4317,5508848817,2024-05-23 01:58:39,n,reported
4090,5668611395,2024-05-21 15:00:03,n,reported
4167,5668625316,2024-05-23 21:22:36,y,reported
4605,5509145306,2024-05-18 22:31:12,y,contact_agent
4068,5509057713,2024-05-26 21:33:51,y,contact_agent
3619,5664574879,2024-05-24 18:31:10,y,reported
1229,5509096751,2024-05-22 02:34:17,y,contact_agent
4922,5508992764,2024-05-27 01:05:48,n,shortlisted
4405,5509127505,2024-05-20 11:03:35,y,reported
3246,5668615391,2024-05-28 19:59:58,y,reported
3468,5653497458,2024-05-23 13:51:48,y,shortlisted
3279,5659919205,2024-05-24 09:37:50,n,contact_agent
1539,5508655790,2024-05-19 19:20:44,n,shortlisted
4342,5668629800,2024-05-25 15:39:53,n,contact_agent
887,5668625911,2024-05-19 22:39:18,y,reported
613,5668620791,2024-05-21 10:17:06,y,contact_agent
2885,5508885782,2024-05-17 12:52:44,n,shortlisted
4357,5509147459,2024-05-25 14:07:39,y,reported
3344,5668610587,2024-05-28 02:56:36,y,contact_agent
2288,5668631047,2024-05-27 04:54:13,y,shortlisted
2181,5668634042,2024-05-25 13:58:12,y,contact_agent
4397,5508762149,2024-05-27 09:18:01,y,reported
4062,5509040488,2024-05-28 12:14:04,y,reported
1660,5668642830,2024-05-25 06:34:18,n,contact_agent
3226,5509181266,2024-05-25 22:23:19,n,shortlisted
186,5653574378,2024-05-25 08:30:06,n,shortlisted
2437,5659919666,2024-05-23 09:55:28,n,contact_agent
2232,5668611765,2024-05-18 02:35:01,n,shortlisted
1739,5668632932,2024-05-27 11:36:05,n,shortlisted
1031,5653497433,2024-05-18 07:46:34,y,contact_agent
4343,5668622005,2024-05-23 11:14:56,n,contact_agent
215,5668622503,2024-05-23 22:40:26,y,contact_agent
4317,5508832704,2024-05-20 13:34:01,y,contact_agent
1264,5508865798,2024-05-26 08:37:54,y,contact_agent
4084,5509181266,2024-05-25 12:43:59,y,reported
1456,5664579092,2024-05-27 00:22:40,n,shortlisted
559,5668629589,2024-05-16 21:04:38,n,reported
1432,5668610597,2024-05-26 20:46:26,y,contact_agent
2234,5668615244,2024-05-27 15:22:49,n,reported
4443,5668629613,2024-05-25 14:05:33,n,contact_agent
3247,5668633087,2024-05-27 09:04:53,n,reported
3204,5668610052,2024-05-18 21:56:07,y,shortlisted
3205,5668620388,2024-05-22 20:50:22,n,shortlisted
372,5668615317,2024-05-17 08:47:32,n,contact_agent
4047,5668615062,2024-05-22 13:07:49,y,reported
3561,5668609182,2024-05-19 06:09:01,y,shortlisted
1835,5668621292,2024-05-22 07:50:31,y,contact_agent
2542,5668662559,2024-05-23 00:28:10,y,shortlisted
3589,5659895613,2024-05-27 00:55:31,y,reported
3109,5659915931,2024-05-22 16:15:30,n,shortlisted
1317,5664576972,2024-05-22 07:25:44,y,reported
1619,5664576859,2024-05-21 15:00:58,y,shortlisted
2812,5642363780,2024-05-26 23:36:44,y,contact_agent
273,5668613184,2024-05-22 17:32:37,n,contact_agent
1085,5668628890,2024-05-19 17:28:38,n,reported
2236,5664595594,2024-05-23 18:22:45,n,shortlisted
4169,5668635518,2024-05-18 14:57:37,n,contact_agent
1973,5668630287,2024-05-19 04:59:51,y,contact_agent
2991,5668632039,2024-05-24 03:25:00,y,shortlisted
2484,5651509412,2024-05-27 18:39:43,n,shortlisted
2323,5668623062,2024-05-24 12:24:39,n,shortlisted
4402,5668612366,2024-05-19 04:45:44,n,shortlisted
2032,5642350194,2024-05-22 07:10:56,n,reported
3127,5508776651,2024-05-25 20:43:00,y,contact_agent
4373,5668635344,2024-05-25 12:35:11,n,contact_agent
3314,5668620362,2024-05-19 20:40:22,n,reported
2525,5508771800,2024-05-22 04:01:55,y,contact_agent
414,5668629446,2024-05-19 07:23:15,n,shortlisted
4518,5668613261,2024-05-20 05:58:24,n,contact_agent
4597,5639919213,2024-05-25 20:04:22,y,shortlisted
3331,5668616130,2024-05-25 04:24:36,n,reported
4567,5668630212,2024-05-20 17:53:14,n,contact_agent
1505,5508922067,2024-05-20 04:11:13,n,contact_agent
3462,5509268591,2024-05-21 07:44:34,y,contact_agent
2445,5668609312,2024-05-20 13:14:04,n,contact_agent
