id,title,source,price,currency,listing_created_on,is_active,last_modified_timestamp
5668615513,Studio apartment 18049 Sw Lower Boones Ferry Rd,RentLingo,1252,USD,2024-05-16 20:24:28,1,2024-05-17 18:30:03
5668618319,One BR 140 S. Salisbury St.,RentLingo,920,USD,2024-05-18 06:02:34,1,2024-05-18 06:02:34
5653584012,One BR 205 E. Huisache Ave,RentLingo,815,USD,2024-05-18 17:46:02,1,2024-05-18 17:46:02
5668613208,One BR 16 - 19a Forest Street,RentLingo,2775,USD,2024-05-16 16:34:38,1,2024-05-16 16:34:38
5668613880,Studio apartment 1351 N Rolfe St,RentLingo,2150,USD,2024-05-18 09:35:39,0,2024-05-19 14:57:49
5668629603,Studio apartment 127 E. RIVERSIDE DR.,RentLingo,1269,USD,2024-05-17 23:48:31,1,2024-05-17 23:48:31
5668627510,Studio apartment 2717 S LAMAR BLVD,RentLingo,1233,USD,2024-05-16 18:01:03,1,2024-05-16 18:01:03
5668614259,One BR 5500 South Shore Drive,RentLingo,1119,USD,2024-05-18 04:06:57,1,2024-05-19 02:05:57
5668615591,Studio apartment 3205 West Floyd Avenue,RentLingo,969,USD,2024-05-18 06:00:12,1,2024-05-18 06:00:12
5668611641,Studio apartment 8655 Bridgewood Blvd,RentLingo,785,USD,2024-05-18 03:23:52,1,2024-05-18 03:23:52
5668630885,One BR 1001-1005 Louisiana Blvd. NE,RentLingo,750,USD,2024-05-17 20:51:55,1,2024-05-19 15:33:06
5668630881,One BR 1200 Louisiana Blvd. NE,RentLingo,750,USD,2024-05-16 14:37:45,1,2024-05-16 14:37:45
5508799069,Beachwood - superb Apartment nearby fine dining,RentDigs.com,660,USD,2024-05-16 15:21:18,1,2024-05-16 15:21:18
5509209078,One Spacious BR in Norman,RentDigs.com,594,USD,2024-05-17 20:28:49,1,2024-05-17 20:28:49
5668613204,Studio apartment 40 East Pier Drive,RentLingo,2435,USD,2024-05-16 00:38:43,1,2024-05-16 00:38:43
5668615951,Studio apartment 5100 Wayzata Boulevard,RentLingo,1405,USD,2024-05-17 08:25:15,1,2024-05-17 08:25:15
5668624357,One BR 200 Skidmore Blvd,RentLingo,1295,USD,2024-05-17 21:18:34,1,2024-05-17 21:18:34
5668616051,Studio apartment 5800 American Blvd W,RentLingo,1290,USD,2024-05-18 10:18:52,1,2024-05-18 10:18:52
5668634861,One BR 9242 Ashworth Ave N,RentLingo,1275,USD,2024-05-16 06:23:59,1,2024-05-16 06:23:59
5508996515,"Charming Studio, One BA. Parking Available!",RentDigs.com,1255,USD,2024-05-17 12:46:58,0,2024-05-17 12:46:58
5659919574,Studio apartment 800 New Hampshire,RentLingo,930,USD,2024-05-17 00:27:43,1,2024-05-19 16:01:54
5668609463,One BR 1335 Silverado,RentLingo,785,USD,2024-05-16 09:14:14,0,2024-05-16 09:14:14
5668620526,One BR 4251 Jimmy Johnson Blvd,RentLingo,400,USD,2024-05-16 19:04:24,1,2024-05-16 19:04:24
5668622517,One BR 15949 Chase Hill Blvd,RentLingo,1940,USD,2024-05-18 06:31:24,1,2024-05-20 15:46:03
5664574124,One BR 6150 El Cajon Blvd,RentLingo,1450,USD,2024-05-17 17:17:44,1,2024-05-17 17:17:44
5653584996,One BR 829 Marshall St Ne,RentLingo,1395,USD,2024-05-16 18:55:34,1,2024-05-16 18:55:34
5508857895,"Spacious Studio, One BA",RentDigs.com,1340,USD,2024-05-16 02:25:02,1,2024-05-16 02:25:02
5664598172,One BR 109-121 Springdale Street,RentLingo,1195,USD,2024-05-16 03:00:01,1,2024-05-16 03:00:01
5668630921,One BR 2500 E. 22ND ST,RentLingo,999,USD,2024-05-16 19:28:10,1,2024-05-16 19:28:10
5668630218,One BR 11028 JOLLYVILLE,RentLingo,840,USD,2024-05-18 23:08:02,1,2024-05-18 23:08:02
5668628299,One BR 911 Bryant Street Unit 301,RentLingo,3800,USD,2024-05-18 10:24:19,0,2024-05-18 10:24:19
5668630348,One BR 3785 Yates St - BH,RentLingo,1500,USD,2024-05-17 04:55:30,0,2024-05-17 04:55:30
5668632985,One BR Somerset West 18205 NW Bronson Road,RentLingo,1250,USD,2024-05-17 11:29:16,1,2024-05-19 02:18:41
5668611271,Studio apartment 3650 Summer Wind Drive,RentLingo,989,USD,2024-05-17 03:36:00,1,2024-05-17 03:36:00
5668618716,Two BR 905-907 W Oregon,RentLingo,910,USD,2024-05-18 11:56:55,1,2024-05-20 07:58:34
5509026346,Lease Spacious 1+1. Approx 538 sf of Living Space!,RentDigs.com,624,USD,2024-05-16 17:01:19,1,2024-05-16 17:01:19
5668611295,One BR 4860 Cypress Woods Dr,RentLingo,819,USD,2024-05-16 02:22:02,1,2024-05-17 09:45:25
5668609530,One BR 12800 Woodforest Boulevard,RentLingo,535,USD,2024-05-17 00:31:43,1,2024-05-17 00:31:43
5668633484,One BR Vancouver Apartment 3327 Vancouver Avenue,RentLingo,1795,USD,2024-05-16 21:37:54,1,2024-05-16 21:37:54
5668612827,One BR 11702 98th Avenue Northeast,RentLingo,1615,USD,2024-05-18 15:37:50,1,2024-05-18 22:10:52
5668617429,One BR 1 E Chase St #608,RentLingo,1600,USD,2024-05-18 14:04:29,1,2024-05-18 14:04:29
5668638701,Studio apartment 2222 E. Huntington Drive,RentLingo,1499,USD,2024-05-17 14:27:38,1,2024-05-17 14:27:38
5664579084,Studio apartment Lasalle & W Grant St,RentLingo,1450,USD,2024-05-18 22:31:53,0,2024-05-20 05:54:22
5659898665,One BR 413 West Franklin Street,RentLingo,1400,USD,2024-05-18 12:12:35,1,2024-05-20 13:27:48
5659895522,One BR Hwy 52 & Kellogg Blvd,RentLingo,1400,USD,2024-05-16 19:21:08,1,2024-05-16 19:21:08
5668613480,One BR 202 N Fremont Ave,RentLingo,1399,USD,2024-05-16 05:23:23,1,2024-05-18 02:25:15
5659895662,Studio apartment Cedar St & 10th St E,RentLingo,1250,USD,2024-05-17 20:33:56,0,2024-05-17 20:33:56
5668610025,One BR 817 Hillsborough Street,RentLingo,1200,USD,2024-05-16 02:44:45,1,2024-05-16 02:44:45
5668616043,Studio apartment 6426 City West Parkway,RentLingo,1161,USD,2024-05-17 16:02:46,1,2024-05-18 03:23:43
5668615919,Studio apartment 1212 West Lake Street,RentLingo,1111,USD,2024-05-16 19:49:36,1,2024-05-16 19:49:36
5668613520,One BR 5707 Beau Barton Place,RentLingo,1099,USD,2024-05-18 10:06:05,1,2024-05-20 05:02:21
5668629361,One BR 10610 MORADO CIR.,RentLingo,960,USD,2024-05-17 05:04:43,1,2024-05-17 05:04:43
5668620472,One BR 1340 W 26th Ave,RentLingo,920,USD,2024-05-17 22:01:46,1,2024-05-18 11:27:37
5668630089,One BR 1101 SAM BASS CIR,RentLingo,840,USD,2024-05-17 18:38:44,1,2024-05-17 18:38:44
5509208307,Euless - superb Apartment nearby fine dining,RentDigs.com,835,USD,2024-05-16 20:23:30,1,2024-05-16 20:23:30
5668619755,One BR 3101 E Covenanter Dr.,RentLingo,805,USD,2024-05-18 10:10:05,0,2024-05-18 10:10:05
5668636012,One BR Firwood 1213 S. 16th Ave.,RentLingo,770,USD,2024-05-18 06:42:05,1,2024-05-18 06:42:05
5668616760,One BR 936 Four Mile Road Nw,RentLingo,720,USD,2024-05-17 18:20:37,1,2024-05-20 07:13:22
5668621601,One BR 106-108 E Healey,RentLingo,710,USD,2024-05-18 17:53:19,0,2024-05-20 15:21:23
5659899081,One BR 3929-31 Magnolia Ave.,RentLingo,650,USD,2024-05-16 01:16:36,1,2024-05-18 17:05:50
5668611130,One BR 2073 W. Lindsey,RentLingo,620,USD,2024-05-18 17:33:11,1,2024-05-20 10:44:23
5668619718,One BR 2255 Burton St.,RentLingo,609,USD,2024-05-16 01:45:35,0,2024-05-17 05:12:27
5668618140,One BR 2251 Sagamore Parkway,RentLingo,599,USD,2024-05-17 18:45:19,1,2024-05-19 19:59:45
5668618435,Studio apartment 427 N. Salisbury Street,RentLingo,599,USD,2024-05-16 11:19:01,1,2024-05-16 11:19:01
5664572343,One BR 466-470 14th Street,RentLingo,3395,USD,2024-05-16 03:57:32,1,2024-05-16 03:57:32
5664576650,Studio apartment 2904 Lyndale Avenue South,RentLingo,1276,USD,2024-05-17 07:04:31,1,2024-05-19 13:34:12
5668616888,One BR 645 S Irwin Ave,RentLingo,725,USD,2024-05-16 09:23:15,1,2024-05-18 15:35:34
5668640009,One BR 507 & 509 Esplanade,RentLingo,2195,USD,2024-05-16 03:17:35,1,2024-05-16 03:17:35
5668626180,One BR 362 Klagg Ct,RentLingo,1028,USD,2024-05-16 08:48:35,1,2024-05-16 08:48:35
5668632188,One BR 11700 METRIC BLVD.,RentLingo,883,USD,2024-05-17 06:07:11,0,2024-05-17 06:07:11
5668623237,Studio apartment 1301 Jones Street,RentLingo,825,USD,2024-05-16 23:09:46,1,2024-05-16 23:09:46
5668614839,"One BR 190 East Front St, Ste. 112",RentLingo,772,USD,2024-05-17 10:59:27,1,2024-05-19 04:16:45
5664596231,One BR 5720 66th Street,RentLingo,550,USD,2024-05-16 04:49:16,1,2024-05-16 04:49:16
5508655471,Be among the first to discover One Santa Fe.,RentDigs.com,2184,USD,2024-05-17 04:30:51,0,2024-05-17 04:30:51
5668609368,One BR 2222 Settlers Way Boulevard,RentLingo,922,USD,2024-05-16 04:26:43,1,2024-05-17 05:14:07
5664571414,One BR 3734 Warwick,RentLingo,745,USD,2024-05-17 06:41:57,1,2024-05-19 16:52:52
5668631308,One BR 6601 Rialto Blvd,RentLingo,1265,USD,2024-05-16 10:31:48,1,2024-05-16 10:31:48
5668614643,One BR Old Glenn Hwy #20,RentLingo,940,USD,2024-05-17 20:01:54,1,2024-05-18 21:34:00
5664594907,Studio apartment 417 S Locust St,RentLingo,899,USD,2024-05-17 23:52:23,1,2024-05-17 23:52:23
5668619448,One BR 375 Fletcher Avenue,RentLingo,754,USD,2024-05-17 14:28:49,0,2024-05-17 14:28:49
5509043013,"One BR, One BA, safe neighborhood",RentDigs.com,665,USD,2024-05-17 15:28:22,1,2024-05-17 15:28:22
5668224809,The Saratoga Apartments #One BR - 1A: Washin...,RealRentals,1965,USD,2024-05-16 03:45:43,1,2024-05-16 03:45:43
5668614299,Studio apartment 1130 N Dearborn St,RentLingo,1576,USD,2024-05-18 07:29:36,1,2024-05-18 07:29:36
5659895423,One BR 5307 South Hyde Park Boulevard,RentLingo,1505,USD,2024-05-18 20:58:04,1,2024-05-18 20:58:04
5668634663,One BR 2319 Fitzwater Street,RentLingo,1475,USD,2024-05-17 06:31:44,1,2024-05-17 06:31:44
5668611753,Studio apartment 2500 Mckinney Avenue,RentLingo,1310,USD,2024-05-18 20:38:49,1,2024-05-18 20:38:49
5668614949,Studio apartment 800 N. Oklahoma Ave.,RentLingo,1050,USD,2024-05-18 02:30:40,0,2024-05-18 02:30:40
5668637850,Studio apartment 125 S 300 E,RentLingo,1025,USD,2024-05-18 11:32:16,1,2024-05-18 11:32:16
5668640822,Studio apartment 401 S 41st Street,RentLingo,835,USD,2024-05-17 10:28:01,1,2024-05-17 10:28:01
5508830902,One BA \ Los Angeles - convenient location.,RentDigs.com,2680,USD,2024-05-16 05:40:57,0,2024-05-18 08:38:39
5508831500,Studio Apartment in Quiet Building - Los Angeles. Pet OK!,RentDigs.com,2265,USD,2024-05-16 12:02:06,0,2024-05-18 02:24:52
5668635932,One BR 1360 3rd Street,RentLingo,1565,USD,2024-05-17 06:35:57,1,2024-05-17 06:35:57
5509053021,"Move-in condition, Studio One BA",RentDigs.com,1495,USD,2024-05-18 05:41:27,1,2024-05-20 01:55:21
5668616094,Studio apartment 1511 Utica Ave South,RentLingo,1490,USD,2024-05-18 19:43:49,1,2024-05-18 19:43:49
5668611668,Studio apartment 100 S. Reynolds Street,RentLingo,1316,USD,2024-05-16 20:15:14,1,2024-05-16 20:15:14
5668612512,Studio apartment 4101 South Navajo Street,RentLingo,1261,USD,2024-05-16 01:22:59,0,2024-05-16 01:22:59
5668618829,Two BR 303 E Green,RentLingo,1250,USD,2024-05-16 12:33:51,1,2024-05-16 12:33:51
5668623495,Studio apartment 1800 Broadway,RentLingo,1120,USD,2024-05-18 22:45:44,1,2024-05-18 22:45:44
5664568741,One BR 1400 W Donegan Ave,RentLingo,895,USD,2024-05-18 02:51:00,1,2024-05-18 02:51:00
5664574978,One BR 7400 Bissonnet St,RentLingo,625,USD,2024-05-18 22:57:22,1,2024-05-21 13:57:44
5668634571,One BR 2144 8th Ave NW,RentLingo,495,USD,2024-05-16 05:23:52,1,2024-05-16 05:23:52
5668633283,Studio apartment wabash and huron,RentLingo,1739,USD,2024-05-18 09:35:01,1,2024-05-18 09:35:01
5668614287,One BR 5474 5480 S. Hyde Park Boulevard,RentLingo,1216,USD,2024-05-17 02:44:21,1,2024-05-17 02:44:21
5668627491,Studio apartment 633 S Saint Marys St,RentLingo,1185,USD,2024-05-18 02:36:54,1,2024-05-18 23:00:04
5668632345,One BR 6001 SHEPHERD MOUNTAIN,RentLingo,1000,USD,2024-05-18 07:35:16,1,2024-05-20 08:47:13
5668630787,One BR 1801 WELLS BRANCH PKWY,RentLingo,999,USD,2024-05-16 06:00:41,1,2024-05-16 06:00:41
5668614614,One BR 1200 Columbine Ct,RentLingo,915,USD,2024-05-17 13:44:53,1,2024-05-17 13:44:53
5664594634,One BR 2745 40th Street S,RentLingo,850,USD,2024-05-16 19:28:52,1,2024-05-16 19:28:52
5668611168,Studio apartment 65 Irby Avenue,RentLingo,1595,USD,2024-05-16 18:06:16,1,2024-05-16 18:06:16
5668609262,Studio apartment 301 St Joseph Pkwy,RentLingo,1309,USD,2024-05-18 16:12:01,1,2024-05-19 15:31:18
5668631023,Studio apartment 6701 Rialto Blvd,RentLingo,1230,USD,2024-05-16 10:19:38,0,2024-05-16 10:19:38
5668609302,Studio apartment 2700 Travis Street,RentLingo,1189,USD,2024-05-17 07:24:43,1,2024-05-19 07:48:39
5668633958,One BR 5401 E Thomas Rd,RentLingo,1065,USD,2024-05-18 16:03:18,1,2024-05-18 16:03:18
5668620482,One BR 230 W 14th Ave,RentLingo,935,USD,2024-05-17 12:34:31,1,2024-05-19 13:19:04
5668624030,One BR 50 Joice Street,RentLingo,4200,USD,2024-05-17 04:44:09,1,2024-05-17 15:22:32
5508794905,Apartment for rent in Cambridge.,RentDigs.com,2659,USD,2024-05-18 15:28:57,1,2024-05-18 15:28:57
5509190124,This Apartment is a must see. Pet OK!,RentDigs.com,1617,USD,2024-05-16 10:17:30,1,2024-05-16 10:17:30
5668610466,One BR 3838 Lockhill Selma Rd,RentLingo,903,USD,2024-05-16 04:30:52,1,2024-05-18 06:33:58
5668621449,Two BR 105 N Busey / 809-813 W Springfield,RentLingo,840,USD,2024-05-18 01:23:34,1,2024-05-20 18:12:45
5668610491,One BR 1818 Rogers Road,RentLingo,828,USD,2024-05-17 10:38:25,1,2024-05-17 10:38:25
5668618780,"One BR 2110 19th Street, Nw",RentLingo,2175,USD,2024-05-17 05:37:30,1,2024-05-17 05:37:30
5668635787,One BR 1821 Pacific Coast Highway,RentLingo,2075,USD,2024-05-17 01:30:23,0,2024-05-18 03:32:34
5668633747,One BR 22307-22321 S. Garden Avenue,RentLingo,1899,USD,2024-05-17 02:28:31,1,2024-05-17 02:28:31
5668640003,One BR 401 & 407 Avenue G,RentLingo,1895,USD,2024-05-16 19:53:10,1,2024-05-16 19:53:10
5668225388,The Saratoga Apartments #Studio: Washington DC ...,RealRentals,1820,USD,2024-05-17 05:34:44,1,2024-05-17 05:34:44
5664598277,One BR 1601 N 45th St #G13,RentLingo,1700,USD,2024-05-18 20:03:44,1,2024-05-20 16:52:29
5664579303,Studio apartment 182-30 Wexford Terrace,RentLingo,1649,USD,2024-05-17 17:56:43,1,2024-05-17 17:56:43
5668613456,One BR 611 W Deleon St,RentLingo,1599,USD,2024-05-16 07:43:06,1,2024-05-18 10:54:19
5668638389,One BR 1575 Gaylord St,RentLingo,1500,USD,2024-05-18 08:16:46,0,2024-05-21 01:37:13
5668624884,One BR 3070 East Frontera,RentLingo,1485,USD,2024-05-16 15:33:45,1,2024-05-16 15:33:45
5664579276,Studio apartment Excelsior Blvd & W Lake St,RentLingo,1420,USD,2024-05-18 23:09:47,1,2024-05-19 03:11:17
5659895699,Studio apartment Washington Ave N & N 3rd Ave,RentLingo,1400,USD,2024-05-18 18:28:12,0,2024-05-18 18:28:12
5668640031,One BR 1555 Satellite Blvd,RentLingo,1385,USD,2024-05-17 19:47:39,1,2024-05-20 13:55:38
5661066229,"$1,385.00 MO /One BR â?? 550 ft2 Apartment in NW, DC",RentDigs.com,1385,USD,2024-05-18 13:04:15,1,2024-05-18 13:04:15
5668225436,Eighty Two Hundred #Studio: Bethesda MD 20814,RealRentals,1332,USD,2024-05-16 11:01:11,1,2024-05-16 11:01:11
5668614311,One BR 855 Hinman Avenue,RentLingo,1320,USD,2024-05-17 18:46:55,1,2024-05-17 18:46:55
5668297747,Two BR One BA In Medford MA 02155,RENTOCULAR,1200,USD,2024-05-18 21:23:51,1,2024-05-18 21:23:51
5668272551,bedroom in Medford MA 02155,Listanza,1200,USD,2024-05-18 10:21:24,0,2024-05-20 20:18:16
5668628117,One BR 4719 HARMON AVE,RentLingo,1195,USD,2024-05-18 19:10:45,1,2024-05-18 19:10:45
5668614209,One BR 3227 Mckinney Avenue,RentLingo,1165,USD,2024-05-16 21:09:40,1,2024-05-16 21:09:40
5642328044,One BR 503 Mill St,RentLingo,1100,USD,2024-05-17 23:22:35,1,2024-05-19 00:28:22
5508742663,Apartments Unique Living. Pet OK!,RentDigs.com,1100,USD,2024-05-17 11:29:12,0,2024-05-19 04:42:25
5668610263,One BR 190 112th Ave N,RentLingo,1055,USD,2024-05-17 11:48:02,1,2024-05-17 11:48:02
5664571254,Studio apartment 1000 Berkley Parkway,RentLingo,1020,USD,2024-05-16 18:15:18,1,2024-05-17 23:18:25
5668639243,One BR 1620 Detroit St,RentLingo,995,USD,2024-05-18 10:19:25,0,2024-05-18 10:19:25
5668640574,Studio apartment 860 Briarcliff Road,RentLingo,995,USD,2024-05-17 04:30:48,1,2024-05-17 04:30:48
5664573962,One BR 14200 Bruce B Downs Blvd,RentLingo,985,USD,2024-05-18 05:11:08,1,2024-05-18 05:11:08
5668638471,One BR 151 S. Bishop Avenue,RentLingo,979,USD,2024-05-17 02:14:25,1,2024-05-17 02:14:25
5653563663,Studio apartment 8290 W. Orchard St. & 1482 S. 84th St.,RentLingo,975,USD,2024-05-17 03:26:20,1,2024-05-17 03:26:20
5664579743,One BR 1315 Spring St,RentLingo,955,USD,2024-05-18 09:55:06,1,2024-05-18 09:55:06
5508724486,Beautiful Vintage One BR One BA in Park Hill. Offstreet parking!,RentDigs.com,950,USD,2024-05-16 19:01:11,1,2024-05-18 18:00:08
5668630094,One BR 13005 HEINEMANN DR.,RentLingo,945,USD,2024-05-16 15:25:51,1,2024-05-16 15:25:51
5668635270,One BR 900B Crescent Street,RentLingo,925,USD,2024-05-17 15:22:02,1,2024-05-17 15:22:02
5668629925,One BR 3106 SPEEDWAY,RentLingo,916,USD,2024-05-17 08:26:43,1,2024-05-17 08:26:43
5668628923,One BR Woodland and S. IH-35,RentLingo,910,USD,2024-05-17 04:14:50,1,2024-05-17 04:14:50
5664568577,One BR 1350 Edwards,RentLingo,899,USD,2024-05-18 05:33:41,0,2024-05-18 05:33:41
5668632323,One BR 1824 S. I.H. 35,RentLingo,890,USD,2024-05-18 05:37:30,1,2024-05-18 05:37:30
5668629908,Studio apartment 401 N. Indiana,RentLingo,889,USD,2024-05-18 12:21:50,1,2024-05-18 12:21:50
5508818200,Prominence Apartments One BR Luxury Apartment Homes,RentDigs.com,865,USD,2024-05-18 08:20:45,0,2024-05-19 04:25:42
5668621325,One BR 1310 N Lincoln St,RentLingo,850,USD,2024-05-18 18:04:02,1,2024-05-18 18:04:02
5664576575,One BR 3609 Grand Ave S,RentLingo,845,USD,2024-05-18 03:33:28,1,2024-05-19 06:54:28
5664573823,One BR 2701 W Waters Ave,RentLingo,837,USD,2024-05-16 08:31:38,1,2024-05-18 00:11:00
5508820302,"Gifford, One BR, One BA for rent. Pet OK!",RentDigs.com,835,USD,2024-05-16 21:12:14,1,2024-05-16 21:12:14
5668623468,One BR 13000 Vista Del Norte,RentLingo,834,USD,2024-05-18 22:02:32,0,2024-05-18 22:02:32
5668620469,One BR 601 W 32nd Ave,RentLingo,830,USD,2024-05-17 00:50:33,1,2024-05-17 00:50:33
5668613513,One BR 2960 International Drive,RentLingo,829,USD,2024-05-17 23:59:47,1,2024-05-18 12:11:47
5668639058,One BR 900 E 13th st,RentLingo,825,USD,2024-05-17 02:01:33,0,2024-05-17 02:01:33
5508822489,Gifford \ 550 sq. ft. \ One BA - come and see this one.,RentDigs.com,825,USD,2024-05-17 04:02:49,1,2024-05-17 04:02:49
5668623255,One BR 6610 N 155th Court,RentLingo,800,USD,2024-05-16 16:33:46,1,2024-05-16 16:33:46
5509203502,Studio - Introducing 873 West.,RentDigs.com,795,USD,2024-05-18 20:06:02,1,2024-05-18 20:06:02
5668611058,One BR 2349 Perring Manor Rd,RentLingo,784,USD,2024-05-16 06:58:59,1,2024-05-16 06:58:59
5648133190,One BR 419 E. 7th St.,RentLingo,779,USD,2024-05-18 14:57:38,1,2024-05-18 14:57:38
5668609873,One BR 1646 N Prospect Ave,RentLingo,775,USD,2024-05-17 03:31:24,0,2024-05-18 20:09:31
5668618352,Studio apartment 620 South Street,RentLingo,750,USD,2024-05-16 13:34:56,0,2024-05-16 13:34:56
5653574621,One BR 2700 Marfitt Rd,RentLingo,720,USD,2024-05-18 14:17:37,1,2024-05-19 12:11:00
5509167080,One Month Free-Studio Available For Move In,RentDigs.com,695,USD,2024-05-17 17:55:25,0,2024-05-17 17:55:25
5668615165,One BR 1425 S. 55th St.,RentLingo,665,USD,2024-05-18 15:59:31,1,2024-05-18 15:59:31
5668621156,Studio apartment 1910 E Wellesley Ave,RentLingo,650,USD,2024-05-17 21:02:15,1,2024-05-18 18:15:47
5668618110,Studio apartment 1160 Anthrop Drive,RentLingo,635,USD,2024-05-16 04:06:41,1,2024-05-16 04:06:41
5668614008,One BR 10101 Forum Park,RentLingo,635,USD,2024-05-18 08:44:52,1,2024-05-18 08:44:52
5668611591,Studio apartment 3815 Somerset Dr.,RentLingo,630,USD,2024-05-18 04:17:15,1,2024-05-19 17:43:46
5664578371,One BR 205 West Walnut Street,RentLingo,625,USD,2024-05-16 09:06:00,1,2024-05-16 09:06:00
5668616599,Studio apartment 2344 N. 92nd Ave.,RentLingo,610,USD,2024-05-17 15:41:01,1,2024-05-18 12:12:08
5668627721,Studio apartment 5123 Ryan Rd,RentLingo,600,USD,2024-05-16 20:44:35,1,2024-05-16 20:44:35
5650232805,Parkside Villas,ListedBuy,600,USD,2024-05-17 20:47:45,1,2024-05-17 20:47:45
5509141806,"Lima, Great Location, One BR Apartment. $584/mo",RentDigs.com,584,USD,2024-05-17 13:17:24,1,2024-05-17 13:17:24
5668620807,One BR 1235 E. Guinevere St,RentLingo,580,USD,2024-05-18 02:49:01,1,2024-05-18 02:49:01
5668634734,One BR 703 S. Independence,RentLingo,550,USD,2024-05-17 14:47:08,1,2024-05-18 18:10:45
5509140016,Our goal is to make your life as carefree and enjoyable as possible. $550/mo,RentDigs.com,550,USD,2024-05-17 23:23:04,0,2024-05-18 17:52:09
5668632667,Two BR 405 11th Avenue SW,RentLingo,545,USD,2024-05-16 17:07:33,1,2024-05-17 06:37:58
5668633061,One BR 525 22nd Avenue NW,RentLingo,545,USD,2024-05-16 10:22:00,1,2024-05-18 17:53:30
5668635014,One BR 1117 13th Ave S,RentLingo,525,USD,2024-05-16 09:19:01,1,2024-05-16 09:19:01
5668633413,One BR 1400-1446 8th St. NW,RentLingo,525,USD,2024-05-16 14:24:16,1,2024-05-16 14:24:16
5668633614,One BR 2105 5th Street NW,RentLingo,515,USD,2024-05-17 14:57:16,1,2024-05-17 14:57:16
5653585900,One BR 51 Cedar Creek Court,RentLingo,510,USD,2024-05-18 17:37:47,1,2024-05-18 17:37:47
5668623349,One BR 702 S Trenton,RentLingo,500,USD,2024-05-18 22:32:20,1,2024-05-18 22:32:20
5668632857,One BR 527 22nd Avenue NW,RentLingo,480,USD,2024-05-18 02:02:41,1,2024-05-18 02:02:41
5668632157,Studio apartment 1622 Aurora Ave N,RentLingo,1855,USD,2024-05-17 18:37:56,0,2024-05-17 18:37:56
5509271088,Outstanding Opportunity To Live At The Hackensack City Club,RentDigs.com,1250,USD,2024-05-16 13:25:42,1,2024-05-16 13:25:42
5668639800,One BR 4903 Junius St.,RentLingo,1085,USD,2024-05-17 20:19:41,1,2024-05-17 20:19:41
5664597874,Studio apartment 888 New Hampshire,RentLingo,980,USD,2024-05-17 08:47:57,1,2024-05-17 08:47:57
5668618499,Studio apartment 3731/3745 Technology Drive Nw,RentLingo,900,USD,2024-05-18 19:29:03,0,2024-05-18 19:29:03
5668613158,One BR 969 Bush Street,RentLingo,3495,USD,2024-05-16 14:30:42,1,2024-05-17 15:25:51
5509002725,"One BA \ Bellevue \ $1,665/mo - come and see this one.",RentDigs.com,1665,USD,2024-05-18 15:02:14,1,2024-05-18 15:02:14
5664597166,One BR 233 Lake Ave.,RentLingo,1595,USD,2024-05-17 09:21:02,1,2024-05-17 09:21:02
5668629747,Studio apartment 326 S Flores St,RentLingo,1250,USD,2024-05-17 13:46:24,0,2024-05-17 13:46:24
5668614916,Studio apartment 2 W Marshall Street,RentLingo,1195,USD,2024-05-18 13:00:17,1,2024-05-18 13:00:17
5668623724,One BR 1040 N. Delaware Street,RentLingo,1030,USD,2024-05-18 18:02:17,1,2024-05-18 18:02:17
5648116158,One BR 1418 Carroll Street,RentLingo,995,USD,2024-05-17 15:34:55,1,2024-05-17 15:34:55
5668623012,One BR 7250 Perkins Road,RentLingo,970,USD,2024-05-17 00:42:14,0,2024-05-17 00:42:14
5668613654,"Studio apartment 1084 Howell Mill Road Nw, ,",RentLingo,1392,USD,2024-05-18 08:03:44,1,2024-05-18 08:03:44
5668614240,Studio apartment 930 East 15th Street,RentLingo,1050,USD,2024-05-16 19:31:12,1,2024-05-16 19:31:12
5668632314,One BR 11316 JOLLYVILLE RD,RentLingo,860,USD,2024-05-17 10:57:56,1,2024-05-17 10:57:56
5668609713,One BR 1221 Redford Road,RentLingo,750,USD,2024-05-16 02:30:14,1,2024-05-16 02:30:14
5668623619,One BR 1955 Se Morrison St,RentLingo,1350,USD,2024-05-17 09:42:21,1,2024-05-20 07:15:54
5668616500,One BR 3807 Half Turn Road,RentLingo,840,USD,2024-05-16 06:19:54,0,2024-05-16 06:19:54
5668618693,One BR 301 E Clark,RentLingo,780,USD,2024-05-18 09:35:47,1,2024-05-18 09:35:47
5668636688,One BR 372 I Ave,RentLingo,2600,USD,2024-05-16 11:14:10,1,2024-05-16 11:14:10
5664579882,One BR 324 S. 2nd Street,RentLingo,1250,USD,2024-05-18 11:56:07,1,2024-05-18 11:56:07
5668633117,One BR 10001 S. 1ST STREET,RentLingo,1107,USD,2024-05-16 09:28:36,1,2024-05-18 06:00:12
5668630862,One BR 10505 S. IH 35,RentLingo,910,USD,2024-05-18 16:44:50,1,2024-05-19 18:24:33
5668611203,Studio apartment 530 East Paces Ferry Rd,RentLingo,1747,USD,2024-05-18 08:08:31,1,2024-05-19 10:26:40
5668638516,One BR 1845-47 N. 6th St.,RentLingo,1350,USD,2024-05-16 21:16:00,1,2024-05-17 22:05:17
5668610418,One BR 7914 Ray Bon,RentLingo,845,USD,2024-05-16 11:15:14,1,2024-05-18 10:10:57
5664596455,Two BR 55 MORRELL ST.,RentLingo,2180,USD,2024-05-18 05:32:33,1,2024-05-20 12:16:10
