"id","category","body","amenities","bathrooms","bedrooms","fee","has_photo","pets_allowed","price_display","price_type","square_feet","address","cityname","state","latitude","longitude"
"5668624434","housing/rent/apartment","This unit is located at 1067 4th Avenue, Chula Vista, 91911, CAMonthly rental rates range from $1350 - $1900We have studio - 2 beds units available for rent Apartment features include:-- On-Site Laundry- Refrigerator- Surface Parking- Dishwasher- On Bus Line- Balcony, Deck, Patio- Fitness facilities- Heat Included","Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Gated,Internet Access,Parking,Patio/Deck,Pool,Refrigerator","1.0","2.0","","Thumbnail","Cats,Dogs","$1,350","Monthly","486","1067 Fourth Ave","Chula Vista","CA","32.6197","-117.0226"
"5668615444","housing/rent/apartment","This unit is located at 2005 N. Williams Avenue, Portland, 97227, ORMonthly rental rates range from $1235 - $1465We have studio - 1 beds units available for rent Apartment features include:-- Balcony, Deck, Patio- On Bus Line- Dishwasher- A/c- Heat Included- Controlled Access- Fitness facilities- Storage","Clubhouse,Dishwasher,Elevator,Garbage Disposal,Gated,Parking,Patio/Deck,Refrigerator,Storage,View","1.0","1.0","","Thumbnail","Cats,Dogs","$1,235","Monthly","486","2005 N Williams Ave","Portland","OR","45.5091","-122.6449"
"5664577870","housing/rent/apartment","This unit is located at 1120 1126 East 47th. Street, Chicago, 60653, ILMonthly rental rates range from $1093 - $1312We have one - two beds units available for rent Apartment available amenities:-- Balcony, Deck, Patio- Hardwood flooring- Walk in Closets- Off-Street parking- Dishwasher- On-Site Laundry","Dishwasher,Parking,Patio/Deck","1.0","1.0","","Thumbnail","Cats,Dogs","$1,093","Monthly","486","1120 1126 East 47th St","Chicago","IL","41.8625","-87.6825"
"5668620422","housing/rent/apartment","This unit is located at 575 Easton Avenue, Somerset, 8873, NJMonthly rental rates range from $1360 - $1850We have studio - 2 beds units available for rent Apartment features include:-- Range / Oven- Pool- Hardwood flooring- Fitness facilities- Living Room- Refrigerator- Public Transportation- Balcony, Deck, Patio","Cable or Satellite,Parking,Patio/Deck,Pool,Refrigerator","1.0","2.0","","Thumbnail","Cats,Dogs","$1,360","Monthly","487","575 Easton Ave","Somerset","NJ","40.4993","-74.5214"
"5668632349","housing/rent/apartment","This unit is located at 2809 W. WILLIAM CANNON, Austin, 78745, TXMonthly rental rates range from $859 - $1095We have one - two beds units available for rent","Gym,Hot Tub,Parking,Pool","1.0","1.0","","Thumbnail","None","$859","Monthly","487","2809 W William Cannon","Austin","TX","30.3054","-97.7497"
"5668620905","housing/rent/apartment","This unit is located at 560 W Bryant Street, Springfield, 65810, MOMonthly rental rates range from $615 - $1565We have studio - 3 beds units available for rent Apartment features include:-- Refrigerator- In-Unit Laundry- Washer/dryer Connections- Internet Included- Dishwasher- Sheltered parking- Fitness facilities- Cable Included","Basketball,Cable or Satellite,Clubhouse,Dishwasher,Elevator,Hot Tub,Internet Access,Parking,Pool,Refrigerator","1.0","3.0","","Thumbnail","Cats,Dogs","$615","Monthly","487","560 W Bryant St","Springfield","MO","37.1892","-93.2908"
"5668613048","housing/rent/apartment","This unit is located at 1190 Mission Street, San Francisco, 94103, CAMonthly rental rates range from $2394 - $3566We have studio - 2 beds units available for rent Apartment features include:-- On-Site Laundry- Dishwasher- Fitness facilities- Storage- Controlled Access- Refrigerator- Walk in Closets- Air conditioner","Cable or Satellite,Dishwasher,Internet Access,Parking,Refrigerator,Storage","1.0","2.0","","Thumbnail","None","$2,394","Monthly","488","1190 Mission St","San Francisco","CA","37.7599","-122.4379"
"5668637820","housing/rent/apartment","This unit is located at 2440 KUHIO AVE., #1010, Honolulu, 96815, HIMonthly rental rates range from $1799We have 1 beds units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","1.0","","Thumbnail","None","$1,799","Monthly","488","2440 Kuhio Ave. 1010","Honolulu","HI","21.3155","-157.8379"
"5668225509","housing/rent/apartment","A true NW Connecticut Avenue landmark. Ideally located in 1 of DC's most sought after neighborhoods, these apartments offer a wonderful combination of historic charm and state of the art convenience. Every studio, one &#38 two beds apartment home includes unique f... List ID: 290113611 | RealRentals.com","Refrigerator,Stove,Air Conditioning,Laundry","1.0","2.0","","Thumbnail","Cats,Dogs","$1,610","Monthly","488","123 Main St","Washington","DC","38.9348","-77.059"
"5668225799","housing/rent/apartment","A true NW Connecticut Avenue landmark. Ideally located in 1 of DC's most sought after neighborhoods, these apartments offer a wonderful combination of historic charm and state of the art convenience. Every studio, one &#38 two beds apartment home includes unique f... List ID: 289044245 | RealRentals.com","Refrigerator,Stove,Air Conditioning,Laundry","1.0","1.0","","Thumbnail","Cats,Dogs","$1,570","Monthly","488","123 Main St","Washington","DC","38.9348","-77.059"
"5668623613","housing/rent/apartment","This unit is located at 2450 Se 37th Avenue, Portland, 97214, ORMonthly rental rates range from $1275We have 1 beds units available for rent Apartment features include:-- Hard wood floors- Refrigerator- In-Unit Laundry- Public Transportation- Surface Parking- Dishwasher- On Bus Line- Living Room","Cable or Satellite,Dishwasher,Elevator,Internet Access,Parking,Refrigerator","1.0","1.0","","Thumbnail","Cats,Dogs","$1,275","Monthly","488","2450 SE 37th Ave","Portland","OR","45.5091","-122.6449"
"5668614900","housing/rent/apartment","This unit is located at 640 East Wilmington Avenue, Salt Lake City, 84106, UTMonthly rental rates range from $1185 - $2110We have studio - 2 beds units available for rent Apartment features include:-- Air conditioner- Dishwasher- Fitness facilities- Storage- Den- Heat Included- Controlled Access- Balcony, Deck, Patio","Cable or Satellite,Clubhouse,Dishwasher,Elevator,Fireplace,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage","1.0","2.0","","Thumbnail","Cats,Dogs","$1,185","Monthly","488","640 East Wilmington Ave","Salt Lake City","UT","40.7061","-111.9048"
"5668611506","housing/rent/apartment","This unit is located at 4601 S. Kirkman Rd., Orlando, 32811, FLMonthly rental rates range from $1069We have 1 beds units available for rent Apartment features include:-- In-Unit Laundry- Fitness facilities- Furnished- Dishwasher- Balcony, Deck, Patio- Walk in Closets- Pool- Refrigerator","Dishwasher,Hot Tub,Patio/Deck,Pool,Refrigerator","1.0","1.0","","Thumbnail","Cats,Dogs","$1,069","Monthly","488","4601 S Kirkman Road","Orlando","FL","28.5163","-81.3644"
"5668616315","housing/rent/apartment","This unit is located at 2976 Chapel Valley, Fitchburg, 53711, WIMonthly rental rates range from $895 - $1250We have studio - 2 beds units available for rent Apartment features include:-- In-Unit Laundry- Storage- Sheltered parking- Dishwasher- Air conditioned- Water Included- Balcony, Deck, Patio- Controlled Access","Cable or Satellite,Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator,Storage","1.0","2.0","","Thumbnail","Cats,Dogs","$895","Monthly","488","2976 Chapel Valley","Fitchburg","WI","43.0152","-89.4529"
"5509093949","housing/rent/apartment","Style and convenience are Villages. Our 211-custom designed studio, 1 and 2 beds apartment homes surround a gracious ct. yard, sparkling pool, a fabulous playground and community garden. Whether you choose a plank floor or designer carpet each custom apartment includes a new kitchen, many with new cabinets, and built-in microwave, spa style bathrooms with granite or quartz counter tops, ultra-highspeed broadband and massive patios or balconies. Save on an expensive gymnasium membership and work out in the Fitness facilities. Reserve the Clubhouse with kitchen and media center for your special events. Convenient private parking spot within our access controlled community, telephone entry system, and strategically placed laundry facilities combine with our on site management and maintenance staff to make this California Villages' Apartment Community the perfect tohome! $500 Off Move In Costs for the 1st Month on Select Apartments. Limited Time Only. Pets: Must be Spayed/NeuteredMust be Spayed/Neutered.","Clubhouse,Gated,Gym,Internet Access,Parking,Playground,Pool","1.0","2.0","","Thumbnail","","$1,537","Monthly","489","123 Main St","Pico Rivera","CA","33.9883","-118.0875"
"5664574145","housing/rent/apartment","This unit is located at 8655 Graves Ave, Santee, 92071, CAMonthly rental rates range from $1485 - $1645We have one - two beds units available for rent Apartment available amenities:-- On-Site Laundry- Refrigerator- Pool- Public Transportation- Carpet- Air conditioned- Dishwasher- Surface Parking","Cable or Satellite,Dishwasher,Internet Access,Parking,Pool,Refrigerator","1.0","1.0","","Thumbnail","Cats,Dogs","$1,485","Monthly","489","8655 Graves Avenue","Santee","CA","32.8479","-116.9881"
"5509093582","housing/rent/apartment","Top Rated by Yelp and 5yrs in a Row! Style and convenience are Villages. Our 211-custom designed studio, 1 and 2 beds apartment homes surround a gracious court yard, sparkling pool, a fabulous children's playground and community garden. Whether you choose a plank floor or designer carpet, each custom apartment includes a new kitchen, many with new cabinets, built-in microwave, spa style bathrooms with granite or quartz counters, ultra-highspeed internet and huge patios or balconies. Save on an expensive gymnasium membership and work out in the Fitness facilities. Reserve the Clubhouse with a kitchen and media center for your special events. Convenient dedicated parking within our gated property, telephone entry system, and strategically placed laundry facilities combine with our management office onsite and maintenance staff to make this Apartment Community the perfect to !","AC,Clubhouse,Dishwasher,Gated,Gym,Internet Access,Parking,Patio/Deck,Playground,Pool,Wood Floors","1.0","1.0","","Yes","Cats,Dogs","$1,427","Monthly","489","123 Main St","Pico Rivera","CA","33.9883","-118.0875"
"5509093066","housing/rent/apartment","Top Rated by Yelp and 5 yrs in a Row! Style and convenience are Villages. Our 211-custom designed studio, 1 and 2 beds apartment homes surround a gracious court yard, sparkling pool, a fabulous play-area and community garden. Whether you choose a plank floor or designer carpet, each custom apartment includes a new kitchen, many with new cabinets, built-in microwave, spa style bathrooms with granite or quartz counters, ultra-highspeed internet and enormous patios or balconies. Save on an expensive gymnasium membership and work out in the Fitness facilities. Reserve the Clubhouse with a kitchen and media center for your special events. Convenient reserved parking within our access controlled community, telephone entry system, and strategically placed laundry facilities combine with our management office onsite and maintenance staff to make this Apartment Community the perfect to !","AC,Clubhouse,Dishwasher,Gated,Gym,Internet Access,Parking,Patio/Deck,Playground,Pool,Wood Floors","1.0","2.0","","Thumbnail","Cats,Dogs","$1,417","Monthly","489","123 Main St","Pico Rivera","CA","33.9883","-118.0875"
"5509092800","housing/rent/apartment","Style and convenience are Villages. Our 211-custom designed studio, 1 and 2 beds apartment homes surround a gracious ct. yard, sparkling pool, a fabulous children's playground and community garden. Whether you choose a plank floor or designer carpet each custom apartment includes a new kitchen, many with new cabinets, and built-in microwave, spa style bathrooms with granite or quartz counter tops, ultra-highspeed broadband and enormous patios or balconies. Save on an expensive gymnasium membership and work out in the Fitness facilities. Reserve the Clubhouse with kitchen and media center for your special events. Convenient private parking spot within our access controlled community, telephone entry system, and strategically placed laundry facilities combine with our on site management and maintenance staff to make this California Villages' Apartment Community the perfect tohome! $500 Off Move In Costs for the 1st Month on Select Apartments. Limited Time Only.","Clubhouse,Gated,Gym,Internet Access,Playground,Pool","1.0","2.0","","Yes","","$1,397","Monthly","489","123 Main St","Pico Rivera","CA","33.9883","-118.0875"
"5668611710","housing/rent/apartment","This unit is located at 2821 Carlisle Street, Dallas, 75204, TXMonthly rental rates range from $1024 - $1725We have studio - 2 beds units available for rent Apartment features include:-- Fitness facilities- Sheltered parking- On-Site Laundry- On Bus Line- In-Unit Laundry- Pool","Parking,Pool","1.0","2.0","","Thumbnail","Cats,Dogs","$1,061","Monthly","489","2821 Carlisle St","Dallas","TX","32.8212","-96.7853"
"5668615662","housing/rent/apartment","This unit is located at 1717 E Birch Street, Brea, 92821, CAMonthly rental rates range from $1575 - $2095We have studio - 2 beds units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","2.0","","Thumbnail","None","$1,575","Monthly","490","1717 E Birch St","Brea","CA","33.9299","-117.8849"
"5668612750","housing/rent/apartment","This unit is located at 1616 156th Avenue Northeast, Bellevue, 98007, WAMonthly rental rates range from $1505We have 1 beds units available for rent Apartment features include:-- Sheltered parking- Pool- Breakfast area- Refrigerator- On Bus Line- Dishwasher- Range / Oven- On-Site Laundry","Dishwasher,Parking,Pool,Refrigerator","1.0","1.0","","Thumbnail","Cats","$1,505","Monthly","490","1616 156th Ave Northeast","Bellevue","WA","47.5988","-122.1507"
"5668633703","housing/rent/apartment","This unit is located at 917 N Hudson Ave., Los Angeles, 90038, CAMonthly rental rates range from $1500We have studio units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","0.0","","Thumbnail","Cats,Dogs","$1,500","Monthly","490","917 N Hudson Avenue","Los Angeles","CA","34.0372","-118.2972"
"5509129358","housing/rent/apartment","Located on the shore of Lake Washington a stone s throw from Seattle, Tera Apartments downtown Kirkland location offers the conveniences of a big city with the personal feel of a small town. Kirkland prides itself on its strong sense of community, features unique blend of outdoor recreation, art, dining, and boutique shopping, and places a strong emphasis on maintaining a highly desirable quality of life for its residents. Tera is the premier boutique rental community located in the heart of Downtown Kirkland. Our community is large enough to provide 1st-class service, but intimate enough to offer privacy and comfort. With 38 floor plans and a wide variety of newly remodeled homes, there is certainly something for everyone. Our community is smoke-free, pet-friendly, and offers a unique rooftop veranda showcasing gorgeous views of Lake Washington and the Seattle skyline.","Parking,Storage,Washer Dryer","1.0","2.0","","Yes","Cats,Dogs","$1,500","Monthly","490","123 Main St","Kirkland","WA","47.6869","-122.1896"
"5664568319","housing/rent/apartment","This unit is located at 1118 Euclid Avenue, Cleveland, 44115, OHMonthly rental rates range from $1250 - $2100We have one - two beds units available for rent Apartment available amenities:-- In-Unit Laundry- Garbage Disposal- Fitness facilities- Sheltered parking- Refrigerator- Walk in Closets- Pool- Dishwasher","Clubhouse,Dishwasher,Garbage Disposal,Parking,Patio/Deck,Pool,Refrigerator,View","1.0","1.0","","Thumbnail","Cats,Dogs","$1,250","Monthly","490","1118 Euclid Ave","Cleveland","OH","41.4648","-81.6794"
"5664592665","housing/rent/apartment","This unit is located at 406 W Main St, Medford, 97501, ORMonthly rental rates range from $1199We have 1 beds units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","1.0","","Thumbnail","None","$1,199","Monthly","490","406 W Main St","Medford","OR","42.333","-122.8597"
"5668626208","housing/rent/apartment","This unit is located at 4215 Montana Sapphire Dr, Billings, 59106, MTMonthly rental rates range from $1160 - $1880We have studio - 2 beds units available for rent","Cable or Satellite,Internet Access,TV,Washer Dryer","1.0","2.0","","Thumbnail","None","$1,160","Monthly","490","4215 Montana Sapphire Drive","Billings","MT","45.7896","-108.5306"
"5668636856","housing/rent/apartment","This unit is located at 2747 20th Place, Forest Grove, 97116, ORMonthly rental rates range from $1130We have studio units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","0.0","","Thumbnail","Cats,Dogs","$1,130","Monthly","490","2747 20th Place","Forest Grove","OR","45.5221","-123.1071"
"5508936762","housing/rent/apartment","Originally a dungaree factory, the building was completely up-to-date in 2016 into Industrial Chic Loft style apartments. The Lofts are something to brag about. With state of the art gray wood stained cabinets, classic black premium granite counter tops and stainless appliances they juxtapose perfectly with the industrial chic feeling of the apartments. Original Hardwood flooring lead throughout the apartment except for the designer tiled bathrooms! The large industrial size windows bring in tons of beautiful natural light. Each unit comes with a fullsize stacked washer/dryer. Just a mile and a half to Virginia State University and close to West End Park, popular for its basketball courts, track and field. The building is around the corner from Appomattox Regional Governor s School and Pittman Vocational School. Just a few blocks away is the Petersburg Public Library. Just across the is the beautiful 3rd Baptist Church and its enormous sweeping lawns.","Basketball,Washer Dryer,Wood Floors","1.0","1.0","","Thumbnail","","$909","Monthly","490","123 Main St","Petersburg","VA","37.2139","-77.4557"
"5668623195","housing/rent/apartment","This unit is located at 1415 Cuming Street, Omaha, 68102, NEMonthly rental rates range from $800 - $1561We have studio - 2 beds units available for rent Apartment features include:-- In-Unit Laundry- Dishwasher- Balcony, Deck, Patio- Sheltered parking- Controlled Access- Fitness facilities- A-c- Surface Parking","Cable or Satellite,Dishwasher,Elevator,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator,View","1.0","2.0","","Thumbnail","Cats,Dogs","$800","Monthly","490","1415 Cuming St","Omaha","NE","41.2562","-96.0404"
"5668618699","housing/rent/apartment","This unit is located at 507 S 4th, Champaign, 61820, ILMonthly rental rates range from $445 - $790We have two - four beds units available for rent Apartment features include:-- Balcony, Deck, Patio- Ac- On-Site Laundry- Sheltered parking- Dishwasher- Furnished- On Bus Line","Dishwasher,Parking,Patio/Deck","1.0","2.0","","Thumbnail","None","$790","Monthly","490","507 S Fourth","Champaign","IL","40.1145","-88.2723"
"5668634370","housing/rent/apartment","This unit is located at 200 Whitewood Dr, San Antonio, 78242, TXMonthly rental rates range from $650 - $775We have studio - 2 beds units available for rent","Parking,Pool,Refrigerator","1.0","2.0","","Thumbnail","Cats,Dogs","$650","Monthly","490","200 Whitewood Drive","San Antonio","TX","29.4624","-98.5253"
"5509276309","housing/rent/apartment","Here, you ll find a comfortable home in a vibrant neighborhood. As you approach the brick facade and beautifully landscaped grounds, you ll know you re coming home to comfort and Apartments in Hasbrouck Heights, NJ. Choosing Skyline Apartments means you re selecting a community with the amenities you both need and desire. Our on-site parking garage eliminates the hassle of finding on street parking. With management office onsite and 24-hr emergency maintenance, we re available to help make your living experience as convenient as possible. Spend outdoor grilling stations making dinner and enjoying quality time with friends, family, and neighbors. Our court yard and grounds create the perfect atmosphere for residents with ok for pets apartments in Hasbrouck Heights, NJ. More units available: one Bd / 1 Bedrooms 659 sq.","Parking","1.0","1.0","","Yes","Cats,Dogs","$1,365","Monthly","491","123 Main St","Hasbrouck Heights","NJ","40.8625","-74.0748"
"5642319994","housing/rent/apartment","This unit is located at 2922 Aldrich Ave S, Minneapolis, 55408, MNMonthly rental rates range from $1249 - $2094We have studio - 2 beds units available for rent Apartment available amenities:-- In-Unit Laundry- Air conditioned- Sheltered parking- Controlled Access- Fitness facilities- Balcony, Deck, Patio- Dishwasher- Refrigerator","Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Garbage Disposal,Hot Tub,Internet Access,Parking,Patio/Deck,Pool,Refrigerator","1.0","2.0","","Thumbnail","Cats,Dogs","$1,249","Monthly","491","2922 Aldrich Avenue S","Minneapolis","MN","44.9855","-93.3023"
"5668634726","housing/rent/apartment","This unit is located at 7400 SE Milwaukie Avenue, Portland, 97202, ORMonthly rental rates range from $1215 - $2595We have studio - 2 beds units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","2.0","","Thumbnail","Cats,Dogs","$1,215","Monthly","491","7400 SE Milwaukie Ave","Portland","OR","45.5091","-122.6449"
"5668632544","housing/rent/apartment","This unit is located at 700 LOUIS HENNA BLVD, Round Rock, 78665, TXMonthly rental rates range from $1000 - $1026We have one - two beds units available for rent","Basketball,Clubhouse,Gym,Hot Tub,Patio/Deck,Pool,Storage,Washer Dryer","1.0","1.0","","Thumbnail","None","$1,000","Monthly","491","700 Louis Henna Boulevard","Round Rock","TX","30.5118","-97.6873"
"5668631445","housing/rent/apartment","This unit is located at 2015 CEDAR BEND, Austin, 78758, TXMonthly rental rates range from $919 - $1339We have one - two beds units available for rent","Dishwasher,Parking,Pool","1.0","1.0","","Thumbnail","None","$919","Monthly","491","2015 Cedar Bend","Austin","TX","30.3054","-97.7497"
"5664594972","housing/rent/apartment","This unit is located at Metric and Cedar Bend, Austin, 78758, TXMonthly rental rates range from $869 - $1239We have one - two beds units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","1.0","","Thumbnail","Cats,Dogs","$869","Monthly","491","123 Main St","Austin","TX","30.3054","-97.7497"
"5668615976","housing/rent/apartment","This unit is located at 222 Hennepin Avenue S, Minneapolis, 55401, MNMonthly rental rates range from $1505 - $2405We have studio - 2 beds units available for rent Apartment features include:-- Hardwood flooring- On-Site Laundry- Balcony, Deck, Patio- In-Unit Laundry- Fitness facilities- Walk in Closets- Refrigerator- Dishwasher","Dishwasher,Fireplace,Patio/Deck,Refrigerator","1.0","2.0","","Thumbnail","Cats,Dogs","$1,505","Monthly","492","222 Hennepin Ave S","Minneapolis","MN","44.9855","-93.3023"
"5668636913","housing/rent/apartment","This unit is located at 607 E. second Ave, Flint, 48502, MIMonthly rental rates range from $775 - $985We have studio - 2 beds units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","2.0","","Thumbnail","None","$870","Monthly","493","607 E 2nd Avenue","Flint","MI","43.0257","-83.701"
"5664576412","housing/rent/apartment","This unit is located at 651 Oaklynn Ct, Pittsburgh, 15220, PAMonthly rental rates range from $750 - $1210We have studio - 2 beds units available for rent Apartment available amenities:-- Refrigerator- Dishwasher- Pool- Balcony, Deck, Patio","Dishwasher,Patio/Deck,Pool,Refrigerator","1.0","2.0","","Thumbnail","Cats,Dogs","$750","Monthly","493","651 Oaklynn Court","Pittsburgh","PA","40.4448","-79.9725"
"5664597636","housing/rent/apartment","This unit is located at 2008, 2010 E 4th Plain Blvd, Vancouver, 98661, WAMonthly rental rates range from $995 - $1125We have one - two beds units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","1.0","","Thumbnail","Cats,Dogs","$995","Monthly","494","2008 2010 E Fourth Plain Boulevard","Vancouver","WA","45.6558","-122.5888"
"5509055509","housing/rent/apartment","Experience a carefree, Citadel Apartment Homes. Perfectly situated in a quiet area Our convenient location puts you exactly where you want to be. at the Citadel, means easy access to shopping, entertainment, restaurants, and all that Colorado Springs has to offer. Come home to Citadel where you'll find the apartment home that's perfect for you! If convenience, affordability and comfort are all you ask for in a home. this requirement is met when you make your move to Citadel. We are located directly near major thoroughfares, making commuting throughout the city convenient. Relax either after work or on the of our 2 heated pools, beautifully landscaped grounds and picnic area with a barbecue, or our play-area. Our spacious apartments are a big plus, featuring, wall-to-wall carpeting, miniblinds, individually controlled heat/air, ample closet space, off street parking, twenty-four hour maintenance, laundry facilities, and 50 channels of free cable TELEVISION.","Cable or Satellite,Parking,Playground,TV","1.0","3.0","","Thumbnail","Cats,Dogs","$620","Monthly","494","123 Main St","Colorado Springs","CO","38.8503","-104.7586"
"5668613075","housing/rent/apartment","This unit is located at 267-273 Green Street, San Francisco, 94133, CAMonthly rental rates range from $3600 - $4500We have studio - 2 beds units available for rent Apartment features include:-- Refrigerator- On Bus Line","Refrigerator","1.0","2.0","","Thumbnail","Cats,Dogs","$3,600","Monthly","495","267-273 Green St","San Francisco","CA","37.7599","-122.4379"
"5664571858","housing/rent/apartment","This unit is located at 24650 Amador Street, Hayward, 94544, CAMonthly rental rates range from $1825 - $2595We have one - two beds units available for rent Apartment available amenities:-- In-Unit Laundry- Pool- Fitness facilities- Storage- Ac- On-Site Laundry- Balcony, Deck, Patio- Refrigerator","Patio/Deck,Pool,Refrigerator,Storage","1.0","1.0","","Thumbnail","None","$1,825","Monthly","495","24650 Amador St","Hayward","CA","37.6541","-122.0735"
"5509157579","housing/rent/apartment","With access to the Baltimore Washington and -95, The Arundel is crossroads of luxurious living. Whether your shopping in Columbia, enjoying fine dining in Annapolis or sight-seeing in the Nation's Capitol, The Arundel center of it all. twenty-four hour Emergency Maintenance, BBQ/Picnic Area, Bus. ctr., Close to BWI Airport, Complimentary shuttle service to/from BWI Airport, Concierge, Controlled Access/Gated, Discounts to local restaurants in the Arundel Preserve Town Center, Elevator, Fitness facilities, Free Weights, Garage, Green Building, Highspeed internet, Indoor/Outdoor Rooftop Lounge, Minutes to Arundel Mills Mall, Minutes to Maryland Live! Casino, On-Site Maintenance, Management office onsite, Package Receiving, Public Transportation, Recreation Room, Recycling, Sundeck, A-c, Cable Ready, Carpeting, Dishwasher, Disposal, Efficient Appliances, Electronic Thermostat, Furnished, Premium granite counter tops, Soaring ceilings, Large Closets, Microwave, Patio/Balcony, Refrigerator, Stainless Appliances","AC,Cable or Satellite,Dishwasher,Elevator,Gated,Gym,Internet Access,Parking,Patio/Deck,Refrigerator,Washer Dryer","1.0","2.0","","Thumbnail","","$1,615","Monthly","495","123 Main St","Hanover","MD","39.1649","-76.7156"
"5509167941","housing/rent/apartment","Beautiful Remodeled Studio/one Bathrooms Available in Downtown Rent: $1, 495, Deposit: $1, 000 This recently renovated unit features stunning wood flooring, beautiful new counters, all new state of the art appliances, and eye catching lighting and ceiling fan fixtures. Only minutes from Downtown, you'll never be far from anywhere you need or want to go. You will find plenty of kitchen and closet space, and natural lighting throughout. IN UNIT WASHER DRYER INCLUDED! No need to leave your to do laundry Appliances Included: Washer, Dryer, Dishwasher, Refrigerator, Microwave, and Stove! Water, Gardening, Gas, and Electricity paid for by Owner Must have verifiable rental history and income. No smoking. No pets. No evictions please. or 3rd-party housing accepted. This building is. To submit an application: please visit our Nationwide Property Services Inc.","Dishwasher,Refrigerator,Washer Dryer,Wood Floors","1.0","0.0","","Yes","None","$1,495","Monthly","495","123 Main St","Long Beach","CA","33.7815","-118.1934"
"5664594429","housing/rent/apartment","This unit is located at 14508 Owen Tech Blvd, Austin, 78728, TXMonthly rental rates range from $1467 - $2185We have studio - 2 beds units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","2.0","","Thumbnail","Cats,Dogs","$1,467","Monthly","495","14508 Owen Tech Boulevard","Austin","TX","30.3054","-97.7497"
"5668617485","housing/rent/apartment","This unit is located at 152 E Pecan St, San Antonio, 78205, TXMonthly rental rates range from $980We have studio units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","0.0","","Thumbnail","None","$980","Monthly","495","152 E Pecan St","San Antonio","TX","29.4624","-98.5253"
"5668631775","housing/rent/apartment","This unit is located at 12001 METRIC BLVD., Austin, 78758, TXMonthly rental rates range from $929 - $1265We have one - two beds units available for rent","Dishwasher,Parking,Pool","1.0","1.0","","Thumbnail","None","$929","Monthly","495","12001 Metric Boulevard","Austin","TX","30.3054","-97.7497"
"5668632232","housing/rent/apartment","This unit is located at 5230 THUNDER CREEK RD., Austin, 78759, TXMonthly rental rates range from $888 - $1225We have one - two beds units available for rent","Clubhouse,Playground","1.0","1.0","","Thumbnail","None","$888","Monthly","495","5230 Thunder Creek Road","Austin","TX","30.3054","-97.7497"
"5664594974","housing/rent/apartment","This unit is located at Angus and Thunder Creek, Austin, 78759, TXMonthly rental rates range from $800 - $1152We have one - two beds units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","1.0","","Thumbnail","Cats,Dogs","$800","Monthly","495","123 Main St","Austin","TX","30.3054","-97.7497"
"5668626124","housing/rent/apartment","This unit is located at 3183 Wilshire Blvd, Los Angeles, 90010, CAMonthly rental rates range from $1776 - $2822We have studio - 2 beds units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","2.0","","Thumbnail","None","$1,776","Monthly","496","3183 Wilshire Boulevard","Los Angeles","CA","34.0372","-118.2972"
"5509043590","housing/rent/apartment","We believe elevating where you live is about blending it seamlessly with how you live. We go to great lengths designing amenities and choosing locations that put everything within reach. Where you live is where you come alive. In an area that is booming with convenience, recreation and opportunities, Community Wharton offers you a selection of brand new Morris County apartments. Inside our refreshing smoke-free community, you'll find thoughtfully designed studio, one-, two- and 3 beds apartment homes. Imagine entertaining in contemporary kitchens with Whirlpool appliances. Live your life effortlessly with amenities that include a state-of-the-art fitness facilities, a sparkling outdoor swimming pool, and beautifully landscaped courtyards with barbecue gas grills, fireplaces and picnic areas. This is not just apartment living. This is living up.","Fireplace,Gym,Pool","1.0","2.0","","Thumbnail","","$1,540","Monthly","496","123 Main St","Wharton","NJ","40.9151","-74.6004"
"5664579365","housing/rent/apartment","This unit is located at 816 Portland Avenue South, Minneapolis, 55404, MNMonthly rental rates range from $1375 - $2095We have studio - 2 beds units available for rent Apartment available amenities:-- Refrigerator- Pool- Balcony, Deck, Patio- Garbage Disposal- In-Unit Laundry- Fitness facilities- Dishwasher- Sheltered parking","Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator","1.0","2.0","","Thumbnail","Cats,Dogs","$1,375","Monthly","496","816 Portland Ave South","Minneapolis","MN","44.9855","-93.3023"
