id,order_id,user_id,days_since_prior_order,product_id,add_to_cart_order,reordered,order_timestamp,date
5730,1702933,20008,0.0,106,3,1,2024-06-06 14:44:28,2024-06-06
5731,1702933,20008,0.0,123,6,1,2024-06-06 14:44:28,2024-06-06
5741,290690,184203,1.0,84,1,1,2024-06-06 22:38:31,2024-06-06
5742,290690,184203,1.0,4,3,0,2024-06-06 22:38:31,2024-06-06
5743,290690,184203,1.0,78,10,0,2024-06-06 22:38:31,2024-06-06
5765,1750977,142335,30.0,92,1,0,2024-06-06 01:16:36,2024-06-06
5766,1750977,142335,30.0,92,2,1,2024-06-06 01:16:36,2024-06-06
5767,1750977,142335,30.0,92,4,1,2024-06-06 01:16:36,2024-06-06
5775,749592,115491,3.0,120,2,1,2024-06-06 23:45:34,2024-06-06
5776,749592,115491,3.0,21,5,1,2024-06-06 23:45:34,2024-06-06
5777,749592,115491,3.0,99,8,0,2024-06-06 23:45:34,2024-06-06
5778,749592,115491,3.0,123,10,0,2024-06-06 23:45:34,2024-06-06
5779,749592,115491,3.0,31,14,0,2024-06-06 23:45:34,2024-06-06
5789,268869,28823,30.0,38,6,1,2024-06-06 05:30:50,2024-06-06
5790,268869,28823,30.0,91,11,1,2024-06-06 05:30:50,2024-06-06
5791,268869,28823,30.0,83,17,0,2024-06-06 05:30:50,2024-06-06
5799,883338,2658,7.0,45,3,1,2024-06-06 22:58:10,2024-06-06
5827,1680204,19213,20.0,120,4,0,2024-06-06 05:43:29,2024-06-06
5828,1680204,19213,20.0,115,6,1,2024-06-06 05:43:29,2024-06-06
5829,918493,172656,7.0,24,1,1,2024-06-06 22:38:43,2024-06-06
5830,918493,172656,7.0,3,6,1,2024-06-06 22:38:43,2024-06-06
5831,918493,172656,7.0,24,9,1,2024-06-06 22:38:43,2024-06-06
5832,918493,172656,7.0,122,15,0,2024-06-06 22:38:43,2024-06-06
5839,1377996,90575,25.0,14,1,0,2024-06-06 05:30:06,2024-06-06
5840,1377996,90575,25.0,123,7,1,2024-06-06 05:30:06,2024-06-06
5841,1377996,90575,25.0,89,8,1,2024-06-06 05:30:06,2024-06-06
5842,1840191,198265,11.0,120,3,1,2024-06-06 06:44:54,2024-06-06
5843,1840191,198265,11.0,120,7,1,2024-06-06 06:44:54,2024-06-06
5844,1840191,198265,11.0,56,8,1,2024-06-06 06:44:54,2024-06-06
5845,1840191,198265,11.0,117,14,1,2024-06-06 06:44:54,2024-06-06
5846,1840191,198265,11.0,24,20,1,2024-06-06 06:44:54,2024-06-06
5847,1840191,198265,11.0,54,23,1,2024-06-06 06:44:54,2024-06-06
5848,1840191,198265,11.0,72,26,1,2024-06-06 06:44:54,2024-06-06
5872,518636,154216,14.0,123,2,1,2024-06-06 18:38:51,2024-06-06
5873,518636,154216,14.0,1,7,1,2024-06-06 18:38:51,2024-06-06
5874,518636,154216,14.0,42,8,0,2024-06-06 18:38:51,2024-06-06
5875,518636,154216,14.0,13,9,1,2024-06-06 18:38:51,2024-06-06
5876,518636,154216,14.0,67,15,0,2024-06-06 18:38:51,2024-06-06
5877,518636,154216,14.0,110,16,1,2024-06-06 18:38:51,2024-06-06
5878,518636,154216,14.0,67,17,1,2024-06-06 18:38:51,2024-06-06
5879,518636,154216,14.0,67,18,1,2024-06-06 18:38:51,2024-06-06
5880,518636,154216,14.0,38,22,0,2024-06-06 18:38:51,2024-06-06
5881,518636,154216,14.0,123,25,0,2024-06-06 18:38:51,2024-06-06
5889,1345339,193250,8.0,84,5,0,2024-06-06 18:22:58,2024-06-06
5890,1345339,193250,8.0,51,10,0,2024-06-06 18:22:58,2024-06-06
5891,1345339,193250,8.0,106,13,0,2024-06-06 18:22:58,2024-06-06
5892,1345339,193250,8.0,123,14,0,2024-06-06 18:22:58,2024-06-06
5893,1345339,193250,8.0,38,16,1,2024-06-06 18:22:58,2024-06-06
5894,1345339,193250,8.0,83,22,1,2024-06-06 18:22:58,2024-06-06
5899,482788,137216,1.0,24,1,1,2024-06-06 12:52:19,2024-06-06
5908,1071279,201782,14.0,53,3,1,2024-06-06 10:37:32,2024-06-06
5909,1071279,201782,14.0,120,6,1,2024-06-06 10:37:32,2024-06-06
5910,1071279,201782,14.0,120,11,1,2024-06-06 10:37:32,2024-06-06
5911,1532980,42387,3.0,24,12,1,2024-06-06 05:42:18,2024-06-06
5920,809583,176998,2.0,34,1,0,2024-06-06 23:27:03,2024-06-06
5921,880035,198192,10.0,91,2,0,2024-06-06 18:28:04,2024-06-06
5922,880035,198192,10.0,107,9,0,2024-06-06 18:28:04,2024-06-06
5940,1156441,180743,2.0,83,1,1,2024-06-06 15:31:05,2024-06-06
5941,1156441,180743,2.0,83,3,1,2024-06-06 15:31:05,2024-06-06
5942,1156441,180743,2.0,123,6,1,2024-06-06 15:31:05,2024-06-06
5950,497515,86934,6.0,24,3,1,2024-06-06 06:44:24,2024-06-06
5951,497515,86934,6.0,120,5,1,2024-06-06 06:44:24,2024-06-06
5952,497515,86934,6.0,122,11,1,2024-06-06 06:44:24,2024-06-06
5953,497515,86934,6.0,83,14,1,2024-06-06 06:44:24,2024-06-06
5964,1354913,68897,5.0,120,3,1,2024-06-06 16:23:23,2024-06-06
5965,1354913,68897,5.0,16,8,0,2024-06-06 16:23:23,2024-06-06
5966,498363,14025,7.0,24,1,1,2024-06-06 08:46:26,2024-06-06
5967,498363,14025,7.0,42,4,0,2024-06-06 08:46:26,2024-06-06
5986,596194,101505,3.0,24,5,1,2024-06-06 08:25:54,2024-06-06
5987,596194,101505,3.0,24,6,0,2024-06-06 08:25:54,2024-06-06
5996,1527856,21581,11.0,35,2,0,2024-06-06 14:15:25,2024-06-06
5997,1527856,21581,11.0,79,6,0,2024-06-06 14:15:25,2024-06-06
6005,489993,38955,7.0,112,6,1,2024-06-06 21:42:47,2024-06-06
6006,489993,38955,7.0,83,7,1,2024-06-06 21:42:47,2024-06-06
6016,1444985,44795,3.0,24,2,1,2024-06-06 22:09:13,2024-06-06
6017,1444985,44795,3.0,19,6,1,2024-06-06 22:09:13,2024-06-06
6018,1444985,44795,3.0,85,7,0,2024-06-06 22:09:13,2024-06-06
6019,1444985,44795,3.0,83,8,1,2024-06-06 22:09:13,2024-06-06
6020,1142644,107197,8.0,45,1,1,2024-06-06 08:11:08,2024-06-06
6021,1142644,107197,8.0,21,4,0,2024-06-06 08:11:08,2024-06-06
6022,1142644,107197,8.0,123,5,0,2024-06-06 08:11:08,2024-06-06
6042,1786765,14604,21.0,83,2,1,2024-06-06 01:08:29,2024-06-06
6043,1786765,14604,21.0,84,3,0,2024-06-06 01:08:29,2024-06-06
6044,1786765,14604,21.0,21,13,0,2024-06-06 01:08:29,2024-06-06
6048,1754174,26702,2.0,63,7,1,2024-06-06 09:15:55,2024-06-06
6050,797894,95867,6.0,59,8,1,2024-06-06 19:59:16,2024-06-06
6051,797894,95867,6.0,59,11,1,2024-06-06 19:59:16,2024-06-06
6052,797894,95867,6.0,81,12,0,2024-06-06 19:59:16,2024-06-06
6053,797894,95867,6.0,83,13,1,2024-06-06 19:59:16,2024-06-06
6084,1141933,119679,8.0,53,1,1,2024-06-06 21:51:33,2024-06-06
6085,1141933,119679,8.0,26,3,1,2024-06-06 21:51:33,2024-06-06
6086,1141933,119679,8.0,26,5,0,2024-06-06 21:51:33,2024-06-06
6123,1537952,175295,7.0,38,4,1,2024-06-06 06:11:31,2024-06-06
6155,1633000,432,,83,10,0,2024-06-06 02:51:34,2024-06-06
6156,1633000,432,,83,18,0,2024-06-06 02:51:34,2024-06-06
6170,1624683,9080,12.0,16,5,0,2024-06-06 22:58:23,2024-06-06
6171,1624683,9080,12.0,123,6,0,2024-06-06 22:58:23,2024-06-06
6172,1624683,9080,12.0,83,7,1,2024-06-06 22:58:23,2024-06-06
6173,1624683,9080,12.0,83,9,0,2024-06-06 22:58:23,2024-06-06
6174,1624683,9080,12.0,123,14,0,2024-06-06 22:58:23,2024-06-06
6175,1624683,9080,12.0,83,18,0,2024-06-06 22:58:23,2024-06-06
6217,401951,26366,4.0,84,2,1,2024-06-06 06:07:03,2024-06-06
6218,1693876,109861,16.0,70,13,1,2024-06-06 23:24:25,2024-06-06
6219,1693876,109861,16.0,83,14,1,2024-06-06 23:24:25,2024-06-06
6242,751954,132298,2.0,26,3,0,2024-06-06 10:51:57,2024-06-06
6251,1351654,34750,25.0,100,5,0,2024-06-06 09:47:45,2024-06-06
6252,1351654,34750,25.0,115,8,1,2024-06-06 09:47:45,2024-06-06
6287,922569,97729,3.0,117,1,0,2024-06-06 03:12:48,2024-06-06
6288,922569,97729,3.0,24,7,1,2024-06-06 03:12:48,2024-06-06
6289,922569,97729,3.0,120,9,1,2024-06-06 03:12:48,2024-06-06
6290,922569,97729,3.0,89,12,1,2024-06-06 03:12:48,2024-06-06
6291,922569,97729,3.0,121,13,1,2024-06-06 03:12:48,2024-06-06
6298,66415,5950,7.0,13,2,1,2024-06-06 08:45:49,2024-06-06
6299,66415,5950,7.0,24,3,1,2024-06-06 08:45:49,2024-06-06
6315,1430374,64413,8.0,115,4,1,2024-06-06 09:09:19,2024-06-06
6316,1430374,64413,8.0,24,5,1,2024-06-06 09:09:19,2024-06-06
6317,1430374,64413,8.0,72,9,0,2024-06-06 09:09:19,2024-06-06
6318,1430374,64413,8.0,107,12,0,2024-06-06 09:09:19,2024-06-06
6320,487972,7278,1.0,131,6,1,2024-06-06 20:43:16,2024-06-06
6321,487972,7278,1.0,21,12,1,2024-06-06 20:43:16,2024-06-06
6322,487972,7278,1.0,4,13,1,2024-06-06 20:43:16,2024-06-06
6323,487972,7278,1.0,63,14,0,2024-06-06 20:43:16,2024-06-06
6324,991174,101205,30.0,12,1,1,2024-06-06 14:13:11,2024-06-06
6330,886551,57024,15.0,84,3,1,2024-06-06 13:49:51,2024-06-06
6331,886551,57024,15.0,94,6,0,2024-06-06 13:49:51,2024-06-06
6332,886551,57024,15.0,93,9,0,2024-06-06 13:49:51,2024-06-06
6333,1179592,170058,7.0,36,1,0,2024-06-06 19:29:21,2024-06-06
6334,1179592,170058,7.0,26,2,1,2024-06-06 19:29:21,2024-06-06
6335,1179592,170058,7.0,83,4,1,2024-06-06 19:29:21,2024-06-06
6336,352678,157759,24.0,6,1,1,2024-06-06 18:02:05,2024-06-06
6346,1466147,130470,14.0,96,1,1,2024-06-06 22:03:13,2024-06-06
6347,1466147,130470,14.0,4,3,0,2024-06-06 22:03:13,2024-06-06
6348,1466147,130470,14.0,61,12,1,2024-06-06 22:03:13,2024-06-06
6349,1466147,130470,14.0,79,15,1,2024-06-06 22:03:13,2024-06-06
6377,395331,176381,30.0,121,1,0,2024-06-06 12:48:31,2024-06-06
6378,490477,14678,6.0,121,5,1,2024-06-06 15:15:17,2024-06-06
6379,490477,14678,6.0,75,7,0,2024-06-06 15:15:17,2024-06-06
6380,490477,14678,6.0,106,10,1,2024-06-06 15:15:17,2024-06-06
6381,490477,14678,6.0,69,14,1,2024-06-06 15:15:17,2024-06-06
6382,151820,168414,22.0,83,12,0,2024-06-06 14:41:44,2024-06-06
6383,151820,168414,22.0,104,13,0,2024-06-06 14:41:44,2024-06-06
6391,300459,1067,7.0,96,6,0,2024-06-06 16:21:52,2024-06-06
6395,1322398,153160,2.0,24,3,0,2024-06-06 01:12:05,2024-06-06
6396,1322398,153160,2.0,104,19,0,2024-06-06 01:12:05,2024-06-06
6412,991381,148333,6.0,84,4,1,2024-06-06 00:13:50,2024-06-06
6413,991381,148333,6.0,96,5,1,2024-06-06 00:13:50,2024-06-06
6414,991381,148333,6.0,24,8,1,2024-06-06 00:13:50,2024-06-06
6417,550397,15528,5.0,24,8,1,2024-06-06 09:37:03,2024-06-06
6418,550397,15528,5.0,107,10,1,2024-06-06 09:37:03,2024-06-06
6419,550397,15528,5.0,67,11,1,2024-06-06 09:37:03,2024-06-06
6420,550397,15528,5.0,21,19,1,2024-06-06 09:37:03,2024-06-06
6421,550397,15528,5.0,67,25,1,2024-06-06 09:37:03,2024-06-06
6432,956758,15634,7.0,45,3,1,2024-06-06 10:52:54,2024-06-06
6433,956758,15634,7.0,64,4,1,2024-06-06 10:52:54,2024-06-06
6434,956758,15634,7.0,57,5,1,2024-06-06 10:52:54,2024-06-06
6436,887665,132813,1.0,126,1,0,2024-06-06 10:23:38,2024-06-06
6445,1605267,19057,22.0,24,1,1,2024-06-06 19:41:02,2024-06-06
6446,1605267,19057,22.0,20,4,0,2024-06-06 19:41:02,2024-06-06
6447,1605267,19057,22.0,83,5,0,2024-06-06 19:41:02,2024-06-06
6454,851510,47103,2.0,86,3,1,2024-06-06 18:54:38,2024-06-06
6455,851510,47103,2.0,96,13,0,2024-06-06 18:54:38,2024-06-06
6456,851510,47103,2.0,83,14,0,2024-06-06 18:54:38,2024-06-06
6457,244909,139667,4.0,83,2,0,2024-06-06 12:22:36,2024-06-06
6458,244909,139667,4.0,78,5,0,2024-06-06 12:22:36,2024-06-06
6459,244909,139667,4.0,24,9,1,2024-06-06 12:22:36,2024-06-06
6460,244909,139667,4.0,106,10,0,2024-06-06 12:22:36,2024-06-06
6467,520951,97168,4.0,74,1,1,2024-06-06 12:52:20,2024-06-06
6468,520951,97168,4.0,84,3,1,2024-06-06 12:52:20,2024-06-06
6473,888539,36861,13.0,129,1,1,2024-06-06 07:45:56,2024-06-06
6474,888539,36861,13.0,38,2,1,2024-06-06 07:45:56,2024-06-06
6475,888539,36861,13.0,24,7,1,2024-06-06 07:45:56,2024-06-06
6476,888539,36861,13.0,92,11,1,2024-06-06 07:45:56,2024-06-06
6477,888539,36861,13.0,80,18,1,2024-06-06 07:45:56,2024-06-06
6478,888539,36861,13.0,92,21,1,2024-06-06 07:45:56,2024-06-06
6479,888539,36861,13.0,52,26,1,2024-06-06 07:45:56,2024-06-06
6496,1527254,184390,30.0,51,1,1,2024-06-06 22:14:00,2024-06-06
6497,1527254,184390,30.0,77,7,1,2024-06-06 22:14:00,2024-06-06
6498,1527254,184390,30.0,116,9,0,2024-06-06 22:14:00,2024-06-06
6503,1149099,80811,0.0,122,2,1,2024-06-06 07:49:34,2024-06-06
6504,1149099,80811,0.0,21,8,0,2024-06-06 07:49:34,2024-06-06
6506,167711,91455,5.0,77,2,0,2024-06-06 08:35:01,2024-06-06
6507,167711,91455,5.0,31,3,1,2024-06-06 08:35:01,2024-06-06
6508,167711,91455,5.0,123,13,1,2024-06-06 08:35:01,2024-06-06
6509,167711,91455,5.0,123,17,0,2024-06-06 08:35:01,2024-06-06
6510,167711,91455,5.0,83,26,1,2024-06-06 08:35:01,2024-06-06
6515,1374466,105220,,123,7,0,2024-06-06 19:45:35,2024-06-06
6516,1374466,105220,,110,9,0,2024-06-06 19:45:35,2024-06-06
6517,1455576,63381,29.0,77,6,1,2024-06-06 00:10:58,2024-06-06
6518,1455576,63381,29.0,31,10,1,2024-06-06 00:10:58,2024-06-06
6519,1455576,63381,29.0,60,19,0,2024-06-06 00:10:58,2024-06-06
6520,1455576,63381,29.0,16,27,0,2024-06-06 00:10:58,2024-06-06
6553,480184,2717,12.0,77,1,1,2024-06-06 02:03:29,2024-06-06
6554,480184,2717,12.0,84,2,1,2024-06-06 02:03:29,2024-06-06
6562,267123,5665,4.0,121,14,1,2024-06-06 06:34:50,2024-06-06
6563,267123,5665,4.0,129,17,1,2024-06-06 06:34:50,2024-06-06
6565,1918073,152453,9.0,24,4,1,2024-06-06 00:01:31,2024-06-06
6566,1918073,152453,9.0,112,7,1,2024-06-06 00:01:31,2024-06-06
6567,1918073,152453,9.0,51,23,1,2024-06-06 00:01:31,2024-06-06
6568,1918073,152453,9.0,131,24,0,2024-06-06 00:01:31,2024-06-06
6569,1918073,152453,9.0,123,25,1,2024-06-06 00:01:31,2024-06-06
6570,452990,199003,10.0,21,6,1,2024-06-06 15:47:16,2024-06-06
6571,929343,143118,3.0,37,3,1,2024-06-06 14:10:02,2024-06-06
6572,929343,143118,3.0,67,5,1,2024-06-06 14:10:02,2024-06-06
6573,929343,143118,3.0,37,6,1,2024-06-06 14:10:02,2024-06-06
6582,615546,32487,7.0,43,6,0,2024-06-06 10:29:18,2024-06-06
6583,615546,32487,7.0,21,9,0,2024-06-06 10:29:18,2024-06-06
6584,1737813,152926,6.0,120,3,1,2024-06-06 19:30:37,2024-06-06
6585,1737813,152926,6.0,24,5,0,2024-06-06 19:30:37,2024-06-06
6586,1737813,152926,6.0,123,10,1,2024-06-06 19:30:37,2024-06-06
6588,385949,66740,15.0,70,5,1,2024-06-06 17:16:41,2024-06-06
6589,385949,66740,15.0,83,9,1,2024-06-06 17:16:41,2024-06-06
6590,385949,66740,15.0,123,10,0,2024-06-06 17:16:41,2024-06-06
6591,385949,66740,15.0,84,11,1,2024-06-06 17:16:41,2024-06-06
6592,385949,66740,15.0,83,15,0,2024-06-06 17:16:41,2024-06-06
6595,1162049,37595,1.0,92,5,1,2024-06-06 14:02:18,2024-06-06
6596,1162049,37595,1.0,120,8,1,2024-06-06 14:02:18,2024-06-06
6606,304201,159267,9.0,37,5,1,2024-06-06 04:48:08,2024-06-06
6607,1567677,80860,7.0,24,5,1,2024-06-06 01:34:03,2024-06-06
6608,1567677,80860,7.0,23,11,1,2024-06-06 01:34:03,2024-06-06
6618,326656,187326,14.0,23,3,0,2024-06-06 17:22:14,2024-06-06
6619,326656,187326,14.0,23,4,0,2024-06-06 17:22:14,2024-06-06
6626,1295795,111629,11.0,69,8,1,2024-06-06 14:04:20,2024-06-06
6627,1295795,111629,11.0,17,9,0,2024-06-06 14:04:20,2024-06-06
6628,1295795,111629,11.0,24,10,1,2024-06-06 14:04:20,2024-06-06
6629,1295795,111629,11.0,91,13,0,2024-06-06 14:04:20,2024-06-06
6630,1295795,111629,11.0,120,15,0,2024-06-06 14:04:20,2024-06-06
6635,1514574,129962,7.0,83,1,0,2024-06-06 21:34:00,2024-06-06
6636,1514574,129962,7.0,21,11,1,2024-06-06 21:34:00,2024-06-06
6656,1158805,159744,,45,1,0,2024-06-06 07:58:58,2024-06-06
6657,1158805,159744,,110,4,0,2024-06-06 07:58:58,2024-06-06
6670,219964,24742,3.0,38,2,1,2024-06-06 06:40:20,2024-06-06
6675,540557,7794,7.0,41,9,1,2024-06-06 13:01:52,2024-06-06
6676,540557,7794,7.0,34,10,1,2024-06-06 13:01:52,2024-06-06
6680,1600011,146770,4.0,31,3,0,2024-06-06 12:02:39,2024-06-06
6681,1600011,146770,4.0,78,4,1,2024-06-06 12:02:39,2024-06-06
6682,1600011,146770,4.0,3,7,1,2024-06-06 12:02:39,2024-06-06
6683,1600011,146770,4.0,122,15,1,2024-06-06 12:02:39,2024-06-06
6684,1600011,146770,4.0,117,17,1,2024-06-06 12:02:39,2024-06-06
6685,1600011,146770,4.0,99,27,1,2024-06-06 12:02:39,2024-06-06
6703,663740,24263,12.0,31,3,1,2024-06-06 15:36:22,2024-06-06
6704,663740,24263,12.0,107,4,1,2024-06-06 15:36:22,2024-06-06
6705,1143185,174486,4.0,78,11,0,2024-06-06 19:35:34,2024-06-06
6706,1143185,174486,4.0,129,15,0,2024-06-06 19:35:34,2024-06-06
6707,1143185,174486,4.0,69,16,0,2024-06-06 19:35:34,2024-06-06
6708,1143185,174486,4.0,17,17,0,2024-06-06 19:35:34,2024-06-06
6724,252805,165650,,83,3,0,2024-06-06 12:45:23,2024-06-06
6725,331034,187096,3.0,31,4,1,2024-06-06 12:02:31,2024-06-06
6726,331034,187096,3.0,24,12,1,2024-06-06 12:02:31,2024-06-06
6727,331034,187096,3.0,24,14,1,2024-06-06 12:02:31,2024-06-06
6728,331034,187096,3.0,67,30,0,2024-06-06 12:02:31,2024-06-06
6729,331034,187096,3.0,107,31,0,2024-06-06 12:02:31,2024-06-06
6730,331034,187096,3.0,83,36,0,2024-06-06 12:02:31,2024-06-06
6749,277486,93624,10.0,112,3,1,2024-06-06 13:14:05,2024-06-06
6754,729555,29344,15.0,24,7,1,2024-06-06 19:19:14,2024-06-06
6765,1515746,124687,16.0,84,1,1,2024-06-06 13:44:24,2024-06-06
6766,1515746,124687,16.0,121,2,0,2024-06-06 13:44:24,2024-06-06
6767,1515746,124687,16.0,121,3,1,2024-06-06 13:44:24,2024-06-06
6770,1066898,13280,8.0,16,8,1,2024-06-06 18:27:41,2024-06-06
6771,1066898,13280,8.0,83,9,1,2024-06-06 18:27:41,2024-06-06
6772,1066898,13280,8.0,123,11,1,2024-06-06 18:27:41,2024-06-06
6773,1066898,13280,8.0,24,12,1,2024-06-06 18:27:41,2024-06-06
6779,1167441,141144,15.0,24,3,1,2024-06-06 20:27:14,2024-06-06
6782,49839,86367,4.0,52,3,1,2024-06-06 14:37:30,2024-06-06
6783,49839,86367,4.0,130,4,1,2024-06-06 14:37:30,2024-06-06
6784,49839,86367,4.0,112,6,1,2024-06-06 14:37:30,2024-06-06
6785,49839,86367,4.0,84,7,1,2024-06-06 14:37:30,2024-06-06
6786,49839,86367,4.0,99,15,1,2024-06-06 14:37:30,2024-06-06
6787,49839,86367,4.0,49,17,1,2024-06-06 14:37:30,2024-06-06
6795,1599211,191489,10.0,19,5,0,2024-06-06 20:38:57,2024-06-06
6796,1599211,191489,10.0,100,8,1,2024-06-06 20:38:57,2024-06-06
6797,309647,66277,,77,1,0,2024-06-06 10:56:16,2024-06-06
6798,309647,66277,,92,5,0,2024-06-06 10:56:16,2024-06-06
6801,794333,39460,4.0,83,2,1,2024-06-06 11:39:53,2024-06-06
6802,794333,39460,4.0,3,5,1,2024-06-06 11:39:53,2024-06-06
6803,794333,39460,4.0,24,8,1,2024-06-06 11:39:53,2024-06-06
6804,794333,39460,4.0,24,11,1,2024-06-06 11:39:53,2024-06-06
6813,1952233,165854,16.0,31,2,1,2024-06-06 14:33:40,2024-06-06
6814,1952233,165854,16.0,36,15,0,2024-06-06 14:33:40,2024-06-06
6841,1986184,169071,1.0,94,3,1,2024-06-06 10:50:14,2024-06-06
6842,1986184,169071,1.0,121,5,1,2024-06-06 10:50:14,2024-06-06
6843,1986184,169071,1.0,37,7,1,2024-06-06 10:50:14,2024-06-06
6848,898216,76173,22.0,93,1,1,2024-06-06 01:56:40,2024-06-06
6849,898216,76173,22.0,128,8,1,2024-06-06 01:56:40,2024-06-06
6850,898216,76173,22.0,21,10,1,2024-06-06 01:56:40,2024-06-06
6851,898216,76173,22.0,83,14,1,2024-06-06 01:56:40,2024-06-06
6852,898216,76173,22.0,112,16,1,2024-06-06 01:56:40,2024-06-06
6871,88650,66144,7.0,32,1,1,2024-06-06 08:05:38,2024-06-06
6872,88650,66144,7.0,88,4,0,2024-06-06 08:05:38,2024-06-06
6873,88650,66144,7.0,123,5,0,2024-06-06 08:05:38,2024-06-06
6874,88650,66144,7.0,24,6,1,2024-06-06 08:05:38,2024-06-06
6876,359436,72881,20.0,9,5,1,2024-06-06 16:18:55,2024-06-06
6877,359436,72881,20.0,84,6,0,2024-06-06 16:18:55,2024-06-06
6878,359436,72881,20.0,123,7,1,2024-06-06 16:18:55,2024-06-06
6879,359436,72881,20.0,52,9,1,2024-06-06 16:18:55,2024-06-06
6881,863869,3755,30.0,31,3,1,2024-06-06 19:38:14,2024-06-06
6882,863869,3755,30.0,37,5,1,2024-06-06 19:38:14,2024-06-06
6883,863869,3755,30.0,66,16,0,2024-06-06 19:38:14,2024-06-06
6884,863869,3755,30.0,110,18,0,2024-06-06 19:38:14,2024-06-06
6885,1927938,151891,1.0,120,2,1,2024-06-06 18:44:27,2024-06-06
6889,905575,50950,,123,4,0,2024-06-06 02:56:45,2024-06-06
6890,905575,50950,,83,6,0,2024-06-06 02:56:45,2024-06-06
6891,316674,98537,2.0,94,3,0,2024-06-06 15:27:56,2024-06-06
6892,316674,98537,2.0,25,5,1,2024-06-06 15:27:56,2024-06-06
6893,316674,98537,2.0,24,6,1,2024-06-06 15:27:56,2024-06-06
6894,1573817,174171,8.0,24,4,1,2024-06-06 12:52:21,2024-06-06
6895,1573817,174171,8.0,24,5,1,2024-06-06 12:52:21,2024-06-06
6896,1573817,174171,8.0,120,9,1,2024-06-06 12:52:21,2024-06-06
6897,1573817,174171,8.0,14,18,0,2024-06-06 12:52:21,2024-06-06
6898,1936515,7564,17.0,89,3,0,2024-06-06 15:59:55,2024-06-06
6899,1936515,7564,17.0,74,12,0,2024-06-06 15:59:55,2024-06-06
6900,1936515,7564,17.0,91,14,1,2024-06-06 15:59:55,2024-06-06
6901,1936515,7564,17.0,5,18,0,2024-06-06 15:59:55,2024-06-06
6902,1261714,175004,7.0,106,3,1,2024-06-06 01:21:43,2024-06-06
6903,1261714,175004,7.0,116,4,1,2024-06-06 01:21:43,2024-06-06
6904,1261714,175004,7.0,37,13,1,2024-06-06 01:21:43,2024-06-06
6905,1261714,175004,7.0,6,16,1,2024-06-06 01:21:43,2024-06-06
6906,1261714,175004,7.0,81,20,0,2024-06-06 01:21:43,2024-06-06
6911,1169024,99368,16.0,107,6,1,2024-06-06 03:26:09,2024-06-06
6912,1169024,99368,16.0,24,13,1,2024-06-06 03:26:09,2024-06-06
6913,1169024,99368,16.0,24,14,1,2024-06-06 03:26:09,2024-06-06
6919,1559644,185003,7.0,38,3,1,2024-06-06 13:36:49,2024-06-06
6920,1559644,185003,7.0,24,7,0,2024-06-06 13:36:49,2024-06-06
6921,1559644,185003,7.0,83,14,0,2024-06-06 13:36:49,2024-06-06
6923,1388970,182666,14.0,77,2,1,2024-06-06 20:16:04,2024-06-06
6924,1388970,182666,14.0,64,3,1,2024-06-06 20:16:04,2024-06-06
6925,1388970,182666,14.0,79,9,1,2024-06-06 20:16:04,2024-06-06
6926,1388970,182666,14.0,123,12,0,2024-06-06 20:16:04,2024-06-06
6927,1388970,182666,14.0,38,15,0,2024-06-06 20:16:04,2024-06-06
6928,1388970,182666,14.0,64,16,0,2024-06-06 20:16:04,2024-06-06
6929,1388970,182666,14.0,19,21,0,2024-06-06 20:16:04,2024-06-06
6934,1900425,133303,30.0,123,3,1,2024-06-06 10:24:15,2024-06-06
6935,1900425,133303,30.0,121,8,1,2024-06-06 10:24:15,2024-06-06
6961,630172,26123,7.0,72,1,0,2024-06-06 14:43:03,2024-06-06
6962,630172,26123,7.0,9,9,1,2024-06-06 14:43:03,2024-06-06
6963,630172,26123,7.0,83,10,1,2024-06-06 14:43:03,2024-06-06
6964,630172,26123,7.0,86,15,1,2024-06-06 14:43:03,2024-06-06
6965,630172,26123,7.0,24,18,1,2024-06-06 14:43:03,2024-06-06
6984,1618466,10601,,120,1,0,2024-06-06 22:24:51,2024-06-06
6985,1618466,10601,,107,3,0,2024-06-06 22:24:51,2024-06-06
6986,1578599,21634,7.0,53,2,1,2024-06-06 03:56:42,2024-06-06
6987,1578599,21634,7.0,83,5,1,2024-06-06 03:56:42,2024-06-06
6988,1578599,21634,7.0,31,6,1,2024-06-06 03:56:42,2024-06-06
6989,1578599,21634,7.0,26,11,1,2024-06-06 03:56:42,2024-06-06
6990,1578599,21634,7.0,123,12,1,2024-06-06 03:56:42,2024-06-06
6996,1650378,152511,15.0,96,1,1,2024-06-06 12:55:09,2024-06-06
6997,1650378,152511,15.0,24,4,1,2024-06-06 12:55:09,2024-06-06
6998,1650378,152511,15.0,120,14,0,2024-06-06 12:55:09,2024-06-06
7002,568512,76201,3.0,49,1,1,2024-06-06 23:44:09,2024-06-06
7003,568512,76201,3.0,24,4,0,2024-06-06 23:44:09,2024-06-06
7006,1384155,92548,30.0,100,1,0,2024-06-06 07:35:11,2024-06-06
7007,1384155,92548,30.0,61,12,0,2024-06-06 07:35:11,2024-06-06
7008,1193086,171263,11.0,69,10,0,2024-06-06 15:40:36,2024-06-06
7009,1193086,171263,11.0,23,11,0,2024-06-06 15:40:36,2024-06-06
7010,1193086,171263,11.0,100,13,1,2024-06-06 15:40:36,2024-06-06
