id,order_id,user_id,days_since_prior_order,product_id,add_to_cart_order,reordered,order_timestamp,date
6634,696087,149457,7.0,84,3,1,2024-06-07 02:11:14,2024-06-07
6645,1986673,103541,24.0,86,1,1,2024-06-07 09:53:49,2024-06-07
6646,1986673,103541,24.0,24,2,0,2024-06-07 09:53:49,2024-06-07
6647,1986673,103541,24.0,9,7,0,2024-06-07 09:53:49,2024-06-07
6650,1963950,33610,2.0,84,1,1,2024-06-07 17:09:02,2024-06-07
6651,1963950,33610,2.0,115,3,1,2024-06-07 17:09:02,2024-06-07
6652,1099020,5170,9.0,83,13,1,2024-06-07 09:53:14,2024-06-07
6653,839461,25589,6.0,115,2,1,2024-06-07 07:48:28,2024-06-07
6654,839461,25589,6.0,112,8,1,2024-06-07 07:48:28,2024-06-07
6655,839461,25589,6.0,38,11,0,2024-06-07 07:48:28,2024-06-07
6664,362275,202807,5.0,24,2,0,2024-06-07 08:08:27,2024-06-07
6665,362275,202807,5.0,121,3,1,2024-06-07 08:08:27,2024-06-07
6667,303338,35428,7.0,96,3,1,2024-06-07 07:39:14,2024-06-07
6677,955828,162230,7.0,107,2,1,2024-06-07 10:08:46,2024-06-07
6678,955828,162230,7.0,51,3,0,2024-06-07 10:08:46,2024-06-07
6679,871964,41521,12.0,24,1,1,2024-06-07 20:01:31,2024-06-07
6688,572277,3194,5.0,131,2,1,2024-06-07 23:58:48,2024-06-07
6689,572277,3194,5.0,3,5,1,2024-06-07 23:58:48,2024-06-07
6690,572277,3194,5.0,24,6,1,2024-06-07 23:58:48,2024-06-07
6691,572277,3194,5.0,93,8,1,2024-06-07 23:58:48,2024-06-07
6692,572277,3194,5.0,84,11,1,2024-06-07 23:58:48,2024-06-07
6693,572277,3194,5.0,24,12,1,2024-06-07 23:58:48,2024-06-07
6694,572277,3194,5.0,24,13,1,2024-06-07 23:58:48,2024-06-07
6695,572277,3194,5.0,24,15,1,2024-06-07 23:58:48,2024-06-07
6702,148252,139211,4.0,24,3,1,2024-06-07 04:33:01,2024-06-07
6721,1538925,24146,8.0,130,1,0,2024-06-07 17:34:02,2024-06-07
6722,1538925,24146,8.0,29,7,1,2024-06-07 17:34:02,2024-06-07
6723,1538925,24146,8.0,120,12,1,2024-06-07 17:34:02,2024-06-07
6731,377008,145153,8.0,130,10,0,2024-06-07 18:11:20,2024-06-07
6732,859292,189277,15.0,86,10,1,2024-06-07 10:23:50,2024-06-07
6733,859292,189277,15.0,91,13,1,2024-06-07 10:23:50,2024-06-07
6734,859292,189277,15.0,78,17,0,2024-06-07 10:23:50,2024-06-07
6745,1439865,12961,6.0,84,1,1,2024-06-07 02:11:19,2024-06-07
6746,1439865,12961,6.0,89,4,1,2024-06-07 02:11:19,2024-06-07
6750,1042486,54267,30.0,32,2,1,2024-06-07 07:24:52,2024-06-07
6751,1875520,91722,,5,3,0,2024-06-07 21:07:30,2024-06-07
6752,389223,21686,5.0,78,12,1,2024-06-07 11:44:45,2024-06-07
6753,389223,21686,5.0,91,15,1,2024-06-07 11:44:45,2024-06-07
6755,1929151,82263,6.0,84,2,1,2024-06-07 20:04:13,2024-06-07
6768,1569573,164082,13.0,66,1,0,2024-06-07 19:31:54,2024-06-07
6769,1569573,164082,13.0,21,4,0,2024-06-07 19:31:54,2024-06-07
6774,1568957,194947,5.0,49,7,1,2024-06-07 06:16:18,2024-06-07
6775,1568957,194947,5.0,50,8,1,2024-06-07 06:16:18,2024-06-07
6780,1515659,58009,7.0,91,4,1,2024-06-07 07:29:19,2024-06-07
6781,1515659,58009,7.0,57,5,1,2024-06-07 07:29:19,2024-06-07
6788,1310358,168364,12.0,91,1,1,2024-06-07 02:58:54,2024-06-07
6789,1310358,168364,12.0,3,3,1,2024-06-07 02:58:54,2024-06-07
6790,1310358,168364,12.0,116,9,1,2024-06-07 02:58:54,2024-06-07
6799,730929,156650,7.0,121,12,1,2024-06-07 23:51:48,2024-06-07
6806,313001,5751,30.0,96,2,0,2024-06-07 06:36:57,2024-06-07
6816,1499181,203972,7.0,120,7,1,2024-06-07 00:13:39,2024-06-07
6817,1499181,203972,7.0,89,17,0,2024-06-07 00:13:39,2024-06-07
6818,1499181,203972,7.0,29,20,0,2024-06-07 00:13:39,2024-06-07
6819,1499181,203972,7.0,24,23,1,2024-06-07 00:13:39,2024-06-07
6820,1499181,203972,7.0,24,26,1,2024-06-07 00:13:39,2024-06-07
6824,15238,198180,17.0,86,3,1,2024-06-07 13:05:14,2024-06-07
6825,15238,198180,17.0,24,5,1,2024-06-07 13:05:14,2024-06-07
6826,15238,198180,17.0,4,7,1,2024-06-07 13:05:14,2024-06-07
6827,15238,198180,17.0,92,9,1,2024-06-07 13:05:14,2024-06-07
6828,15238,198180,17.0,117,10,1,2024-06-07 13:05:14,2024-06-07
6838,1016184,159387,7.0,123,1,1,2024-06-07 08:26:29,2024-06-07
6845,289892,61623,,31,8,0,2024-06-07 13:46:32,2024-06-07
6846,289892,61623,,60,10,0,2024-06-07 13:46:32,2024-06-07
6847,289892,61623,,21,11,0,2024-06-07 13:46:32,2024-06-07
6853,161247,75134,9.0,120,3,1,2024-06-07 06:56:22,2024-06-07
6854,161247,75134,9.0,120,4,1,2024-06-07 06:56:22,2024-06-07
6859,84758,187445,3.0,91,6,0,2024-06-07 23:07:51,2024-06-07
6860,1703381,93869,6.0,90,3,1,2024-06-07 17:18:03,2024-06-07
6861,1703381,93869,6.0,108,4,1,2024-06-07 17:18:03,2024-06-07
6862,1703381,93869,6.0,41,6,1,2024-06-07 17:18:03,2024-06-07
6863,1703381,93869,6.0,123,7,1,2024-06-07 17:18:03,2024-06-07
6864,1703381,93869,6.0,41,11,1,2024-06-07 17:18:03,2024-06-07
6865,1703381,93869,6.0,21,12,1,2024-06-07 17:18:03,2024-06-07
6907,128446,141340,5.0,130,5,1,2024-06-07 09:24:26,2024-06-07
6908,128446,141340,5.0,123,8,1,2024-06-07 09:24:26,2024-06-07
6909,128446,141340,5.0,83,12,1,2024-06-07 09:24:26,2024-06-07
6910,128446,141340,5.0,116,17,0,2024-06-07 09:24:26,2024-06-07
6917,179051,128872,20.0,24,1,1,2024-06-07 05:08:17,2024-06-07
6918,179051,128872,20.0,9,19,0,2024-06-07 05:08:17,2024-06-07
6922,1051911,155398,6.0,115,4,1,2024-06-07 18:22:54,2024-06-07
6936,1532096,180492,1.0,131,1,0,2024-06-07 08:46:34,2024-06-07
6937,1532096,180492,1.0,108,9,1,2024-06-07 08:46:34,2024-06-07
6938,1532096,180492,1.0,54,10,1,2024-06-07 08:46:34,2024-06-07
6939,1532096,180492,1.0,40,13,1,2024-06-07 08:46:34,2024-06-07
6940,1532096,180492,1.0,40,17,1,2024-06-07 08:46:34,2024-06-07
6941,1532096,180492,1.0,49,20,1,2024-06-07 08:46:34,2024-06-07
6942,1418212,206055,1.0,84,2,1,2024-06-07 16:07:15,2024-06-07
6950,1654095,190552,8.0,122,3,1,2024-06-07 07:48:01,2024-06-07
6952,842160,13902,14.0,112,2,1,2024-06-07 17:09:07,2024-06-07
6966,379705,137292,14.0,99,1,1,2024-06-07 06:16:49,2024-06-07
6967,379705,137292,14.0,93,3,1,2024-06-07 06:16:49,2024-06-07
6968,379705,137292,14.0,61,20,0,2024-06-07 06:16:49,2024-06-07
6969,379705,137292,14.0,83,22,0,2024-06-07 06:16:49,2024-06-07
6973,74524,132083,4.0,120,3,1,2024-06-07 08:41:16,2024-06-07
6974,74524,132083,4.0,53,6,1,2024-06-07 08:41:16,2024-06-07
6975,74524,132083,4.0,24,7,1,2024-06-07 08:41:16,2024-06-07
6976,74524,132083,4.0,106,8,1,2024-06-07 08:41:16,2024-06-07
6977,74524,132083,4.0,104,11,1,2024-06-07 08:41:16,2024-06-07
6978,74524,132083,4.0,69,15,1,2024-06-07 08:41:16,2024-06-07
6979,74524,132083,4.0,105,16,1,2024-06-07 08:41:16,2024-06-07
6980,74524,132083,4.0,105,17,1,2024-06-07 08:41:16,2024-06-07
6981,74524,132083,4.0,9,26,1,2024-06-07 08:41:16,2024-06-07
6982,74524,132083,4.0,21,28,1,2024-06-07 08:41:16,2024-06-07
6983,74524,132083,4.0,48,30,1,2024-06-07 08:41:16,2024-06-07
6993,447495,113432,4.0,123,1,1,2024-06-07 02:52:02,2024-06-07
6994,447495,113432,4.0,123,6,1,2024-06-07 02:52:02,2024-06-07
6995,447495,113432,4.0,116,8,1,2024-06-07 02:52:02,2024-06-07
6999,164498,160096,7.0,72,2,0,2024-06-07 14:03:24,2024-06-07
7000,164498,160096,7.0,24,8,0,2024-06-07 14:03:24,2024-06-07
7001,164498,160096,7.0,112,9,1,2024-06-07 14:03:24,2024-06-07
7004,378207,16181,7.0,115,1,1,2024-06-07 17:23:59,2024-06-07
7005,378207,16181,7.0,16,5,0,2024-06-07 17:23:59,2024-06-07
7015,756753,148069,7.0,55,3,0,2024-06-07 15:00:32,2024-06-07
7016,756753,148069,7.0,24,10,0,2024-06-07 15:00:32,2024-06-07
7017,756753,148069,7.0,83,12,1,2024-06-07 15:00:32,2024-06-07
7022,285,57561,10.0,21,1,1,2024-06-07 22:52:37,2024-06-07
7023,285,57561,10.0,38,3,1,2024-06-07 22:52:37,2024-06-07
7056,593528,172731,1.0,27,3,1,2024-06-07 18:55:48,2024-06-07
7058,196819,35878,7.0,18,1,1,2024-06-07 22:14:55,2024-06-07
7060,1790531,96854,12.0,24,8,1,2024-06-07 08:26:51,2024-06-07
7061,1790531,96854,12.0,92,9,0,2024-06-07 08:26:51,2024-06-07
7062,1790531,96854,12.0,29,10,0,2024-06-07 08:26:51,2024-06-07
7063,1790531,96854,12.0,83,14,1,2024-06-07 08:26:51,2024-06-07
7066,1443038,162916,6.0,91,2,1,2024-06-07 07:13:29,2024-06-07
7067,1443038,162916,6.0,14,4,1,2024-06-07 07:13:29,2024-06-07
7068,1443038,162916,6.0,53,11,0,2024-06-07 07:13:29,2024-06-07
7069,1443038,162916,6.0,83,14,1,2024-06-07 07:13:29,2024-06-07
7070,1443038,162916,6.0,120,15,1,2024-06-07 07:13:29,2024-06-07
7071,1443038,162916,6.0,83,17,0,2024-06-07 07:13:29,2024-06-07
7072,1443038,162916,6.0,84,19,1,2024-06-07 07:13:29,2024-06-07
7073,1443038,162916,6.0,120,21,1,2024-06-07 07:13:29,2024-06-07
7074,1831107,77893,30.0,92,4,1,2024-06-07 00:25:17,2024-06-07
7075,1831107,77893,30.0,45,11,1,2024-06-07 00:25:17,2024-06-07
7079,1482784,190717,8.0,26,1,0,2024-06-07 12:54:26,2024-06-07
7080,1482784,190717,8.0,121,4,0,2024-06-07 12:54:26,2024-06-07
7093,1179437,75617,9.0,84,2,1,2024-06-07 02:35:19,2024-06-07
7099,88788,42575,3.0,24,1,1,2024-06-07 05:48:19,2024-06-07
7100,88788,42575,3.0,93,11,0,2024-06-07 05:48:19,2024-06-07
7101,88788,42575,3.0,116,13,0,2024-06-07 05:48:19,2024-06-07
7107,2362,178546,14.0,83,6,1,2024-06-07 22:59:07,2024-06-07
7108,2362,178546,14.0,16,13,1,2024-06-07 22:59:07,2024-06-07
7109,2362,178546,14.0,83,14,0,2024-06-07 22:59:07,2024-06-07
7110,2362,178546,14.0,83,16,0,2024-06-07 22:59:07,2024-06-07
7114,724335,1170,6.0,98,2,0,2024-06-07 00:13:43,2024-06-07
7115,724335,1170,6.0,84,4,1,2024-06-07 00:13:43,2024-06-07
7116,724335,1170,6.0,17,7,0,2024-06-07 00:13:43,2024-06-07
7123,498537,141292,11.0,24,10,1,2024-06-07 12:27:45,2024-06-07
7132,110452,15915,7.0,130,3,1,2024-06-07 14:36:05,2024-06-07
7133,110452,15915,7.0,94,4,1,2024-06-07 14:36:05,2024-06-07
7134,110452,15915,7.0,123,5,1,2024-06-07 14:36:05,2024-06-07
7135,110452,15915,7.0,10,7,0,2024-06-07 14:36:05,2024-06-07
7137,753230,154779,2.0,84,2,0,2024-06-07 06:14:17,2024-06-07
7138,753230,154779,2.0,77,3,0,2024-06-07 06:14:17,2024-06-07
7139,753230,154779,2.0,83,5,0,2024-06-07 06:14:17,2024-06-07
7140,753230,154779,2.0,89,6,0,2024-06-07 06:14:17,2024-06-07
7141,1006517,71300,3.0,100,2,1,2024-06-07 08:54:41,2024-06-07
7142,1006517,71300,3.0,24,7,1,2024-06-07 08:54:41,2024-06-07
7143,1006517,71300,3.0,31,11,1,2024-06-07 08:54:41,2024-06-07
7144,1006517,71300,3.0,74,15,1,2024-06-07 08:54:41,2024-06-07
7154,782664,68833,3.0,24,2,1,2024-06-07 21:21:14,2024-06-07
7155,782664,68833,3.0,21,6,1,2024-06-07 21:21:14,2024-06-07
7156,782664,68833,3.0,110,13,0,2024-06-07 21:21:14,2024-06-07
7157,782664,68833,3.0,81,15,1,2024-06-07 21:21:14,2024-06-07
7158,782664,68833,3.0,78,24,0,2024-06-07 21:21:14,2024-06-07
7159,782664,68833,3.0,54,25,1,2024-06-07 21:21:14,2024-06-07
7173,659358,44404,6.0,106,8,1,2024-06-07 00:34:24,2024-06-07
7174,659358,44404,6.0,52,9,1,2024-06-07 00:34:24,2024-06-07
7175,659358,44404,6.0,24,10,0,2024-06-07 00:34:24,2024-06-07
7184,929625,116412,6.0,120,3,1,2024-06-07 18:02:19,2024-06-07
7185,929625,116412,6.0,83,5,1,2024-06-07 18:02:19,2024-06-07
7186,929625,116412,6.0,96,7,1,2024-06-07 18:02:19,2024-06-07
7187,929625,116412,6.0,24,14,0,2024-06-07 18:02:19,2024-06-07
7191,1931600,181516,30.0,38,3,0,2024-06-07 04:02:19,2024-06-07
7196,587964,154932,12.0,115,1,1,2024-06-07 18:08:53,2024-06-07
7197,587964,154932,12.0,77,2,1,2024-06-07 18:08:53,2024-06-07
7198,587964,154932,12.0,61,6,1,2024-06-07 18:08:53,2024-06-07
7199,587964,154932,12.0,131,13,1,2024-06-07 18:08:53,2024-06-07
7200,587964,154932,12.0,131,17,1,2024-06-07 18:08:53,2024-06-07
7206,387207,202736,14.0,24,1,1,2024-06-07 18:06:28,2024-06-07
7207,1354813,74089,14.0,115,1,0,2024-06-07 03:28:04,2024-06-07
7228,848899,143274,7.0,24,2,1,2024-06-07 19:05:55,2024-06-07
7230,855971,184332,9.0,54,3,1,2024-06-07 22:32:02,2024-06-07
7233,489919,183338,9.0,24,2,1,2024-06-07 14:37:36,2024-06-07
7234,489919,183338,9.0,83,6,1,2024-06-07 14:37:36,2024-06-07
7235,489919,183338,9.0,24,7,1,2024-06-07 14:37:36,2024-06-07
7236,489919,183338,9.0,53,8,0,2024-06-07 14:37:36,2024-06-07
7237,489919,183338,9.0,91,13,1,2024-06-07 14:37:36,2024-06-07
7238,489919,183338,9.0,123,16,1,2024-06-07 14:37:36,2024-06-07
7239,489919,183338,9.0,75,17,0,2024-06-07 14:37:36,2024-06-07
7240,489919,183338,9.0,86,22,1,2024-06-07 14:37:36,2024-06-07
7250,379029,47244,,104,3,0,2024-06-07 02:45:04,2024-06-07
7251,379029,47244,,83,6,0,2024-06-07 02:45:04,2024-06-07
7252,379029,47244,,83,8,0,2024-06-07 02:45:04,2024-06-07
7265,1165299,67633,1.0,38,1,0,2024-06-07 11:14:56,2024-06-07
7266,1165299,67633,1.0,38,3,0,2024-06-07 11:14:56,2024-06-07
7267,1165299,67633,1.0,61,9,0,2024-06-07 11:14:56,2024-06-07
7277,1359162,132007,20.0,48,10,1,2024-06-07 01:30:58,2024-06-07
7278,1359162,132007,20.0,83,21,0,2024-06-07 01:30:58,2024-06-07
7279,1359162,132007,20.0,37,23,0,2024-06-07 01:30:58,2024-06-07
7280,1359162,132007,20.0,4,26,0,2024-06-07 01:30:58,2024-06-07
7281,1359162,132007,20.0,48,27,0,2024-06-07 01:30:58,2024-06-07
7291,710655,199621,9.0,38,6,1,2024-06-07 21:08:53,2024-06-07
7292,710655,199621,9.0,13,9,0,2024-06-07 21:08:53,2024-06-07
7320,1655123,114290,30.0,64,4,0,2024-06-07 04:56:20,2024-06-07
7323,938328,77347,6.0,16,1,0,2024-06-07 10:42:08,2024-06-07
7324,938328,77347,6.0,115,2,1,2024-06-07 10:42:08,2024-06-07
7325,938328,77347,6.0,52,5,1,2024-06-07 10:42:08,2024-06-07
7326,938328,77347,6.0,24,7,1,2024-06-07 10:42:08,2024-06-07
7327,938328,77347,6.0,36,10,0,2024-06-07 10:42:08,2024-06-07
7328,938328,77347,6.0,3,16,1,2024-06-07 10:42:08,2024-06-07
7329,938328,77347,6.0,123,17,1,2024-06-07 10:42:08,2024-06-07
7330,938328,77347,6.0,3,19,1,2024-06-07 10:42:08,2024-06-07
7331,1112701,75941,30.0,120,1,0,2024-06-07 07:31:38,2024-06-07
7332,1112701,75941,30.0,3,3,0,2024-06-07 07:31:38,2024-06-07
7333,1112701,75941,30.0,83,4,0,2024-06-07 07:31:38,2024-06-07
7334,1112701,75941,30.0,107,7,0,2024-06-07 07:31:38,2024-06-07
7357,787683,185759,10.0,24,4,1,2024-06-07 17:06:32,2024-06-07
7358,787683,185759,10.0,21,5,1,2024-06-07 17:06:32,2024-06-07
7359,787683,185759,10.0,123,15,1,2024-06-07 17:06:32,2024-06-07
7365,1413111,34921,6.0,84,7,1,2024-06-07 13:33:53,2024-06-07
7366,1413111,34921,6.0,78,13,1,2024-06-07 13:33:53,2024-06-07
7372,16631,178145,7.0,96,6,1,2024-06-07 02:37:54,2024-06-07
7373,16631,178145,7.0,111,9,1,2024-06-07 02:37:54,2024-06-07
7374,16631,178145,7.0,87,10,0,2024-06-07 02:37:54,2024-06-07
7375,16631,178145,7.0,79,13,0,2024-06-07 02:37:54,2024-06-07
7380,952640,50040,22.0,120,2,1,2024-06-07 00:24:00,2024-06-07
7381,952640,50040,22.0,92,9,0,2024-06-07 00:24:00,2024-06-07
7382,952640,50040,22.0,24,11,1,2024-06-07 00:24:00,2024-06-07
7383,952640,50040,22.0,83,12,1,2024-06-07 00:24:00,2024-06-07
7384,952640,50040,22.0,92,13,0,2024-06-07 00:24:00,2024-06-07
7405,320887,203183,5.0,83,2,1,2024-06-07 22:36:16,2024-06-07
7407,766472,148323,30.0,24,19,0,2024-06-07 02:41:42,2024-06-07
7408,766472,148323,30.0,63,20,0,2024-06-07 02:41:42,2024-06-07
7411,1408902,198212,5.0,24,1,1,2024-06-07 10:14:52,2024-06-07
7412,1408902,198212,5.0,3,7,0,2024-06-07 10:14:52,2024-06-07
7413,1500035,34117,1.0,24,1,0,2024-06-07 02:00:00,2024-06-07
7414,30484,48226,22.0,120,3,1,2024-06-07 06:07:55,2024-06-07
7415,30484,48226,22.0,3,7,1,2024-06-07 06:07:55,2024-06-07
7416,30484,48226,22.0,24,10,1,2024-06-07 06:07:55,2024-06-07
7417,30484,48226,22.0,69,11,0,2024-06-07 06:07:55,2024-06-07
7450,1560269,178038,4.0,38,7,1,2024-06-07 15:02:12,2024-06-07
7451,1560269,178038,4.0,66,13,1,2024-06-07 15:02:12,2024-06-07
7452,1560269,178038,4.0,22,16,1,2024-06-07 15:02:12,2024-06-07
7453,1357605,175986,28.0,84,1,1,2024-06-07 21:00:36,2024-06-07
7454,1357605,175986,28.0,104,4,0,2024-06-07 21:00:36,2024-06-07
7455,1357605,175986,28.0,24,10,0,2024-06-07 21:00:36,2024-06-07
7476,1505644,19602,12.0,24,1,0,2024-06-07 18:45:14,2024-06-07
7480,2014991,59881,2.0,84,1,1,2024-06-07 02:18:55,2024-06-07
7481,2014991,59881,2.0,24,3,1,2024-06-07 02:18:55,2024-06-07
7482,2014991,59881,2.0,123,9,1,2024-06-07 02:18:55,2024-06-07
7496,1860831,62506,2.0,94,2,0,2024-06-07 04:22:19,2024-06-07
7497,1860831,62506,2.0,24,3,1,2024-06-07 04:22:19,2024-06-07
7498,1860831,62506,2.0,11,7,0,2024-06-07 04:22:19,2024-06-07
7499,1179512,81812,7.0,112,6,1,2024-06-07 07:20:32,2024-06-07
7500,1179512,81812,7.0,106,16,1,2024-06-07 07:20:32,2024-06-07
7501,693370,39615,8.0,83,7,0,2024-06-07 17:35:44,2024-06-07
7502,1938340,115923,6.0,78,6,1,2024-06-07 17:05:25,2024-06-07
7503,1938340,115923,6.0,16,7,0,2024-06-07 17:05:25,2024-06-07
7504,1938340,115923,6.0,83,12,1,2024-06-07 17:05:25,2024-06-07
7505,1938340,115923,6.0,45,16,1,2024-06-07 17:05:25,2024-06-07
7509,252913,4648,10.0,16,4,0,2024-06-07 04:27:49,2024-06-07
7510,252913,4648,10.0,96,9,1,2024-06-07 04:27:49,2024-06-07
7511,252913,4648,10.0,16,10,0,2024-06-07 04:27:49,2024-06-07
7512,252913,4648,10.0,16,11,0,2024-06-07 04:27:49,2024-06-07
7513,252913,4648,10.0,24,22,1,2024-06-07 04:27:49,2024-06-07
7514,252913,4648,10.0,88,24,0,2024-06-07 04:27:49,2024-06-07
7515,252913,4648,10.0,83,26,0,2024-06-07 04:27:49,2024-06-07
7516,252913,4648,10.0,77,27,0,2024-06-07 04:27:49,2024-06-07
7552,564676,91043,6.0,51,3,1,2024-06-07 07:41:05,2024-06-07
7553,564676,91043,6.0,93,4,1,2024-06-07 07:41:05,2024-06-07
7554,564676,91043,6.0,120,7,0,2024-06-07 07:41:05,2024-06-07
7560,78102,12279,8.0,94,7,1,2024-06-07 12:52:26,2024-06-07
7561,78102,12279,8.0,54,8,1,2024-06-07 12:52:26,2024-06-07
7562,78102,12279,8.0,38,10,1,2024-06-07 12:52:26,2024-06-07
7563,873212,97605,8.0,24,4,1,2024-06-07 09:19:01,2024-06-07
7564,873212,97605,8.0,24,12,1,2024-06-07 09:19:01,2024-06-07
7565,873212,97605,8.0,31,14,1,2024-06-07 09:19:01,2024-06-07
7566,873212,97605,8.0,31,15,1,2024-06-07 09:19:01,2024-06-07
7567,873212,97605,8.0,78,16,0,2024-06-07 09:19:01,2024-06-07
7568,873212,97605,8.0,19,17,0,2024-06-07 09:19:01,2024-06-07
7569,873212,97605,8.0,84,19,1,2024-06-07 09:19:01,2024-06-07
7570,873212,97605,8.0,107,22,0,2024-06-07 09:19:01,2024-06-07
7571,873212,97605,8.0,72,25,0,2024-06-07 09:19:01,2024-06-07
7578,1837053,91372,8.0,86,1,0,2024-06-07 15:09:26,2024-06-07
7579,1837053,91372,8.0,86,2,0,2024-06-07 15:09:26,2024-06-07
7580,1837053,91372,8.0,131,10,1,2024-06-07 15:09:26,2024-06-07
7581,1837053,91372,8.0,92,23,0,2024-06-07 15:09:26,2024-06-07
7583,1415142,27425,5.0,77,2,1,2024-06-07 04:17:00,2024-06-07
7584,1415142,27425,5.0,99,4,1,2024-06-07 04:17:00,2024-06-07
7585,1415142,27425,5.0,99,7,1,2024-06-07 04:17:00,2024-06-07
7586,1415142,27425,5.0,83,10,0,2024-06-07 04:17:00,2024-06-07
7594,944681,32336,5.0,63,1,0,2024-06-07 23:35:56,2024-06-07
7595,944681,32336,5.0,83,2,1,2024-06-07 23:35:56,2024-06-07
7596,944681,32336,5.0,121,6,1,2024-06-07 23:35:56,2024-06-07
7618,793365,34652,4.0,83,5,1,2024-06-07 16:29:00,2024-06-07
7619,1011049,171057,26.0,83,6,0,2024-06-07 19:02:04,2024-06-07
7620,1011049,171057,26.0,57,15,1,2024-06-07 19:02:04,2024-06-07
7621,1011049,171057,26.0,21,19,0,2024-06-07 19:02:04,2024-06-07
7622,1189283,146415,15.0,7,3,0,2024-06-07 14:04:15,2024-06-07
7643,43057,136379,30.0,116,5,0,2024-06-07 19:20:08,2024-06-07
7644,1526419,82545,3.0,83,5,0,2024-06-07 09:49:26,2024-06-07
7645,1526419,82545,3.0,83,6,0,2024-06-07 09:49:26,2024-06-07
7646,1526419,82545,3.0,110,7,1,2024-06-07 09:49:26,2024-06-07
7647,1526419,82545,3.0,123,8,1,2024-06-07 09:49:26,2024-06-07
7650,928788,178363,30.0,21,1,0,2024-06-07 14:46:09,2024-06-07
7651,928788,178363,30.0,115,2,1,2024-06-07 14:46:09,2024-06-07
7652,928788,178363,30.0,115,3,1,2024-06-07 14:46:09,2024-06-07
7659,1611669,55695,4.0,52,3,0,2024-06-07 06:49:13,2024-06-07
7660,1611669,55695,4.0,120,6,0,2024-06-07 06:49:13,2024-06-07
7661,1611669,55695,4.0,93,7,0,2024-06-07 06:49:13,2024-06-07
7672,961787,90267,17.0,85,8,0,2024-06-07 21:50:54,2024-06-07
7673,961787,90267,17.0,48,12,0,2024-06-07 21:50:54,2024-06-07
7674,961787,90267,17.0,64,13,1,2024-06-07 21:50:54,2024-06-07
7679,395356,196364,25.0,115,1,1,2024-06-07 12:35:55,2024-06-07
7681,515282,16215,27.0,93,4,0,2024-06-07 01:20:40,2024-06-07
7682,515282,16215,27.0,9,7,0,2024-06-07 01:20:40,2024-06-07
7683,515282,16215,27.0,88,13,1,2024-06-07 01:20:40,2024-06-07
7692,1176053,52438,3.0,83,1,1,2024-06-07 13:19:04,2024-06-07
7693,1176053,52438,3.0,24,7,1,2024-06-07 13:19:04,2024-06-07
7694,1176053,52438,3.0,24,10,0,2024-06-07 13:19:04,2024-06-07
7698,1788117,14120,5.0,86,5,0,2024-06-07 12:28:40,2024-06-07
7699,1788117,14120,5.0,129,8,1,2024-06-07 12:28:40,2024-06-07
7700,1788117,14120,5.0,59,9,1,2024-06-07 12:28:40,2024-06-07
7730,1196842,81102,3.0,67,4,1,2024-06-07 16:33:38,2024-06-07
7731,1196842,81102,3.0,24,5,1,2024-06-07 16:33:38,2024-06-07
7733,275591,192609,8.0,84,1,1,2024-06-07 08:32:53,2024-06-07
7734,275591,192609,8.0,78,12,1,2024-06-07 08:32:53,2024-06-07
7735,275591,192609,8.0,83,14,0,2024-06-07 08:32:53,2024-06-07
7736,275591,192609,8.0,49,15,1,2024-06-07 08:32:53,2024-06-07
7737,275591,192609,8.0,131,22,0,2024-06-07 08:32:53,2024-06-07
7747,1471229,10878,30.0,28,1,1,2024-06-07 02:10:27,2024-06-07
7752,1340776,200206,15.0,112,4,0,2024-06-07 22:56:00,2024-06-07
7753,1823813,130354,18.0,25,3,1,2024-06-07 16:56:31,2024-06-07
7785,1162803,99020,9.0,128,4,1,2024-06-07 08:29:38,2024-06-07
7786,1162803,99020,9.0,67,7,0,2024-06-07 08:29:38,2024-06-07
7787,1162803,99020,9.0,83,10,1,2024-06-07 08:29:38,2024-06-07
7788,1162803,99020,9.0,96,11,1,2024-06-07 08:29:38,2024-06-07
7789,1162803,99020,9.0,84,16,1,2024-06-07 08:29:38,2024-06-07
7790,1162803,99020,9.0,91,17,1,2024-06-07 08:29:38,2024-06-07
7791,1162803,99020,9.0,123,27,1,2024-06-07 08:29:38,2024-06-07
7813,830582,68871,6.0,98,1,1,2024-06-07 10:59:24,2024-06-07
7838,1730615,67110,4.0,114,2,0,2024-06-07 20:54:11,2024-06-07
7839,1730615,67110,4.0,24,5,0,2024-06-07 20:54:11,2024-06-07
7840,686616,138076,,24,2,0,2024-06-07 01:59:57,2024-06-07
7841,686616,138076,,115,3,0,2024-06-07 01:59:57,2024-06-07
7842,686616,138076,,121,5,0,2024-06-07 01:59:57,2024-06-07
7843,686616,138076,,84,8,0,2024-06-07 01:59:57,2024-06-07
7844,1536996,92874,7.0,83,3,1,2024-06-07 17:13:12,2024-06-07
7845,1536996,92874,7.0,81,9,1,2024-06-07 17:13:12,2024-06-07
7846,1536996,92874,7.0,105,15,1,2024-06-07 17:13:12,2024-06-07
7847,1536996,92874,7.0,83,19,1,2024-06-07 17:13:12,2024-06-07
7848,1536996,92874,7.0,81,23,1,2024-06-07 17:13:12,2024-06-07
7855,1885682,37370,8.0,78,4,1,2024-06-07 15:19:03,2024-06-07
7856,1885682,37370,8.0,108,9,1,2024-06-07 15:19:03,2024-06-07
