order_num,order_id,user_id,order_timestamp,total_amount,date
47782,560965,140502,2024-06-06 21:50:48,5.0,2024-06-06
132059,546874,202142,2024-06-06 05:42:53,15.87,2024-06-06
73960,1303366,61231,2024-06-06 23:55:09,5.0,2024-06-06
43877,999329,158080,2024-06-06 00:47:20,7.14,2024-06-06
25216,705136,188211,2024-06-06 03:29:03,5.0,2024-06-06
27213,1883763,66550,2024-06-06 16:43:58,19.51,2024-06-06
25011,1901715,153887,2024-06-06 08:21:30,17.75,2024-06-06
51887,1786765,14604,2024-06-06 01:08:29,21.53,2024-06-06
33165,92279,98879,2024-06-06 10:15:17,19.24,2024-06-06
69428,1210488,130804,2024-06-06 15:16:31,46.77,2024-06-06
3651,713339,150403,2024-06-06 05:36:41,5.0,2024-06-06
114879,1412863,118240,2024-06-06 07:49:47,26.86,2024-06-06
47832,983922,9222,2024-06-06 14:33:27,39.27,2024-06-06
18175,1409302,160748,2024-06-06 21:12:37,6.11,2024-06-06
98286,1340864,126153,2024-06-06 23:04:34,25.02,2024-06-06
184851,1289605,111962,2024-06-06 23:49:53,5.0,2024-06-06
60865,400209,115548,2024-06-06 05:29:15,15.14,2024-06-06
85559,1648306,88268,2024-06-06 02:31:18,5.0,2024-06-06
165265,1577233,88826,2024-06-06 15:01:06,5.0,2024-06-06
81203,1123470,56147,2024-06-06 19:52:05,6.2,2024-06-06
72636,1230100,34167,2024-06-06 16:41:47,18.38,2024-06-06
121888,1817292,204183,2024-06-06 20:13:59,17.36,2024-06-06
101488,22069,183846,2024-06-06 07:16:36,9.38,2024-06-06
65716,260961,37427,2024-06-06 23:21:20,7.53,2024-06-06
122718,54364,191366,2024-06-06 07:17:50,17.96,2024-06-06
132741,1690777,204061,2024-06-06 02:04:44,13.79,2024-06-06
142006,864668,134348,2024-06-06 00:44:20,10.41,2024-06-06
63343,1114381,65887,2024-06-06 19:05:24,13.93,2024-06-06
44625,2006659,99266,2024-06-06 10:58:36,33.26,2024-06-06
84313,1305397,176331,2024-06-06 01:28:44,9.12,2024-06-06
153476,1639411,41351,2024-06-06 07:55:12,42.77,2024-06-06
89280,304623,138079,2024-06-06 03:52:35,5.0,2024-06-06
3413,352935,89914,2024-06-06 14:27:14,24.14,2024-06-06
23647,1729797,8283,2024-06-06 05:19:59,5.0,2024-06-06
18896,212499,140108,2024-06-06 12:11:56,17.04,2024-06-06
152718,1365799,195004,2024-06-06 18:35:04,16.76,2024-06-06
41963,1019494,83662,2024-06-06 18:29:52,5.0,2024-06-06
147507,663614,145811,2024-06-06 23:16:29,7.56,2024-06-06
45508,1085587,193267,2024-06-06 15:57:49,11.7,2024-06-06
122898,1466739,128205,2024-06-06 06:48:22,8.34,2024-06-06
2992,991657,87644,2024-06-06 09:21:51,8.06,2024-06-06
97117,1592781,8537,2024-06-06 00:34:56,32.43,2024-06-06
146151,1211354,5050,2024-06-06 09:15:37,8.97,2024-06-06
185038,1181523,191226,2024-06-06 01:37:52,26.48,2024-06-06
27104,670059,163779,2024-06-06 04:26:45,13.88,2024-06-06
9433,1677405,9775,2024-06-06 10:52:00,27.89,2024-06-06
174978,1594059,189772,2024-06-06 01:24:15,5.52,2024-06-06
56280,1737813,152926,2024-06-06 19:30:37,27.23,2024-06-06
186561,1153522,57256,2024-06-06 13:47:13,11.33,2024-06-06
86193,1188748,91800,2024-06-06 13:47:44,8.39,2024-06-06
175920,1394768,75355,2024-06-06 15:43:21,7.65,2024-06-06
50717,1071279,201782,2024-06-06 10:37:32,9.65,2024-06-06
43198,730207,121191,2024-06-06 15:36:03,16.93,2024-06-06
40731,1642009,14910,2024-06-06 07:10:23,5.0,2024-06-06
179205,528764,107418,2024-06-06 08:31:55,42.73,2024-06-06
16493,114545,112621,2024-06-06 08:13:31,16.08,2024-06-06
105757,733165,35577,2024-06-06 08:24:48,6.94,2024-06-06
182221,2008849,23764,2024-06-06 04:21:35,6.14,2024-06-06
169346,1392654,198897,2024-06-06 22:21:43,11.12,2024-06-06
62095,1591304,6510,2024-06-06 07:41:07,15.33,2024-06-06
107323,882304,193907,2024-06-06 06:33:23,17.92,2024-06-06
97212,1588416,16026,2024-06-06 16:18:45,9.86,2024-06-06
175853,1828193,169746,2024-06-06 13:16:42,19.91,2024-06-06
186663,24370,147176,2024-06-06 18:09:40,5.0,2024-06-06
8045,854562,92870,2024-06-06 19:33:28,7.77,2024-06-06
37414,1723401,77124,2024-06-06 12:40:01,6.48,2024-06-06
71651,1872803,116413,2024-06-06 11:45:17,10.45,2024-06-06
160522,979910,151369,2024-06-06 08:37:22,48.88,2024-06-06
2093,683941,146672,2024-06-06 00:10:26,11.9,2024-06-06
41439,235109,144825,2024-06-06 19:07:50,6.32,2024-06-06
114845,911739,204753,2024-06-06 03:37:38,23.82,2024-06-06
197485,140998,195433,2024-06-06 21:02:15,10.15,2024-06-06
181696,1758402,17349,2024-06-06 20:17:56,5.3,2024-06-06
35184,973505,147371,2024-06-06 13:57:10,5.47,2024-06-06
86093,1971666,53737,2024-06-06 19:06:20,6.1,2024-06-06
142533,900021,101128,2024-06-06 08:51:13,14.78,2024-06-06
104322,1367827,204233,2024-06-06 21:01:40,5.0,2024-06-06
121014,696361,109773,2024-06-06 12:52:39,8.51,2024-06-06
81739,647996,156975,2024-06-06 16:57:13,24.19,2024-06-06
109089,1827690,181932,2024-06-06 12:03:26,17.16,2024-06-06
159376,274540,62239,2024-06-06 02:56:59,5.0,2024-06-06
44527,1361150,64869,2024-06-06 07:59:57,5.0,2024-06-06
190493,1609406,105224,2024-06-06 04:25:50,5.81,2024-06-06
177308,594741,80998,2024-06-06 12:49:56,27.24,2024-06-06
12967,137679,126241,2024-06-06 17:16:49,13.29,2024-06-06
65239,1741521,7549,2024-06-06 22:54:29,6.4,2024-06-06
29279,27696,27550,2024-06-06 12:33:32,19.27,2024-06-06
159758,1474967,145980,2024-06-06 00:14:50,6.27,2024-06-06
37140,540129,26172,2024-06-06 13:09:05,31.43,2024-06-06
38042,740340,190416,2024-06-06 22:52:10,7.99,2024-06-06
142092,1204082,10592,2024-06-06 21:16:05,28.88,2024-06-06
16025,1185457,99497,2024-06-06 05:17:39,8.85,2024-06-06
101196,454546,84382,2024-06-06 14:42:34,17.08,2024-06-06
134539,1301201,94721,2024-06-06 09:55:56,7.09,2024-06-06
31705,1696540,77538,2024-06-06 09:51:34,9.97,2024-06-06
40389,701955,23207,2024-06-06 08:01:07,32.7,2024-06-06
50241,1840191,198265,2024-06-06 06:44:54,6.97,2024-06-06
164510,1639591,152274,2024-06-06 10:43:08,12.78,2024-06-06
70915,1442723,172456,2024-06-06 07:02:25,8.81,2024-06-06
158890,750496,150952,2024-06-06 17:33:26,5.0,2024-06-06
40628,434063,157482,2024-06-06 13:17:21,7.27,2024-06-06
73602,134029,67872,2024-06-06 20:11:11,18.67,2024-06-06
10456,498025,191788,2024-06-06 09:30:18,7.61,2024-06-06
172356,1090038,64400,2024-06-06 14:09:48,7.66,2024-06-06
82491,18652,97820,2024-06-06 14:13:02,7.59,2024-06-06
113604,673802,146141,2024-06-06 15:07:27,12.24,2024-06-06
85057,1153652,184153,2024-06-06 21:47:40,28.04,2024-06-06
93015,631821,81709,2024-06-06 07:53:11,16.02,2024-06-06
185756,748074,131096,2024-06-06 06:30:02,5.0,2024-06-06
159658,1794711,81400,2024-06-06 10:49:33,23.48,2024-06-06
167036,245728,140630,2024-06-06 01:38:56,5.0,2024-06-06
135909,565121,152671,2024-06-06 14:48:28,5.0,2024-06-06
13031,1518170,186335,2024-06-06 18:24:00,15.44,2024-06-06
184837,201572,85288,2024-06-06 06:47:34,20.0,2024-06-06
63483,952933,160093,2024-06-06 11:52:42,44.38,2024-06-06
94638,1350759,135180,2024-06-06 12:55:48,9.78,2024-06-06
99090,1676309,43319,2024-06-06 05:20:46,6.88,2024-06-06
182994,1766225,109491,2024-06-06 09:15:22,5.0,2024-06-06
86762,1769628,85296,2024-06-06 06:36:45,5.62,2024-06-06
189310,108635,203677,2024-06-06 00:11:41,5.0,2024-06-06
183113,1090233,31617,2024-06-06 05:43:17,36.42,2024-06-06
49996,1680204,19213,2024-06-06 05:43:29,17.7,2024-06-06
15673,1296962,152301,2024-06-06 16:46:12,41.38,2024-06-06
173350,860869,73645,2024-06-06 23:42:52,49.6,2024-06-06
170276,472093,43630,2024-06-06 07:21:49,22.52,2024-06-06
171561,1501731,144092,2024-06-06 08:28:11,41.63,2024-06-06
32758,2006946,108093,2024-06-06 05:53:37,15.93,2024-06-06
26505,780381,184995,2024-06-06 09:17:32,29.04,2024-06-06
89183,1238991,31171,2024-06-06 21:32:14,5.28,2024-06-06
78387,614759,97512,2024-06-06 11:46:18,13.96,2024-06-06
34414,1423760,185208,2024-06-06 06:29:22,6.05,2024-06-06
24463,2006922,93001,2024-06-06 15:50:35,6.39,2024-06-06
5809,771424,9625,2024-06-06 21:02:03,13.12,2024-06-06
123524,574601,142147,2024-06-06 14:06:24,14.89,2024-06-06
118530,838530,59323,2024-06-06 11:20:17,5.0,2024-06-06
1150,1206366,133443,2024-06-06 02:56:13,18.27,2024-06-06
58606,49839,86367,2024-06-06 14:37:30,38.14,2024-06-06
54624,395331,176381,2024-06-06 12:48:31,6.02,2024-06-06
86618,665021,200935,2024-06-06 16:57:36,24.69,2024-06-06
45077,1005920,124206,2024-06-06 20:19:04,38.07,2024-06-06
127019,1596066,61814,2024-06-06 17:23:02,5.0,2024-06-06
90566,1072228,167628,2024-06-06 23:46:00,15.97,2024-06-06
60864,700909,138147,2024-06-06 04:28:46,5.0,2024-06-06
165497,499629,181347,2024-06-06 02:03:27,5.0,2024-06-06
100551,51377,170092,2024-06-06 10:36:39,12.27,2024-06-06
142067,1754253,17420,2024-06-06 22:00:42,19.33,2024-06-06
107757,867279,188196,2024-06-06 07:04:14,5.0,2024-06-06
190154,657187,188657,2024-06-06 20:04:54,37.58,2024-06-06
33969,887883,193900,2024-06-06 03:40:35,5.0,2024-06-06
169227,20168,174092,2024-06-06 17:22:43,16.22,2024-06-06
141606,182436,74324,2024-06-06 22:42:29,5.35,2024-06-06
191355,1274839,152365,2024-06-06 12:53:30,9.24,2024-06-06
195452,1140441,46160,2024-06-06 23:42:37,25.77,2024-06-06
186860,1824974,2535,2024-06-06 06:05:49,19.12,2024-06-06
151999,949181,146874,2024-06-06 14:25:15,8.4,2024-06-06
185198,373545,42983,2024-06-06 11:26:57,11.08,2024-06-06
111708,1181453,186331,2024-06-06 02:10:54,10.0,2024-06-06
127207,1900890,12587,2024-06-06 02:24:49,22.09,2024-06-06
91500,136598,165112,2024-06-06 18:20:54,19.05,2024-06-06
184996,105983,201343,2024-06-06 03:03:30,17.18,2024-06-06
86449,1924248,143995,2024-06-06 19:11:33,5.0,2024-06-06
197660,1133933,148116,2024-06-06 13:07:48,5.18,2024-06-06
16782,38529,169650,2024-06-06 00:11:34,7.97,2024-06-06
65512,108405,129227,2024-06-06 07:09:17,8.32,2024-06-06
13729,323618,128009,2024-06-06 15:08:39,26.53,2024-06-06
140881,1541215,44154,2024-06-06 00:38:47,25.95,2024-06-06
36371,1053424,39876,2024-06-06 01:58:11,11.94,2024-06-06
117908,764618,33779,2024-06-06 22:54:01,6.92,2024-06-06
195049,1984710,100287,2024-06-06 11:57:50,14.64,2024-06-06
527,1078741,101047,2024-06-06 21:56:44,16.39,2024-06-06
143663,687357,114966,2024-06-06 22:04:58,9.28,2024-06-06
177660,683030,180308,2024-06-06 17:16:00,9.7,2024-06-06
20840,1339335,191338,2024-06-06 04:08:28,6.57,2024-06-06
163306,226507,191820,2024-06-06 07:37:57,18.15,2024-06-06
180097,1924069,189560,2024-06-06 21:48:52,5.0,2024-06-06
74246,1503797,133655,2024-06-06 21:16:35,50.0,2024-06-06
119307,90423,101503,2024-06-06 19:31:50,38.22,2024-06-06
79252,76359,118105,2024-06-06 02:30:04,5.0,2024-06-06
186246,343338,91586,2024-06-06 23:31:15,5.0,2024-06-06
67098,96103,105228,2024-06-06 17:59:23,7.5,2024-06-06
91642,921411,132519,2024-06-06 06:05:29,40.08,2024-06-06
91505,1259828,135427,2024-06-06 04:02:14,5.0,2024-06-06
188828,525515,65835,2024-06-06 16:05:52,34.5,2024-06-06
141454,250900,142852,2024-06-06 09:11:58,30.83,2024-06-06
26101,1853965,45897,2024-06-06 16:40:24,5.0,2024-06-06
155781,224897,197255,2024-06-06 18:12:26,5.13,2024-06-06
160848,96622,140380,2024-06-06 10:49:02,10.03,2024-06-06
141295,33348,123640,2024-06-06 11:15:24,17.43,2024-06-06
137694,351451,149209,2024-06-06 00:11:36,5.0,2024-06-06
26597,1742424,133894,2024-06-06 23:28:26,10.1,2024-06-06
77248,1308781,115773,2024-06-06 20:18:03,26.03,2024-06-06
45219,821287,161519,2024-06-06 11:43:56,15.25,2024-06-06
189750,685802,100139,2024-06-06 03:09:14,20.94,2024-06-06
87474,408326,67020,2024-06-06 22:17:16,50.0,2024-06-06
96911,843597,101703,2024-06-06 17:02:53,5.0,2024-06-06
6058,2001087,67328,2024-06-06 09:27:28,39.41,2024-06-06
9272,1279612,81146,2024-06-06 01:23:49,11.6,2024-06-06
53972,991174,101205,2024-06-06 14:13:11,8.37,2024-06-06
73083,1672043,162337,2024-06-06 03:01:48,8.23,2024-06-06
168185,1183948,38738,2024-06-06 06:28:52,17.69,2024-06-06
111203,1016525,168497,2024-06-06 22:21:53,29.85,2024-06-06
52323,1141933,119679,2024-06-06 21:51:33,25.99,2024-06-06
41829,667774,118967,2024-06-06 19:32:15,50.0,2024-06-06
53659,66415,5950,2024-06-06 08:45:49,13.93,2024-06-06
122688,48684,58637,2024-06-06 23:12:02,50.0,2024-06-06
79064,88687,133676,2024-06-06 08:58:24,30.69,2024-06-06
78689,616813,143752,2024-06-06 14:53:46,8.59,2024-06-06
151283,464802,53897,2024-06-06 04:21:09,14.17,2024-06-06
60459,1193086,171263,2024-06-06 15:40:36,43.43,2024-06-06
2682,565111,18113,2024-06-06 21:22:52,13.15,2024-06-06
198274,1629006,71492,2024-06-06 03:44:33,6.88,2024-06-06
91502,1073329,154196,2024-06-06 00:07:00,6.93,2024-06-06
94392,1427953,99570,2024-06-06 15:25:11,5.0,2024-06-06
119515,1053142,156500,2024-06-06 10:11:00,18.77,2024-06-06
119408,1683227,105578,2024-06-06 02:03:40,9.7,2024-06-06
79078,891268,16685,2024-06-06 15:17:39,14.49,2024-06-06
86796,537639,117449,2024-06-06 07:46:39,41.36,2024-06-06
39387,1372395,128206,2024-06-06 21:38:01,11.65,2024-06-06
127285,1268565,176118,2024-06-06 17:49:23,5.0,2024-06-06
43138,590810,164364,2024-06-06 22:03:32,36.15,2024-06-06
3532,168983,177080,2024-06-06 19:25:22,19.51,2024-06-06
167125,854445,18094,2024-06-06 16:11:02,26.45,2024-06-06
70055,1459345,132324,2024-06-06 16:05:35,5.35,2024-06-06
72611,1914690,204675,2024-06-06 03:02:37,5.0,2024-06-06
60729,327483,130336,2024-06-06 12:24:41,5.0,2024-06-06
142980,1130700,5814,2024-06-06 08:00:21,8.87,2024-06-06
44257,1810394,67297,2024-06-06 13:45:25,32.65,2024-06-06
191726,62032,199760,2024-06-06 22:54:51,13.27,2024-06-06
10805,1029193,61525,2024-06-06 07:47:27,50.0,2024-06-06
167771,202762,65625,2024-06-06 00:18:31,8.67,2024-06-06
100293,852728,101622,2024-06-06 16:37:39,5.0,2024-06-06
153646,1243460,106588,2024-06-06 04:56:01,26.32,2024-06-06
14305,984134,73480,2024-06-06 23:21:52,16.36,2024-06-06
25007,639254,135546,2024-06-06 23:56:58,5.0,2024-06-06
139643,466700,198535,2024-06-06 02:45:11,13.8,2024-06-06
9588,730449,114849,2024-06-06 13:22:09,8.25,2024-06-06
103786,1964750,192929,2024-06-06 03:05:28,21.62,2024-06-06
1078,1568453,179529,2024-06-06 18:04:25,25.94,2024-06-06
182254,1195744,94391,2024-06-06 01:31:54,5.0,2024-06-06
40200,1310977,14420,2024-06-06 01:20:36,5.0,2024-06-06
40090,763698,155480,2024-06-06 10:04:01,5.0,2024-06-06
164758,82287,162282,2024-06-06 19:16:23,5.0,2024-06-06
7266,404971,11355,2024-06-06 11:38:04,50.0,2024-06-06
148143,1365210,155478,2024-06-06 17:56:20,23.14,2024-06-06
90683,1972425,183146,2024-06-06 11:26:19,8.31,2024-06-06
126833,1084412,86049,2024-06-06 19:26:47,11.32,2024-06-06
161437,779953,117222,2024-06-06 11:09:04,5.75,2024-06-06
105204,1400175,200529,2024-06-06 15:13:38,8.09,2024-06-06
128321,376738,137517,2024-06-06 21:35:38,26.31,2024-06-06
122604,904550,31778,2024-06-06 15:47:03,11.42,2024-06-06
17212,712698,181278,2024-06-06 06:28:57,8.82,2024-06-06
183173,1865684,145657,2024-06-06 13:38:52,28.98,2024-06-06
159725,1777801,180615,2024-06-06 19:06:52,19.5,2024-06-06
195864,1967914,19833,2024-06-06 08:19:42,8.94,2024-06-06
99277,1814417,106196,2024-06-06 21:32:42,5.93,2024-06-06
6557,1427452,131452,2024-06-06 10:52:58,12.73,2024-06-06
72623,1520802,164044,2024-06-06 01:17:58,35.68,2024-06-06
83667,81020,21820,2024-06-06 10:53:20,5.0,2024-06-06
26092,1856826,157006,2024-06-06 00:11:08,5.0,2024-06-06
143516,640450,171834,2024-06-06 02:20:10,15.21,2024-06-06
182997,195381,18669,2024-06-06 07:36:02,30.07,2024-06-06
161472,700105,174760,2024-06-06 20:05:41,5.0,2024-06-06
143166,251097,156046,2024-06-06 12:28:00,7.73,2024-06-06
81880,1282134,43727,2024-06-06 08:51:00,5.0,2024-06-06
187016,1707261,20966,2024-06-06 02:55:40,8.36,2024-06-06
195624,201490,61733,2024-06-06 18:09:43,5.0,2024-06-06
103769,1315765,21551,2024-06-06 03:05:55,19.82,2024-06-06
21565,1499055,28555,2024-06-06 03:10:21,20.2,2024-06-06
197692,1086146,99432,2024-06-06 10:46:28,6.7,2024-06-06
65413,1645614,122990,2024-06-06 14:26:49,12.34,2024-06-06
131205,871233,100903,2024-06-06 10:28:59,39.59,2024-06-06
2279,997193,150583,2024-06-06 10:06:28,45.79,2024-06-06
69546,209996,75096,2024-06-06 05:04:13,14.11,2024-06-06
91434,2006807,97746,2024-06-06 21:53:39,5.0,2024-06-06
24744,931428,109880,2024-06-06 18:13:59,50.0,2024-06-06
178441,491602,78830,2024-06-06 06:03:21,13.15,2024-06-06
169321,468249,37509,2024-06-06 08:37:35,5.0,2024-06-06
115957,1612215,134597,2024-06-06 13:07:35,18.02,2024-06-06
155387,1688167,134862,2024-06-06 16:19:43,17.36,2024-06-06
152197,1757985,52412,2024-06-06 05:21:38,50.0,2024-06-06
134368,862365,193246,2024-06-06 16:52:11,43.23,2024-06-06
161102,1194559,72898,2024-06-06 13:53:10,7.39,2024-06-06
105632,1735867,33907,2024-06-06 06:57:07,22.88,2024-06-06
109847,786220,22683,2024-06-06 09:51:15,5.0,2024-06-06
150707,202113,24181,2024-06-06 19:21:57,9.22,2024-06-06
26634,229049,21311,2024-06-06 11:47:37,35.79,2024-06-06
1575,867328,159493,2024-06-06 19:25:59,20.09,2024-06-06
38403,376213,197667,2024-06-06 02:26:21,12.48,2024-06-06
98778,1414425,85041,2024-06-06 23:44:29,9.49,2024-06-06
58750,309647,66277,2024-06-06 10:56:16,7.11,2024-06-06
27685,1140705,67168,2024-06-06 17:22:48,16.3,2024-06-06
90069,1198769,198552,2024-06-06 21:18:37,5.0,2024-06-06
58243,277486,93624,2024-06-06 13:14:05,5.0,2024-06-06
54910,991381,148333,2024-06-06 00:13:50,27.73,2024-06-06
143365,1566132,146253,2024-06-06 20:57:40,14.29,2024-06-06
112840,1957932,9765,2024-06-06 13:21:04,17.94,2024-06-06
39228,740921,147494,2024-06-06 23:39:52,5.0,2024-06-06
144300,1967644,165560,2024-06-06 12:19:37,5.0,2024-06-06
27690,1720885,168492,2024-06-06 03:20:28,5.0,2024-06-06
136889,1623694,189112,2024-06-06 06:27:17,7.18,2024-06-06
178280,509711,156262,2024-06-06 08:06:30,6.32,2024-06-06
109390,605361,38839,2024-06-06 21:07:39,5.0,2024-06-06
64307,32494,4987,2024-06-06 19:57:10,7.83,2024-06-06
97136,699954,84709,2024-06-06 15:02:19,21.64,2024-06-06
166364,1245518,63941,2024-06-06 06:32:25,50.0,2024-06-06
161098,736058,104599,2024-06-06 05:32:46,18.84,2024-06-06
100527,702110,25268,2024-06-06 03:42:46,11.48,2024-06-06
159154,1987325,102128,2024-06-06 05:21:35,6.82,2024-06-06
71748,1721068,60122,2024-06-06 18:01:54,5.58,2024-06-06
9750,1737020,71951,2024-06-06 19:06:38,15.05,2024-06-06
79395,377031,201337,2024-06-06 21:09:56,11.26,2024-06-06
100180,908850,67658,2024-06-06 15:12:13,5.0,2024-06-06
25950,1228248,110721,2024-06-06 03:57:01,5.0,2024-06-06
45393,86269,140171,2024-06-06 03:57:46,16.46,2024-06-06
7570,1713144,138264,2024-06-06 15:41:01,6.06,2024-06-06
3054,644061,84563,2024-06-06 16:17:26,13.34,2024-06-06
90703,1937831,174592,2024-06-06 00:51:58,14.79,2024-06-06
143225,671632,119967,2024-06-06 04:48:44,5.52,2024-06-06
161434,156839,74346,2024-06-06 20:43:39,14.58,2024-06-06
30890,1998521,130338,2024-06-06 20:15:16,11.29,2024-06-06
102328,1986355,78735,2024-06-06 12:42:28,9.19,2024-06-06
67792,1810657,124589,2024-06-06 15:58:54,16.53,2024-06-06
12827,1260327,8652,2024-06-06 22:46:16,26.89,2024-06-06
75001,617342,135777,2024-06-06 12:00:01,9.39,2024-06-06
179561,570351,20185,2024-06-06 14:54:34,20.64,2024-06-06
198236,1564565,36316,2024-06-06 13:34:41,6.55,2024-06-06
16056,856147,165449,2024-06-06 23:18:42,8.73,2024-06-06
22936,810396,190476,2024-06-06 14:03:04,10.19,2024-06-06
23707,1218414,130300,2024-06-06 07:11:47,5.0,2024-06-06
67729,37558,92301,2024-06-06 07:40:58,5.0,2024-06-06
70056,715803,31861,2024-06-06 15:58:41,13.18,2024-06-06
33058,1639369,74884,2024-06-06 11:14:56,8.64,2024-06-06
60108,630172,26123,2024-06-06 14:43:03,6.39,2024-06-06
134983,1553648,146992,2024-06-06 08:53:03,5.0,2024-06-06
102510,1491650,150399,2024-06-06 16:24:15,5.0,2024-06-06
98473,381099,174932,2024-06-06 21:18:21,5.0,2024-06-06
66275,47883,190561,2024-06-06 16:04:02,6.84,2024-06-06
37100,449434,138288,2024-06-06 03:44:20,50.0,2024-06-06
62720,1233002,8792,2024-06-06 19:58:34,18.68,2024-06-06
19947,844262,70449,2024-06-06 12:12:31,26.94,2024-06-06
178994,586445,131022,2024-06-06 21:29:52,5.0,2024-06-06
79115,523246,204408,2024-06-06 13:19:46,34.87,2024-06-06
65269,680798,118320,2024-06-06 03:53:51,32.45,2024-06-06
67799,1350422,4021,2024-06-06 02:23:57,5.0,2024-06-06
148515,1363099,144044,2024-06-06 01:06:33,9.44,2024-06-06
20872,279982,191729,2024-06-06 21:48:53,5.04,2024-06-06
158563,1916705,165932,2024-06-06 07:51:49,7.47,2024-06-06
140792,1421783,60602,2024-06-06 16:52:02,24.88,2024-06-06
162714,1238321,110300,2024-06-06 22:08:19,15.34,2024-06-06
91698,1528841,98346,2024-06-06 07:31:55,16.82,2024-06-06
2298,1806694,174839,2024-06-06 09:35:16,7.64,2024-06-06
178427,1950697,38773,2024-06-06 07:19:29,5.0,2024-06-06
87942,484986,59576,2024-06-06 22:25:45,28.06,2024-06-06
21677,1071333,88447,2024-06-06 06:42:13,16.84,2024-06-06
67242,868589,77354,2024-06-06 03:51:40,32.23,2024-06-06
150574,2014104,120897,2024-06-06 02:48:24,5.0,2024-06-06
135324,290875,46375,2024-06-06 13:01:11,8.11,2024-06-06
18416,1999179,40029,2024-06-06 06:33:37,5.0,2024-06-06
138335,329117,81342,2024-06-06 10:07:52,5.0,2024-06-06
15745,707619,87697,2024-06-06 00:25:39,24.02,2024-06-06
103916,938272,75732,2024-06-06 11:35:22,5.0,2024-06-06
42630,1624504,81332,2024-06-06 14:51:24,26.09,2024-06-06
47331,679944,165317,2024-06-06 01:33:37,26.07,2024-06-06
84218,834997,131372,2024-06-06 01:21:38,5.0,2024-06-06
192029,245664,185841,2024-06-06 02:02:17,23.45,2024-06-06
28964,252680,128796,2024-06-06 23:22:40,15.42,2024-06-06
105084,1816530,116612,2024-06-06 20:06:49,5.0,2024-06-06
173166,144265,88287,2024-06-06 00:39:52,50.0,2024-06-06
46403,4714,181943,2024-06-06 08:32:59,13.81,2024-06-06
4806,1594785,136212,2024-06-06 08:40:22,5.33,2024-06-06
64888,1214887,191334,2024-06-06 16:08:19,8.49,2024-06-06
69895,1775466,195530,2024-06-06 03:21:01,9.47,2024-06-06
81235,248604,7794,2024-06-06 21:53:52,19.41,2024-06-06
72238,1318275,79970,2024-06-06 07:19:42,12.92,2024-06-06
44569,590930,16694,2024-06-06 23:16:09,6.76,2024-06-06
55202,1605267,19057,2024-06-06 19:41:02,28.71,2024-06-06
129535,1902978,183118,2024-06-06 09:33:51,7.39,2024-06-06
56361,385949,66740,2024-06-06 17:16:41,46.89,2024-06-06
26316,709738,165375,2024-06-06 02:58:14,8.66,2024-06-06
9615,415770,172544,2024-06-06 14:48:36,33.26,2024-06-06
39901,23785,194840,2024-06-06 14:40:54,5.0,2024-06-06
142467,377688,133346,2024-06-06 12:31:54,34.67,2024-06-06
94794,1361594,93218,2024-06-06 13:49:38,13.1,2024-06-06
71756,65201,22469,2024-06-06 12:59:15,12.17,2024-06-06
62283,464937,4659,2024-06-06 01:17:54,5.0,2024-06-06
88617,1820943,182049,2024-06-06 09:37:35,5.0,2024-06-06
3205,1484242,27910,2024-06-06 08:42:15,5.77,2024-06-06
106882,1704162,196650,2024-06-06 13:35:23,13.25,2024-06-06
182351,427410,23140,2024-06-06 12:26:49,38.56,2024-06-06
149072,1380868,58247,2024-06-06 13:45:15,6.17,2024-06-06
35889,1876822,76680,2024-06-06 10:15:58,39.52,2024-06-06
44858,22355,205237,2024-06-06 01:38:52,18.98,2024-06-06
106253,1914829,130211,2024-06-06 23:38:05,8.21,2024-06-06
6916,1555707,164732,2024-06-06 18:13:08,18.22,2024-06-06
171767,231172,95378,2024-06-06 12:20:53,27.17,2024-06-06
24471,1468273,181855,2024-06-06 03:31:15,7.45,2024-06-06
75758,1526577,187565,2024-06-06 02:49:32,18.24,2024-06-06
149422,1672688,83926,2024-06-06 18:36:08,5.0,2024-06-06
99672,321864,77017,2024-06-06 12:37:06,8.89,2024-06-06
174246,1417956,102875,2024-06-06 08:34:44,22.63,2024-06-06
87469,933412,90317,2024-06-06 18:20:12,18.42,2024-06-06
11044,1778956,35225,2024-06-06 00:11:25,7.53,2024-06-06
85610,632389,182382,2024-06-06 18:20:28,6.3,2024-06-06
185441,1581519,187340,2024-06-06 17:35:21,5.0,2024-06-06
174921,424864,163604,2024-06-06 06:40:11,15.08,2024-06-06
75732,1886529,116284,2024-06-06 06:39:49,14.58,2024-06-06
74486,1941586,30096,2024-06-06 14:36:01,7.2,2024-06-06
162315,558591,197126,2024-06-06 16:44:07,5.0,2024-06-06
136700,962795,132539,2024-06-06 03:46:44,8.8,2024-06-06
90969,542604,199744,2024-06-06 06:17:44,17.2,2024-06-06
119520,1627459,129500,2024-06-06 22:40:39,24.94,2024-06-06
9902,696737,184107,2024-06-06 02:39:13,50.0,2024-06-06
81365,534195,136206,2024-06-06 14:31:56,9.74,2024-06-06
184605,335579,190356,2024-06-06 18:20:23,17.6,2024-06-06
69453,1092188,53393,2024-06-06 11:43:02,5.99,2024-06-06
176767,133811,28558,2024-06-06 15:17:43,5.0,2024-06-06
166330,1006663,195232,2024-06-06 20:53:18,9.74,2024-06-06
