order_num,order_id,user_id,order_timestamp,total_amount,date
145370,1113863,1280,2024-06-07 07:57:36,5.03,2024-06-07
114079,1637740,18887,2024-06-07 19:21:04,27.87,2024-06-07
86367,1596320,73972,2024-06-07 07:12:16,39.58,2024-06-07
107746,1263584,114869,2024-06-07 00:15:50,16.09,2024-06-07
3516,1949280,195496,2024-06-07 06:33:52,5.0,2024-06-07
91921,1232530,8652,2024-06-07 08:42:50,5.0,2024-06-07
113366,562448,81009,2024-06-07 22:33:53,11.96,2024-06-07
44290,1092364,11206,2024-06-07 00:40:07,5.0,2024-06-07
57115,1099020,5170,2024-06-07 09:53:14,5.0,2024-06-07
129837,1869696,56630,2024-06-07 23:25:16,7.29,2024-06-07
66796,1196842,81102,2024-06-07 16:33:38,16.8,2024-06-07
65030,252913,4648,2024-06-07 04:27:49,50.0,2024-06-07
1142,1791756,41546,2024-06-07 03:20:02,29.3,2024-06-07
87706,111293,36617,2024-06-07 14:50:27,5.0,2024-06-07
183379,1521758,200179,2024-06-07 20:35:50,37.07,2024-06-07
165359,1538979,173,2024-06-07 02:48:40,16.23,2024-06-07
58512,1569573,164082,2024-06-07 19:31:54,19.85,2024-06-07
190469,391609,114311,2024-06-07 13:32:15,19.37,2024-06-07
193744,1525238,94342,2024-06-07 10:54:26,19.45,2024-06-07
156394,1485919,115492,2024-06-07 14:02:50,17.06,2024-06-07
174629,1461043,198896,2024-06-07 19:01:12,14.86,2024-06-07
46317,719117,14023,2024-06-07 21:11:05,15.43,2024-06-07
123624,138976,47949,2024-06-07 08:27:37,18.5,2024-06-07
87679,1260050,149222,2024-06-07 06:55:41,18.38,2024-06-07
2518,1811132,20534,2024-06-07 10:47:46,41.33,2024-06-07
27453,44399,12197,2024-06-07 07:16:25,7.49,2024-06-07
149747,954948,3514,2024-06-07 16:17:13,5.0,2024-06-07
127619,56,41591,2024-06-07 06:20:07,16.96,2024-06-07
130085,1875655,120472,2024-06-07 21:35:46,6.34,2024-06-07
29066,901189,106991,2024-06-07 07:15:29,7.36,2024-06-07
93306,1115819,105527,2024-06-07 09:04:31,19.14,2024-06-07
184164,27595,120648,2024-06-07 20:49:41,8.73,2024-06-07
85458,1124193,177827,2024-06-07 18:31:27,12.19,2024-06-07
13939,511244,25266,2024-06-07 21:45:57,17.16,2024-06-07
168562,260048,194012,2024-06-07 09:34:39,49.86,2024-06-07
118153,420594,112033,2024-06-07 02:46:32,5.0,2024-06-07
194016,1801840,116825,2024-06-07 23:27:25,14.85,2024-06-07
141455,192513,54582,2024-06-07 18:39:37,9.3,2024-06-07
11308,264346,195374,2024-06-07 09:55:57,10.7,2024-06-07
148083,148021,136645,2024-06-07 18:30:37,50.0,2024-06-07
49829,620867,78281,2024-06-07 13:24:02,24.67,2024-06-07
184168,710212,35038,2024-06-07 15:06:25,33.92,2024-06-07
102911,2012784,19298,2024-06-07 06:26:45,17.81,2024-06-07
74105,1113886,202076,2024-06-07 15:34:43,5.0,2024-06-07
193828,1335053,47283,2024-06-07 01:48:11,7.68,2024-06-07
161365,38119,151613,2024-06-07 09:39:28,5.8,2024-06-07
140218,699294,43063,2024-06-07 19:24:06,15.65,2024-06-07
110802,741984,200322,2024-06-07 12:59:49,27.2,2024-06-07
56436,778532,53811,2024-06-07 03:38:42,37.78,2024-06-07
100368,1761267,99626,2024-06-07 05:13:00,14.26,2024-06-07
142912,425290,200290,2024-06-07 05:21:45,7.31,2024-06-07
14947,1017335,122603,2024-06-07 17:14:23,5.0,2024-06-07
99493,1628996,160257,2024-06-07 04:14:19,5.0,2024-06-07
27632,813347,49314,2024-06-07 03:44:33,47.53,2024-06-07
149464,1378885,56082,2024-06-07 10:03:53,22.9,2024-06-07
143038,723041,157604,2024-06-07 20:36:05,5.0,2024-06-07
140167,1738566,124683,2024-06-07 18:56:29,23.39,2024-06-07
34847,1145280,187286,2024-06-07 16:39:50,9.75,2024-06-07
148492,1763270,60043,2024-06-07 18:59:58,12.68,2024-06-07
51605,1649038,135977,2024-06-07 16:16:17,23.4,2024-06-07
36255,966466,184265,2024-06-07 04:17:20,32.79,2024-06-07
134890,554091,22762,2024-06-07 08:28:01,12.58,2024-06-07
87977,1048603,32034,2024-06-07 23:01:47,5.0,2024-06-07
77473,1607599,14671,2024-06-07 16:00:41,6.55,2024-06-07
107035,25473,148186,2024-06-07 09:58:51,50.0,2024-06-07
36308,1031176,87968,2024-06-07 14:19:03,5.4,2024-06-07
65887,1189283,146415,2024-06-07 14:04:15,5.0,2024-06-07
66056,928788,178363,2024-06-07 14:46:09,29.3,2024-06-07
74523,621076,125874,2024-06-07 11:02:31,5.16,2024-06-07
149675,256474,16345,2024-06-07 06:44:27,32.5,2024-06-07
19740,627323,14351,2024-06-07 13:25:21,5.0,2024-06-07
16315,826220,67212,2024-06-07 19:24:05,17.77,2024-06-07
78267,1386993,201390,2024-06-07 17:59:27,5.0,2024-06-07
168623,407736,101294,2024-06-07 23:57:12,10.98,2024-06-07
74442,405211,102480,2024-06-07 14:52:14,8.92,2024-06-07
189931,343503,35147,2024-06-07 14:11:11,18.95,2024-06-07
144719,343493,17717,2024-06-07 06:31:57,8.83,2024-06-07
74033,660141,2044,2024-06-07 15:50:55,18.94,2024-06-07
67740,830582,68871,2024-06-07 10:59:24,5.0,2024-06-07
85759,302680,204729,2024-06-07 23:35:32,6.78,2024-06-07
31699,1507619,57931,2024-06-07 17:05:50,8.96,2024-06-07
138856,52474,129539,2024-06-07 15:22:31,9.49,2024-06-07
130541,1959042,189659,2024-06-07 20:23:44,44.13,2024-06-07
12977,101058,175024,2024-06-07 07:09:30,16.67,2024-06-07
62540,489919,183338,2024-06-07 14:37:36,24.46,2024-06-07
197728,479080,29904,2024-06-07 15:16:13,5.0,2024-06-07
18392,886451,136619,2024-06-07 00:21:48,5.0,2024-06-07
184685,402693,1306,2024-06-07 07:25:41,9.87,2024-06-07
107351,718558,194438,2024-06-07 03:00:43,50.0,2024-06-07
195191,1886177,56057,2024-06-07 12:36:19,8.3,2024-06-07
36881,99166,142772,2024-06-07 21:24:57,50.0,2024-06-07
195158,1503180,61672,2024-06-07 18:59:32,5.0,2024-06-07
55693,1737048,143701,2024-06-07 20:21:01,19.64,2024-06-07
105156,1112137,186645,2024-06-07 14:09:23,36.3,2024-06-07
148132,1492437,21158,2024-06-07 06:01:42,47.51,2024-06-07
91169,611073,112113,2024-06-07 17:16:22,24.62,2024-06-07
22945,916271,185021,2024-06-07 09:59:46,42.27,2024-06-07
172636,1563611,86585,2024-06-07 11:20:16,5.0,2024-06-07
46266,431813,167149,2024-06-07 00:35:15,33.51,2024-06-07
129385,734194,156885,2024-06-07 22:08:30,19.01,2024-06-07
75320,1316135,20218,2024-06-07 06:40:23,5.58,2024-06-07
79242,1779049,179861,2024-06-07 20:57:39,50.0,2024-06-07
95870,119913,202484,2024-06-07 23:36:32,10.79,2024-06-07
154233,1497315,4203,2024-06-07 16:06:10,12.22,2024-06-07
185477,701512,10934,2024-06-07 00:44:10,10.63,2024-06-07
52598,945255,87350,2024-06-07 21:16:22,9.24,2024-06-07
181325,1283357,84948,2024-06-07 23:37:46,5.0,2024-06-07
23029,403370,193072,2024-06-07 13:34:39,14.69,2024-06-07
9249,231808,140510,2024-06-07 19:41:16,14.16,2024-06-07
9794,511892,78746,2024-06-07 05:51:53,11.32,2024-06-07
164364,398699,88281,2024-06-07 11:32:44,7.45,2024-06-07
116643,701608,127864,2024-06-07 10:25:58,7.4,2024-06-07
178506,76697,2785,2024-06-07 13:58:01,7.86,2024-06-07
166476,575406,32772,2024-06-07 03:47:16,26.26,2024-06-07
174761,331281,104627,2024-06-07 14:10:54,22.32,2024-06-07
75310,1833788,35071,2024-06-07 17:02:53,25.65,2024-06-07
139132,108259,11181,2024-06-07 03:48:45,5.0,2024-06-07
31585,1990251,104156,2024-06-07 14:37:14,5.0,2024-06-07
180182,1744025,150506,2024-06-07 13:16:08,5.0,2024-06-07
23385,420692,62950,2024-06-07 07:52:22,5.42,2024-06-07
67118,1823813,130354,2024-06-07 16:56:31,5.0,2024-06-07
88776,1780067,203443,2024-06-07 04:58:12,5.0,2024-06-07
188175,1069020,45175,2024-06-07 03:39:07,12.65,2024-06-07
37486,154863,71702,2024-06-07 12:43:37,11.93,2024-06-07
139082,244294,132975,2024-06-07 03:07:51,5.0,2024-06-07
33975,1877352,56105,2024-06-07 05:36:30,5.4,2024-06-07
181674,80666,96077,2024-06-07 17:56:21,50.0,2024-06-07
100375,508003,119172,2024-06-07 05:02:41,50.0,2024-06-07
140498,315207,110959,2024-06-07 22:02:47,29.05,2024-06-07
100185,1351331,89451,2024-06-07 09:53:47,7.67,2024-06-07
167747,322285,177059,2024-06-07 01:19:15,10.86,2024-06-07
56640,1381088,80978,2024-06-07 07:03:43,34.23,2024-06-07
28031,350832,39019,2024-06-07 15:06:49,7.6,2024-06-07
32390,503484,34861,2024-06-07 15:33:45,5.0,2024-06-07
1876,189907,110196,2024-06-07 22:34:38,25.73,2024-06-07
42212,843968,183170,2024-06-07 04:06:37,13.17,2024-06-07
13894,1001147,77208,2024-06-07 00:11:47,32.32,2024-06-07
32953,1512413,48370,2024-06-07 06:15:41,10.63,2024-06-07
113333,829867,130129,2024-06-07 08:43:11,26.15,2024-06-07
91862,1677322,88339,2024-06-07 10:07:26,17.32,2024-06-07
87581,147430,203049,2024-06-07 06:20:29,26.59,2024-06-07
157170,1986950,117399,2024-06-07 13:12:23,8.56,2024-06-07
198731,74010,42416,2024-06-07 11:55:30,12.36,2024-06-07
172800,1428514,9800,2024-06-07 07:52:58,25.7,2024-06-07
97107,764413,88980,2024-06-07 18:19:41,5.0,2024-06-07
120265,1850148,137021,2024-06-07 03:12:24,12.97,2024-06-07
184246,1863559,93631,2024-06-07 21:40:06,5.91,2024-06-07
141551,1366689,191829,2024-06-07 09:34:13,11.97,2024-06-07
141331,208280,185331,2024-06-07 11:44:22,15.56,2024-06-07
95552,1550763,40744,2024-06-07 22:50:28,6.64,2024-06-07
46865,220110,33804,2024-06-07 14:19:36,5.0,2024-06-07
177504,341928,27977,2024-06-07 07:14:41,18.44,2024-06-07
72080,752162,163827,2024-06-07 00:39:36,12.31,2024-06-07
101767,156453,101019,2024-06-07 17:42:49,48.87,2024-06-07
89056,351564,188807,2024-06-07 06:05:51,10.13,2024-06-07
185395,480993,2352,2024-06-07 02:14:11,7.28,2024-06-07
14129,1804395,69672,2024-06-07 07:58:51,7.02,2024-06-07
101609,1979925,22311,2024-06-07 02:26:52,8.82,2024-06-07
3070,345272,84481,2024-06-07 22:11:17,14.29,2024-06-07
151161,1950935,21464,2024-06-07 23:35:52,15.51,2024-06-07
154278,563673,160452,2024-06-07 08:42:19,5.0,2024-06-07
24734,35533,173662,2024-06-07 09:19:42,41.02,2024-06-07
88529,198863,194953,2024-06-07 15:54:39,18.71,2024-06-07
3211,155444,62588,2024-06-07 09:27:29,5.0,2024-06-07
114384,1732813,202110,2024-06-07 04:31:39,10.99,2024-06-07
149858,844687,121208,2024-06-07 00:42:47,11.08,2024-06-07
33565,748061,72847,2024-06-07 09:56:09,17.07,2024-06-07
81844,1344271,35583,2024-06-07 05:39:28,27.18,2024-06-07
164662,63758,92095,2024-06-07 19:57:50,5.0,2024-06-07
3498,363756,114171,2024-06-07 00:32:16,32.51,2024-06-07
193430,1823662,719,2024-06-07 11:33:36,5.0,2024-06-07
87395,574589,8717,2024-06-07 19:32:28,15.26,2024-06-07
103592,1854972,157264,2024-06-07 03:01:49,20.49,2024-06-07
130825,351842,102002,2024-06-07 06:51:11,43.59,2024-06-07
75814,1303796,77255,2024-06-07 01:55:20,15.14,2024-06-07
185310,347046,186527,2024-06-07 11:14:57,15.93,2024-06-07
34615,1593712,107197,2024-06-07 19:49:39,7.18,2024-06-07
122063,1027448,156967,2024-06-07 06:25:16,21.88,2024-06-07
186172,1367846,177133,2024-06-07 13:46:03,39.9,2024-06-07
120413,1828218,112221,2024-06-07 21:13:01,38.91,2024-06-07
51388,670803,17484,2024-06-07 08:00:42,13.31,2024-06-07
139110,1907384,71738,2024-06-07 04:32:52,18.65,2024-06-07
151100,1607637,78644,2024-06-07 17:12:57,38.04,2024-06-07
77696,1150124,85731,2024-06-07 17:41:37,37.01,2024-06-07
151067,1611075,154564,2024-06-07 21:45:37,24.72,2024-06-07
57119,839461,25589,2024-06-07 07:48:28,6.95,2024-06-07
114914,655108,55342,2024-06-07 22:07:19,22.08,2024-06-07
2909,633740,160872,2024-06-07 16:22:57,5.0,2024-06-07
37158,803802,68821,2024-06-07 09:07:37,5.0,2024-06-07
85880,704918,54038,2024-06-07 10:50:03,19.73,2024-06-07
103733,450862,59699,2024-06-07 11:29:38,22.94,2024-06-07
100719,1050283,169242,2024-06-07 08:50:10,49.46,2024-06-07
25821,2014944,142738,2024-06-07 10:16:40,39.95,2024-06-07
197438,512299,153437,2024-06-07 21:10:12,20.88,2024-06-07
9439,1060428,186829,2024-06-07 11:05:19,5.0,2024-06-07
32690,834292,5913,2024-06-07 10:25:30,14.31,2024-06-07
153618,1407430,179410,2024-06-07 16:29:19,16.76,2024-06-07
105273,600370,146197,2024-06-07 08:40:25,38.51,2024-06-07
81383,1573988,95967,2024-06-07 16:18:35,27.36,2024-06-07
169427,323914,103375,2024-06-07 16:37:30,5.0,2024-06-07
84400,108115,189387,2024-06-07 12:19:29,6.38,2024-06-07
34475,693193,33250,2024-06-07 17:09:44,15.02,2024-06-07
97102,1103275,9486,2024-06-07 12:06:44,8.44,2024-06-07
64944,693370,39615,2024-06-07 17:35:44,9.93,2024-06-07
41279,282005,108251,2024-06-07 09:43:49,11.7,2024-06-07
90804,128123,197129,2024-06-07 03:46:44,15.37,2024-06-07
192657,1664597,128651,2024-06-07 02:46:03,29.58,2024-06-07
190614,42866,52408,2024-06-07 10:58:17,12.78,2024-06-07
80381,1980138,205357,2024-06-07 20:12:14,16.76,2024-06-07
184296,1484198,22909,2024-06-07 08:15:23,50.0,2024-06-07
114145,838146,33559,2024-06-07 14:52:58,6.12,2024-06-07
177230,7431,186410,2024-06-07 15:20:14,8.1,2024-06-07
133776,814935,145336,2024-06-07 12:23:54,18.18,2024-06-07
167454,1311666,73214,2024-06-07 21:43:38,5.0,2024-06-07
22203,1142011,38884,2024-06-07 19:52:00,23.0,2024-06-07
184425,18822,139651,2024-06-07 14:29:24,6.97,2024-06-07
96193,691631,120974,2024-06-07 13:24:42,41.45,2024-06-07
195399,1524098,205237,2024-06-07 22:39:37,32.37,2024-06-07
175326,712856,18275,2024-06-07 17:11:07,5.0,2024-06-07
102188,1068156,113968,2024-06-07 13:49:24,5.0,2024-06-07
49109,1111334,162220,2024-06-07 02:40:39,17.08,2024-06-07
128615,733931,188390,2024-06-07 10:39:54,23.47,2024-06-07
187071,1137537,35933,2024-06-07 05:49:34,6.59,2024-06-07
86059,695486,110979,2024-06-07 04:56:33,8.79,2024-06-07
132920,1107130,1721,2024-06-07 03:27:37,21.03,2024-06-07
194119,1867523,1089,2024-06-07 14:33:17,8.59,2024-06-07
132620,1309155,183038,2024-06-07 04:00:52,5.49,2024-06-07
107714,89812,129665,2024-06-07 01:03:51,7.5,2024-06-07
66373,1788117,14120,2024-06-07 12:28:40,22.43,2024-06-07
48641,370600,129605,2024-06-07 09:05:13,17.81,2024-06-07
114549,291650,170552,2024-06-07 05:12:51,5.0,2024-06-07
129994,1274713,55916,2024-06-07 12:34:06,15.75,2024-06-07
183576,1915435,58416,2024-06-07 17:18:22,5.0,2024-06-07
58319,1875520,91722,2024-06-07 21:07:30,5.0,2024-06-07
38214,1498635,157520,2024-06-07 12:28:33,12.59,2024-06-07
183098,1931588,56717,2024-06-07 12:54:16,48.44,2024-06-07
45480,301087,139161,2024-06-07 12:54:14,12.77,2024-06-07
53305,1234573,188702,2024-06-07 08:57:26,9.77,2024-06-07
183170,1374192,94589,2024-06-07 23:40:33,18.42,2024-06-07
104971,2018040,36419,2024-06-07 10:44:23,5.0,2024-06-07
44898,530362,65662,2024-06-07 04:12:49,9.33,2024-06-07
115260,393419,159659,2024-06-07 01:21:22,5.0,2024-06-07
106658,1870193,109446,2024-06-07 03:35:35,12.72,2024-06-07
16382,34342,2456,2024-06-07 14:57:46,5.0,2024-06-07
137274,978384,37494,2024-06-07 15:39:40,30.19,2024-06-07
88906,734233,11947,2024-06-07 01:05:58,8.58,2024-06-07
141704,877629,77672,2024-06-07 02:46:52,19.81,2024-06-07
174741,1119111,30749,2024-06-07 21:19:32,5.0,2024-06-07
8054,437340,107509,2024-06-07 10:45:53,19.5,2024-06-07
161662,166414,76798,2024-06-07 04:05:52,5.0,2024-06-07
15410,922150,73529,2024-06-07 15:49:29,11.57,2024-06-07
111316,1933229,120544,2024-06-07 23:39:52,5.0,2024-06-07
71035,1441831,24035,2024-06-07 06:00:20,7.88,2024-06-07
138631,1704834,163343,2024-06-07 19:42:16,5.0,2024-06-07
137484,1403635,138363,2024-06-07 03:38:47,18.23,2024-06-07
103864,1814225,105771,2024-06-07 14:26:25,47.53,2024-06-07
187490,943713,5815,2024-06-07 11:56:43,5.45,2024-06-07
132785,685579,61434,2024-06-07 12:54:06,32.14,2024-06-07
168979,649778,95941,2024-06-07 11:53:59,30.48,2024-06-07
74935,254613,101050,2024-06-07 07:35:10,36.74,2024-06-07
132036,1297016,152339,2024-06-07 19:05:17,8.19,2024-06-07
50139,1955340,162611,2024-06-07 00:07:03,5.0,2024-06-07
158181,1167473,140609,2024-06-07 05:32:47,5.0,2024-06-07
19560,1282688,158106,2024-06-07 06:29:23,12.64,2024-06-07
110881,446438,204406,2024-06-07 23:33:36,11.99,2024-06-07
113000,914779,198138,2024-06-07 22:39:47,18.18,2024-06-07
194718,944264,179816,2024-06-07 10:21:17,34.69,2024-06-07
11997,1490198,101650,2024-06-07 01:35:14,17.07,2024-06-07
93560,947893,110369,2024-06-07 02:45:11,9.68,2024-06-07
120750,476657,181871,2024-06-07 09:44:06,5.0,2024-06-07
144652,806021,54930,2024-06-07 11:12:54,18.35,2024-06-07
66208,961787,90267,2024-06-07 21:50:54,26.22,2024-06-07
193495,1375806,203902,2024-06-07 03:53:49,5.0,2024-06-07
137158,1425567,29432,2024-06-07 17:10:54,50.0,2024-06-07
170444,1204097,18394,2024-06-07 04:56:56,10.39,2024-06-07
143190,1446168,3896,2024-06-07 13:45:58,9.44,2024-06-07
167215,579879,167171,2024-06-07 15:00:39,50.0,2024-06-07
84974,1145474,176099,2024-06-07 04:50:23,8.78,2024-06-07
55214,1576426,23190,2024-06-07 01:15:43,12.08,2024-06-07
95339,1825811,49767,2024-06-07 18:06:21,5.0,2024-06-07
25162,1235628,141955,2024-06-07 13:42:02,27.71,2024-06-07
139739,1474205,66151,2024-06-07 12:20:36,47.31,2024-06-07
163720,1904831,176150,2024-06-07 04:27:26,9.54,2024-06-07
33128,1748619,139317,2024-06-07 14:23:06,9.03,2024-06-07
22904,4243,132815,2024-06-07 08:09:34,7.77,2024-06-07
157744,1405659,95483,2024-06-07 07:47:37,16.37,2024-06-07
109598,1247349,60379,2024-06-07 03:35:51,5.67,2024-06-07
75160,1050619,56578,2024-06-07 05:04:30,8.57,2024-06-07
167773,1587395,1376,2024-06-07 12:22:06,29.72,2024-06-07
77950,785051,5599,2024-06-07 10:21:50,21.5,2024-06-07
141326,901504,136626,2024-06-07 13:17:37,8.15,2024-06-07
73714,186972,18087,2024-06-07 02:08:21,7.3,2024-06-07
92186,1732188,170734,2024-06-07 23:57:28,9.92,2024-06-07
23234,487421,75696,2024-06-07 07:37:48,5.0,2024-06-07
175812,1659840,52180,2024-06-07 01:21:49,29.48,2024-06-07
114897,1064236,171316,2024-06-07 04:38:01,5.0,2024-06-07
13344,589254,1482,2024-06-07 11:56:02,7.44,2024-06-07
154279,1630830,46087,2024-06-07 12:24:40,5.0,2024-06-07
102806,1000869,108457,2024-06-07 20:38:32,36.92,2024-06-07
83313,1373622,166252,2024-06-07 21:02:37,25.99,2024-06-07
33985,1373268,137825,2024-06-07 20:41:52,5.0,2024-06-07
55401,1307788,195283,2024-06-07 08:13:06,9.51,2024-06-07
6144,1943249,63410,2024-06-07 16:06:51,8.24,2024-06-07
193925,1313086,41592,2024-06-07 18:30:50,5.0,2024-06-07
117358,857314,118816,2024-06-07 20:36:02,5.0,2024-06-07
95891,755734,143322,2024-06-07 18:44:09,50.0,2024-06-07
148880,266031,74712,2024-06-07 02:28:29,50.0,2024-06-07
94501,1804853,129398,2024-06-07 03:53:24,17.03,2024-06-07
189580,1771147,60714,2024-06-07 14:39:28,6.98,2024-06-07
47753,395218,15896,2024-06-07 19:38:14,36.87,2024-06-07
189858,1995133,156785,2024-06-07 21:07:27,31.24,2024-06-07
113187,416621,101433,2024-06-07 00:33:30,5.48,2024-06-07
108322,186257,200526,2024-06-07 12:14:14,50.0,2024-06-07
162085,1589645,10580,2024-06-07 10:12:14,9.74,2024-06-07
89954,205694,200686,2024-06-07 17:18:29,46.83,2024-06-07
19309,1613659,74737,2024-06-07 05:04:04,12.04,2024-06-07
79125,319503,153843,2024-06-07 13:49:35,10.97,2024-06-07
52889,984193,134599,2024-06-07 21:48:12,36.91,2024-06-07
158324,791911,174573,2024-06-07 17:15:51,20.26,2024-06-07
2836,1083477,64698,2024-06-07 18:15:53,50.0,2024-06-07
71976,196775,14127,2024-06-07 05:46:01,9.31,2024-06-07
157101,380966,143986,2024-06-07 19:53:26,5.0,2024-06-07
31755,1455901,155572,2024-06-07 18:58:55,8.95,2024-06-07
150392,681310,992,2024-06-07 23:26:02,5.0,2024-06-07
18408,1528313,198255,2024-06-07 00:19:10,5.0,2024-06-07
41759,171568,192672,2024-06-07 03:24:03,28.89,2024-06-07
136411,915360,158757,2024-06-07 07:13:09,5.0,2024-06-07
70453,179632,25416,2024-06-07 09:12:55,6.25,2024-06-07
70618,1310198,154917,2024-06-07 10:21:24,32.48,2024-06-07
25144,1816630,108590,2024-06-07 03:15:50,19.52,2024-06-07
116091,2010999,167648,2024-06-07 11:11:59,50.0,2024-06-07
173853,1498441,61082,2024-06-07 23:25:17,20.58,2024-06-07
71268,429540,62387,2024-06-07 15:37:18,13.3,2024-06-07
3649,1640086,43050,2024-06-07 05:01:06,7.15,2024-06-07
66079,1611669,55695,2024-06-07 06:49:13,19.49,2024-06-07
105458,985474,105063,2024-06-07 07:31:01,20.82,2024-06-07
128837,537109,173010,2024-06-07 09:05:18,6.37,2024-06-07
183315,907771,22153,2024-06-07 12:16:24,5.23,2024-06-07
23491,714430,47806,2024-06-07 23:37:34,10.9,2024-06-07
22059,55866,159711,2024-06-07 17:02:07,17.84,2024-06-07
88144,1364975,79943,2024-06-07 06:52:33,22.33,2024-06-07
170431,1428841,200879,2024-06-07 07:55:42,12.75,2024-06-07
140188,1598667,134289,2024-06-07 00:07:21,5.0,2024-06-07
36754,1685564,147896,2024-06-07 17:39:37,6.84,2024-06-07
102875,1185064,29602,2024-06-07 23:19:56,10.53,2024-06-07
132627,1907811,4083,2024-06-07 06:06:13,9.26,2024-06-07
84485,1346303,133060,2024-06-07 22:29:58,8.92,2024-06-07
185588,1957532,173943,2024-06-07 05:38:17,9.64,2024-06-07
155072,154211,117009,2024-06-07 09:46:25,5.51,2024-06-07
151299,2017977,139184,2024-06-07 06:29:07,5.88,2024-06-07
49451,1476997,36975,2024-06-07 14:30:11,28.25,2024-06-07
129344,1672292,179144,2024-06-07 22:05:39,5.0,2024-06-07
128058,1334415,182839,2024-06-07 11:14:13,5.0,2024-06-07
162447,1880487,22104,2024-06-07 09:28:56,8.87,2024-06-07
179397,1688561,104782,2024-06-07 00:54:32,6.5,2024-06-07
80299,562618,203898,2024-06-07 19:39:28,11.26,2024-06-07
124599,1391098,97867,2024-06-07 12:15:10,12.44,2024-06-07
26664,17428,191377,2024-06-07 10:18:15,33.95,2024-06-07
11236,808406,189304,2024-06-07 15:31:42,6.72,2024-06-07
85831,145873,174003,2024-06-07 19:47:19,5.0,2024-06-07
5473,909826,65282,2024-06-07 04:41:13,19.01,2024-06-07
117905,1524875,87933,2024-06-07 08:06:20,33.79,2024-06-07
78018,1447644,87919,2024-06-07 08:20:10,22.26,2024-06-07
161270,851276,100938,2024-06-07 19:10:26,16.87,2024-06-07
129979,1550181,12667,2024-06-07 01:14:53,14.44,2024-06-07
82992,827729,2603,2024-06-07 02:37:16,7.73,2024-06-07
9112,105560,158632,2024-06-07 22:39:16,7.62,2024-06-07
160139,363238,202593,2024-06-07 00:30:04,50.0,2024-06-07
105785,946940,90033,2024-06-07 20:06:51,10.84,2024-06-07
113849,565894,111761,2024-06-07 15:07:23,5.0,2024-06-07
23531,658149,30588,2024-06-07 00:01:04,50.0,2024-06-07
12542,2003364,159547,2024-06-07 05:01:04,8.27,2024-06-07
67985,1885682,37370,2024-06-07 15:19:03,24.07,2024-06-07
64089,1500035,34117,2024-06-07 02:00:00,8.7,2024-06-07
85186,2001621,177313,2024-06-07 09:40:04,47.82,2024-06-07
138682,37672,65306,2024-06-07 21:20:55,7.55,2024-06-07
21330,24419,180595,2024-06-07 02:17:05,5.0,2024-06-07
79334,465211,123072,2024-06-07 04:59:15,7.7,2024-06-07
68533,468105,166260,2024-06-07 23:52:07,6.9,2024-06-07
130856,1491623,48206,2024-06-07 18:08:34,50.0,2024-06-07
46145,552250,126649,2024-06-07 18:24:40,5.0,2024-06-07
147866,1533353,183048,2024-06-07 15:36:50,11.86,2024-06-07
186964,562037,190899,2024-06-07 16:57:01,13.57,2024-06-07
80259,1091084,195793,2024-06-07 04:28:18,14.01,2024-06-07
192652,1814639,191508,2024-06-07 21:44:00,38.16,2024-06-07
23752,922794,174725,2024-06-07 22:54:52,21.51,2024-06-07
6802,925943,58380,2024-06-07 16:33:35,12.72,2024-06-07
115118,1032892,141069,2024-06-07 09:44:13,6.64,2024-06-07
109463,154836,50000,2024-06-07 20:59:39,36.0,2024-06-07
1954,855435,72792,2024-06-07 04:48:09,7.7,2024-06-07
27432,1485686,93047,2024-06-07 04:05:28,25.86,2024-06-07
171842,314449,163000,2024-06-07 14:03:19,27.49,2024-06-07
16736,357338,142304,2024-06-07 08:06:51,29.48,2024-06-07
79134,1355474,25532,2024-06-07 09:23:38,5.0,2024-06-07
79189,525128,113162,2024-06-07 02:46:20,33.21,2024-06-07
112482,885119,201656,2024-06-07 14:39:27,13.29,2024-06-07
19215,913282,123631,2024-06-07 20:29:26,40.0,2024-06-07
14091,1693384,185859,2024-06-07 13:22:49,40.95,2024-06-07
188579,1472121,135344,2024-06-07 14:42:13,5.18,2024-06-07
27513,1278853,5332,2024-06-07 22:41:00,5.73,2024-06-07
103152,1130172,113441,2024-06-07 07:43:09,5.0,2024-06-07
123799,1784747,14919,2024-06-07 10:14:00,14.82,2024-06-07
12006,1115971,59880,2024-06-07 05:08:33,5.0,2024-06-07
177200,741748,64267,2024-06-07 23:35:28,9.14,2024-06-07
101762,417252,176121,2024-06-07 02:18:51,10.11,2024-06-07
40360,1786655,198339,2024-06-07 02:26:23,6.12,2024-06-07
173409,1692441,65596,2024-06-07 22:21:50,50.0,2024-06-07
136436,1891969,151496,2024-06-07 00:24:18,14.0,2024-06-07
11362,1132229,166058,2024-06-07 05:47:35,21.13,2024-06-07
59992,1654095,190552,2024-06-07 07:48:01,5.91,2024-06-07
174010,1310999,111951,2024-06-07 00:49:33,5.0,2024-06-07
146682,1332535,97264,2024-06-07 11:58:33,16.97,2024-06-07
149519,281239,85712,2024-06-07 17:05:25,33.56,2024-06-07
140136,820389,170615,2024-06-07 00:01:10,13.75,2024-06-07
5189,315612,11791,2024-06-07 23:27:33,19.15,2024-06-07
178263,1970515,48470,2024-06-07 14:02:07,9.43,2024-06-07
136329,312333,184998,2024-06-07 05:11:49,5.02,2024-06-07
