dropoff_datetime,rate_code,passenger_count,trip_distance,fare_amount,tip_amount,payment_type,trip_type,trip_id
2024-05-25 20:46:00,1.0,1.0,3.93,54.347511523854834,0.0,1.0,1.0,89cbb17eee
2024-05-25 22:30:00,1.0,1.0,3.95,44.435283353265085,0.0,1.0,1.0,d32faca2f2
2024-05-25 17:11:00,1.0,1.0,3.23,85.25817225192742,0.0,1.0,1.0,331759ad33
2024-05-25 18:07:00,1.0,1.0,2.59,82.05985280401019,2.0462581705341325,1.0,1.0,36c6a874b3
2024-05-25 08:36:00,1.0,1.0,3.22,48.09650350384207,0.0,1.0,1.0,70f1913602
2024-05-25 00:50:00,1.0,1.0,3.37,34.056360932583544,0.0,1.0,1.0,6d762f43ce
2024-05-25 22:03:00,1.0,1.0,2.04,15.394422741369086,0.0,1.0,1.0,a1c29e3668
2024-05-25 03:20:00,1.0,1.0,3.86,56.166965174721014,0.0,1.0,1.0,2dfc155625
2024-05-25 09:22:00,1.0,1.0,3.21,59.32839165971421,1.330164069771457,1.0,1.0,ba7c7e40e0
2024-05-25 20:56:00,1.0,1.0,3.0,86.58897087873864,1.9864569014573372,1.0,1.0,0a8475a77d
2024-05-25 07:15:00,,,2.3,38.04350243332954,0.0,,,ade7749832
2024-05-25 09:07:00,1.0,2.0,2.57,93.95523006324383,0.0,1.0,1.0,54e82b4baf
2024-05-25 23:39:00,1.0,1.0,5.11,14.416334849793296,2.2252689844140527,1.0,1.0,082c46111c
2024-05-25 16:06:00,1.0,1.0,3.57,35.70576066616542,3.812883741598895,1.0,1.0,22d6566e3a
2024-05-25 07:58:00,1.0,2.0,4.44,82.33468821150966,0.0,1.0,1.0,53acafdf43
2024-05-25 16:15:00,1.0,1.0,4.72,57.58155526764854,0.0,1.0,1.0,6411dc8fc1
2024-05-25 07:49:00,1.0,5.0,4.67,36.920278021583435,0.0,1.0,1.0,d3fc47e1ad
2024-05-25 14:00:00,1.0,1.0,5.13,33.64689987937439,0.0,1.0,1.0,568cbdd7f6
2024-05-25 10:19:00,1.0,1.0,3.64,56.1584358380245,2.0103280785740414,1.0,1.0,3a23c268e9
2024-05-25 01:39:00,1.0,1.0,4.45,36.60758975302484,0.0,1.0,1.0,e865b11d2d
2024-05-25 15:02:00,1.0,1.0,4.33,22.79566296839979,0.0,1.0,1.0,25adb11e28
2024-05-25 09:25:00,1.0,1.0,4.46,39.49732756458962,0.0,1.0,1.0,3615b21b62
2024-05-25 15:12:00,1.0,2.0,5.16,63.89262073055558,0.0,1.0,1.0,11d59d5ad1
2024-05-25 10:39:00,1.0,2.0,3.7,36.04975400982225,0.0,1.0,1.0,f80d5cea35
2024-05-25 10:44:00,1.0,1.0,5.27,78.45124828392204,0.0,1.0,1.0,4d1e7f4fd7
2024-05-26 00:31:00,1.0,1.0,5.32,73.24287412019746,0.0,1.0,1.0,c8ba1aeb6c
2024-05-25 21:58:00,1.0,1.0,4.8,50.14228967202256,4.2437519969499675,1.0,1.0,5f9d13ae04
2024-05-25 21:29:00,1.0,1.0,4.61,92.52238368596056,0.0,1.0,1.0,b3970dbdd2
2024-05-25 13:11:00,1.0,1.0,5.17,61.5498758116984,0.0,1.0,1.0,f2529d59da
2024-05-25 19:11:00,1.0,1.0,3.02,66.31215602195608,0.0,1.0,1.0,e253295997
2024-05-25 16:11:00,1.0,1.0,4.41,84.12548923118567,0.0,1.0,1.0,809b1e92fd
2024-05-25 04:31:00,1.0,1.0,4.38,99.91906500076206,3.4691055359434713,1.0,1.0,db042f0910
2024-05-25 13:22:00,1.0,1.0,4.5,46.71285090239319,0.0,1.0,1.0,ac1bd90fa4
2024-05-25 11:31:00,1.0,3.0,3.21,88.70882419674726,4.249943032769825,1.0,1.0,c122d832a1
2024-05-25 13:22:00,1.0,1.0,5.1,41.751568966704674,0.0,1.0,1.0,692bb9c495
2024-05-25 17:19:00,1.0,1.0,3.96,40.515914965562196,0.0,1.0,1.0,2a6648ac7b
2024-05-25 12:19:00,1.0,1.0,5.03,62.647129270623374,0.0,1.0,1.0,e6d6e5408f
2024-05-25 04:28:00,1.0,1.0,4.9,30.575744925115902,0.0,1.0,1.0,67e0ee945d
2024-05-25 12:25:00,1.0,1.0,2.97,19.422615510413593,4.455322427174312,1.0,1.0,c47102601f
2024-05-25 23:08:00,1.0,1.0,4.8,48.734104917960046,4.38828429853721,1.0,1.0,5bf7172422
2024-05-25 02:02:00,1.0,1.0,4.57,50.967389869885935,2.3224763395511863,1.0,1.0,659b9f87a9
2024-05-25 02:13:00,1.0,1.0,4.52,73.374154499193,0.0,1.0,1.0,8baf79df3b
2024-05-25 21:51:00,1.0,1.0,4.46,86.47480730277228,0.0,1.0,1.0,38f6d22523
2024-05-25 19:09:00,1.0,1.0,3.22,28.293842619310812,2.25193964434876,1.0,1.0,4fb9d8daaf
2024-05-25 10:55:00,1.0,1.0,3.71,12.9313675171874,0.0,1.0,1.0,b9dd88335b
2024-05-25 09:48:00,1.0,1.0,4.08,10.699323057999884,0.0,1.0,1.0,20044a757b
2024-05-25 13:15:00,1.0,1.0,4.94,94.90138576374679,4.412682411010142,1.0,1.0,4a82795120
2024-05-25 02:48:00,1.0,2.0,3.93,75.23756642624214,0.0,1.0,1.0,f9c125674b
2024-05-25 11:32:00,1.0,1.0,4.15,87.06496526869611,0.0,1.0,1.0,5122d44c8e
2024-05-25 18:06:00,1.0,1.0,4.33,23.601365718868415,0.0,1.0,1.0,2ffdbcb1fb
2024-05-25 19:12:00,1.0,1.0,3.83,13.550269564556363,0.0,1.0,1.0,6c29240b4d
2024-05-25 10:03:00,1.0,1.0,4.86,54.15162737008371,2.362789188889745,1.0,1.0,361232e3b5
2024-05-25 01:27:00,1.0,1.0,3.77,24.672640363685353,0.0,1.0,1.0,70bda69563
2024-05-25 00:36:00,1.0,1.0,4.97,25.418870062385366,0.0,1.0,1.0,001d2fe598
2024-05-25 19:41:00,1.0,1.0,3.42,52.51484566884592,3.914866221421317,1.0,1.0,c8e64359e2
2024-05-25 05:40:00,1.0,1.0,3.0,48.655842222817824,2.395523581598817,1.0,1.0,58dea83e8a
2024-05-25 22:36:00,1.0,1.0,5.32,36.26425878134957,0.0,1.0,1.0,a5fbfdf05b
2024-05-25 19:24:00,1.0,1.0,5.25,62.53256212149267,1.1294065070983073,1.0,1.0,e8a2a4b3f7
2024-05-25 21:36:00,1.0,1.0,4.29,77.21484231265482,0.0,1.0,1.0,7b5e85cb6f
2024-05-25 13:32:00,1.0,1.0,4.63,61.4496533284655,0.0,1.0,1.0,106420aa61
2024-05-25 15:57:00,1.0,3.0,4.89,77.72206484139194,0.0,1.0,1.0,d9dad934c8
2024-05-25 23:13:00,1.0,1.0,4.58,42.00613266698956,0.0,1.0,1.0,d98c41d013
2024-05-25 07:37:00,1.0,1.0,3.29,51.27784673175585,1.1397064417518634,1.0,1.0,e12cc10bbb
2024-05-25 05:33:00,1.0,1.0,4.14,47.620081745357574,1.774326006125583,1.0,1.0,b146ffa99e
2024-05-25 08:02:00,1.0,1.0,3.4,28.287140095845853,0.0,2.0,1.0,411922b50b
2024-05-25 18:07:00,1.0,1.0,3.44,31.082091556866132,0.0,1.0,1.0,ad124469df
2024-05-25 13:24:00,1.0,1.0,3.75,13.010529918064424,4.076069476255066,2.0,1.0,585886097d
2024-05-25 13:10:00,1.0,1.0,4.58,25.035066450640315,0.0,2.0,1.0,6efbc14fc4
2024-05-25 14:27:00,1.0,1.0,4.92,65.76071715385092,0.0,2.0,1.0,e5751191e7
2024-05-25 01:11:00,1.0,1.0,3.2,17.152030309920853,0.0,1.0,1.0,ba78ab991a
2024-05-25 02:20:00,1.0,1.0,5.01,28.87558100050465,3.708411154939749,2.0,1.0,bcbff0649b
2024-05-25 13:06:00,1.0,1.0,2.77,56.12019095954357,0.0,2.0,1.0,0cce0cadbd
2024-05-25 20:40:00,1.0,1.0,3.9,51.319233967219326,1.6856347107908594,2.0,1.0,c1c568816f
2024-05-25 10:30:00,1.0,1.0,4.34,82.42588253810764,4.191672980153171,1.0,1.0,90f76f9beb
2024-05-25 17:58:00,1.0,1.0,4.32,28.615225340413726,0.0,2.0,1.0,a8ad81c380
2024-05-25 02:30:00,1.0,5.0,3.88,72.67815304518992,0.0,2.0,1.0,f6a88decf5
2024-05-25 10:01:00,1.0,1.0,4.41,57.09348141655091,4.122295031061306,1.0,1.0,8246123203
2024-05-25 23:27:00,1.0,1.0,5.2,49.45881731331687,0.0,2.0,1.0,70043286c9
2024-05-25 14:51:00,1.0,1.0,2.75,12.689200336439628,0.0,2.0,1.0,ad5e3b020c
2024-05-25 03:02:00,1.0,1.0,4.95,81.89668221891723,0.0,2.0,1.0,f3d409755a
2024-05-25 20:26:00,1.0,4.0,1.51,55.05338620271232,0.0,2.0,1.0,ee16c5c17c
2024-05-25 14:32:00,1.0,1.0,3.16,58.43638831512035,0.0,2.0,1.0,01333c6538
2024-05-25 17:29:00,1.0,1.0,4.93,74.39962435229958,0.0,2.0,1.0,3f4d6ebfca
2024-05-25 22:29:00,1.0,1.0,3.0,70.37747462775008,0.0,2.0,1.0,5fdd60b811
2024-05-25 10:49:00,1.0,1.0,4.36,47.36941616645567,0.0,2.0,1.0,df1e3a1aa4
2024-05-25 11:31:00,1.0,1.0,3.7,89.51931223557108,0.0,2.0,1.0,0f125c4e95
2024-05-25 13:53:00,1.0,1.0,4.16,92.21643155176469,0.0,2.0,1.0,e4492621a0
2024-05-25 14:44:00,1.0,1.0,2.77,34.79602165221981,3.105375599429958,2.0,1.0,2a375fe386
2024-05-25 23:15:00,1.0,1.0,3.96,28.15398828625591,0.0,2.0,1.0,4a0aec2fbf
2024-05-25 13:54:00,1.0,1.0,2.49,15.614262432195254,0.0,2.0,1.0,11cb0c5b01
2024-05-25 07:45:00,1.0,1.0,4.53,16.707983707848584,0.0,2.0,1.0,9606b2273a
2024-05-25 13:45:00,1.0,1.0,3.3,82.3696534794996,3.008471903181102,1.0,1.0,183db403f9
2024-05-25 07:19:00,1.0,1.0,3.86,18.929728567986924,4.063438411875206,2.0,1.0,f5832c1a43
2024-05-25 20:34:00,1.0,1.0,3.67,97.44212012282638,0.0,2.0,1.0,606e416f4e
2024-05-25 12:10:00,1.0,2.0,2.12,54.90618695224236,3.7352303728817393,2.0,1.0,39425d4df3
2024-05-25 11:03:00,1.0,1.0,4.93,36.39916803160632,0.0,2.0,1.0,b1b90b0524
2024-05-25 15:47:00,1.0,1.0,4.92,76.69690677198592,0.0,2.0,1.0,7b0a7d96b6
2024-05-25 16:44:00,1.0,1.0,4.95,55.31118641477629,0.0,2.0,1.0,7571cbc657
2024-05-25 08:15:00,1.0,1.0,2.5,40.239331894426485,0.0,2.0,1.0,16d278faf4
2024-05-25 22:49:00,1.0,1.0,4.81,23.57463021539288,0.0,2.0,1.0,a092854356
2024-05-25 08:56:00,1.0,1.0,4.53,43.95624211116942,4.6070527478660965,2.0,1.0,e987b3bbfb
2024-05-25 22:49:00,1.0,1.0,4.72,56.69780081970972,0.0,1.0,1.0,7a5f861b90
2024-05-25 22:09:00,1.0,1.0,3.2,64.18096774556295,0.0,2.0,1.0,9fb3eba378
2024-05-25 08:17:00,1.0,1.0,2.78,86.04500799463733,0.0,2.0,1.0,c59006e5ea
2024-05-25 07:59:00,1.0,5.0,3.63,21.95552441080705,0.0,2.0,1.0,320d805831
2024-05-25 01:47:00,1.0,1.0,3.28,91.24137843060538,0.0,2.0,1.0,f1f63689fd
2024-05-25 08:53:00,1.0,1.0,4.3,61.47831806120349,0.0,1.0,1.0,d5b2634ca2
2024-05-25 23:54:00,1.0,1.0,3.41,70.50206761670404,0.0,1.0,1.0,94f770a8b8
2024-05-25 01:10:00,1.0,1.0,4.63,25.32351319860156,2.494786190982652,1.0,1.0,c4905d16a5
2024-05-25 02:43:00,1.0,1.0,2.86,74.67586516574606,4.649019318674576,1.0,1.0,879fd4bb74
2024-05-25 02:07:00,1.0,1.0,2.99,99.87655899829068,0.0,1.0,1.0,196fc63039
2024-05-25 14:49:00,1.0,1.0,2.53,55.380464067203434,4.114138597043102,1.0,1.0,8dc2a95fac
2024-05-25 09:38:00,1.0,1.0,3.33,61.52047151965313,0.0,1.0,1.0,def32c407f
2024-05-25 10:15:00,1.0,1.0,4.27,78.88398448792292,0.0,1.0,1.0,dcd56541ec
2024-05-25 19:24:00,1.0,1.0,4.91,83.29732617323619,0.0,1.0,1.0,ccb0e1ea86
2024-05-25 19:30:00,1.0,1.0,4.57,37.191613900112756,4.875146807064095,1.0,1.0,2e91160bc0
2024-05-25 14:11:00,1.0,1.0,4.39,52.06714312721269,0.0,1.0,1.0,6ac06be115
2024-05-25 23:31:00,1.0,1.0,4.47,82.10750606753346,0.0,1.0,1.0,b95c2fdb0d
2024-05-25 20:38:00,1.0,1.0,5.0,24.91896522167047,0.0,1.0,1.0,bb5d592f9f
2024-05-25 15:27:00,1.0,1.0,4.41,51.70006853064112,0.0,1.0,1.0,8888c2378f
2024-05-25 20:53:00,1.0,2.0,3.14,71.28301576396842,4.450715224678309,1.0,1.0,14e4d1d7cf
2024-05-25 17:04:00,1.0,1.0,3.78,49.575067590393445,0.0,1.0,1.0,c0a95d485b
2024-05-25 19:00:00,1.0,1.0,4.82,21.983325847115925,4.01331495512294,1.0,1.0,1db8c3f43d
2024-05-25 10:25:00,1.0,1.0,2.98,33.51462992888325,2.4822639266062305,1.0,1.0,5d2bdc20a1
2024-05-25 12:29:00,1.0,1.0,5.44,24.09943055742678,0.0,1.0,1.0,15db8da84f
2024-05-25 15:18:00,1.0,1.0,0.0,16.854084259836945,1.4425775834124246,1.0,1.0,7af21374e5
2024-05-25 21:01:00,1.0,1.0,3.49,12.554718496656726,0.0,1.0,1.0,3d0e77f4d5
2024-05-25 10:10:00,1.0,1.0,4.45,72.3787487805296,3.6222297221894975,1.0,1.0,06d10601bf
2024-05-25 17:29:00,1.0,2.0,4.2,80.10090391230764,0.0,1.0,1.0,21a5dc47dd
2024-05-25 11:49:00,1.0,1.0,5.14,74.81414475979795,3.4530160585117557,1.0,1.0,036ada98fb
2024-05-25 07:07:00,1.0,1.0,4.69,63.11589299043142,3.694785923123688,1.0,1.0,58d7e79b35
2024-05-25 18:54:00,1.0,1.0,3.08,36.24183939439058,3.7470068174653752,1.0,1.0,de818ff8b0
2024-05-25 20:16:00,1.0,1.0,4.7,90.42300563218046,0.0,1.0,1.0,908ca8017b
2024-05-25 05:41:00,1.0,1.0,2.96,62.781124550219296,3.243957177415386,1.0,1.0,ddc9a5bafe
2024-05-25 16:13:00,1.0,1.0,4.39,82.49685578155427,1.012188732378016,1.0,1.0,13edc50544
2024-05-25 18:15:00,1.0,1.0,2.52,68.4206225767769,0.0,1.0,1.0,60c3d21b4c
2024-05-25 06:25:00,1.0,1.0,2.84,47.588665681448035,2.4639749344670703,1.0,1.0,c7fb2aac75
2024-05-25 09:38:00,1.0,1.0,3.07,98.36274780239732,2.8578960470092443,1.0,1.0,6fdbff7c64
2024-05-25 21:21:00,1.0,1.0,3.5,66.4507470502551,3.263358612948932,1.0,1.0,6bd2e986d8
2024-05-25 11:40:00,1.0,2.0,4.9,80.2736969871437,0.0,1.0,1.0,5706c20d32
2024-05-25 20:36:00,1.0,1.0,5.66,33.21191233916653,0.0,2.0,1.0,4eb2f29055
2024-05-25 02:48:00,1.0,1.0,4.63,76.95024455348968,0.0,2.0,1.0,fe045d52db
2024-05-25 20:55:00,1.0,1.0,4.14,37.02245628573812,0.0,1.0,1.0,06e4956d82
2024-05-25 08:30:00,1.0,1.0,3.7,31.364853033954446,0.0,2.0,1.0,facfa7413e
2024-05-25 00:44:00,1.0,1.0,4.7,81.25990447652865,3.8635798088705617,2.0,1.0,0d493e8c57
2024-05-25 12:04:00,1.0,1.0,4.87,36.156828622622655,0.0,2.0,1.0,021ab34b0e
2024-05-25 15:04:00,1.0,1.0,4.8,94.2002844946043,0.0,2.0,1.0,eab632d030
2024-05-25 19:07:00,1.0,1.0,4.1,24.871796187329586,1.3265512886981488,2.0,1.0,d3216ac78f
2024-05-25 06:40:00,1.0,1.0,4.3,62.793092782268616,2.1111024469316617,2.0,1.0,6aeedaed35
2024-05-25 23:22:00,1.0,1.0,4.6,46.19412982223389,2.8422703593710605,1.0,1.0,6bc028859c
2024-05-25 11:01:00,1.0,1.0,4.72,17.228194831174203,0.0,2.0,1.0,27e8cdb5e9
2024-05-25 06:05:00,1.0,6.0,4.56,40.22157611857989,4.670517544904111,2.0,1.0,65cf0525af
2024-05-26 00:19:00,1.0,1.0,4.69,35.34453425655306,0.0,2.0,1.0,7806074113
2024-05-25 06:48:00,1.0,1.0,3.95,84.56303148573184,0.0,2.0,1.0,1818df9ee9
2024-05-25 17:22:00,1.0,1.0,4.85,81.20186027730597,0.0,2.0,1.0,ce3c52deb5
2024-05-25 13:48:00,1.0,1.0,5.1,53.09426379333348,0.0,1.0,1.0,4c5a0fe15d
2024-05-25 07:37:00,1.0,1.0,5.0,61.5211156567188,2.7916359804973707,1.0,1.0,dc2f4f65d9
2024-05-25 22:40:00,1.0,1.0,4.9,18.179036044125212,0.0,1.0,1.0,fdbfd8c7bc
2024-05-25 20:02:00,1.0,1.0,3.4,37.31743863165477,0.0,1.0,1.0,243ca92970
2024-05-25 14:20:00,1.0,1.0,5.07,59.3933050438802,0.0,1.0,1.0,6f465a4660
2024-05-25 15:50:00,1.0,1.0,1.76,47.20451422632521,4.108223603857342,1.0,1.0,13a2599786
2024-05-25 21:17:00,1.0,6.0,3.6,74.40421295995621,3.8932238456878974,1.0,1.0,c5d7daae72
2024-05-25 01:29:00,1.0,1.0,4.07,15.676080897494387,0.0,1.0,1.0,cb0d14d275
2024-05-25 15:23:00,1.0,1.0,2.44,80.09077089043876,2.176199353026716,1.0,1.0,cda61b6a36
2024-05-25 20:14:00,1.0,1.0,4.44,94.0440717758017,0.0,1.0,1.0,23483380e7
2024-05-25 23:06:00,1.0,2.0,3.01,85.0095919778119,4.760984398864512,1.0,1.0,125a10c53a
2024-05-25 05:14:00,1.0,1.0,3.35,68.49774984030222,0.0,1.0,1.0,af37718047
2024-05-25 15:30:00,1.0,1.0,3.75,72.944669420758,0.0,1.0,1.0,ce507ca1a7
2024-05-25 19:06:00,1.0,1.0,4.9,25.94549315620152,3.3685992486730907,1.0,1.0,29548bebe5
2024-05-25 20:31:00,1.0,1.0,5.31,44.66929036642316,0.0,1.0,1.0,884165a3cf
2024-05-25 21:07:00,1.0,1.0,4.73,82.47227617412048,0.0,1.0,1.0,2d44ae74a5
2024-05-25 18:38:00,1.0,1.0,4.65,34.99713689754472,3.4302501290544702,1.0,1.0,f1f5ad8776
2024-05-25 22:15:00,1.0,1.0,4.65,42.93015131825857,0.0,1.0,1.0,d05415508f
2024-05-25 08:57:00,1.0,1.0,2.9,23.135544083343156,0.0,1.0,1.0,d84d0ed209
2024-05-25 11:31:00,1.0,1.0,2.03,83.46781922389623,4.798875127431364,1.0,1.0,4c89c14bc0
2024-05-25 21:21:00,1.0,1.0,3.2,37.25752519198123,3.961729329104006,1.0,1.0,b8a7c8245c
2024-05-25 23:08:00,1.0,1.0,5.02,15.275723410826988,0.0,1.0,1.0,21457e29d8
2024-05-25 13:23:00,1.0,1.0,5.11,86.81330904460812,0.0,1.0,1.0,3323edcacc
2024-05-25 22:13:00,1.0,1.0,3.85,88.67476027931593,4.464732735779679,1.0,1.0,8b8363fe5a
2024-05-25 11:35:00,1.0,1.0,3.42,53.97168646631612,0.0,1.0,1.0,09b0444e25
2024-05-25 23:03:00,1.0,1.0,3.46,37.19763437843831,0.0,1.0,1.0,61fc0544df
2024-05-25 11:54:00,1.0,1.0,2.87,36.19578053874321,0.0,1.0,1.0,92db968925
2024-05-25 12:37:00,1.0,1.0,3.32,29.43897240155991,2.7201250650411573,1.0,1.0,2032ccf954
2024-05-25 04:15:00,1.0,1.0,3.27,93.25054786835294,0.0,1.0,1.0,d8cbf083f8
2024-05-25 14:57:00,1.0,1.0,2.69,21.45520894422153,0.0,1.0,1.0,f290c7338c
2024-05-25 20:56:00,1.0,1.0,3.77,29.598268298967156,2.714964435295845,1.0,1.0,8285aecda5
2024-05-26 00:30:00,1.0,1.0,5.07,98.3450937345387,0.0,1.0,1.0,e4cbbba958
2024-05-25 06:18:00,1.0,1.0,5.11,40.09251043461736,0.0,1.0,1.0,a24ed12bbc
2024-05-25 19:15:00,1.0,1.0,1.45,72.52968083051314,0.0,1.0,1.0,69e3af5f8a
2024-05-25 05:48:00,1.0,1.0,3.02,87.46997102825455,0.0,1.0,1.0,09b6db4320
2024-05-25 08:52:00,1.0,1.0,2.42,87.75339206544807,0.0,1.0,1.0,4840a4903a
2024-05-25 10:57:00,1.0,1.0,2.01,77.70350674915434,0.0,1.0,1.0,a91652bd99
2024-05-25 15:08:00,1.0,2.0,3.11,34.62049253616581,1.2851677960558407,1.0,1.0,76578c8029
2024-05-25 18:44:00,1.0,2.0,4.91,91.78784877721172,0.0,1.0,1.0,9d0dec2dfd
2024-05-25 10:57:00,1.0,1.0,3.17,77.60798282079048,0.0,1.0,1.0,73a07ed6aa
2024-05-25 06:10:00,1.0,1.0,3.31,15.07059973962974,0.0,1.0,1.0,ff1720240d
2024-05-25 08:47:00,1.0,5.0,3.34,69.98519055417415,0.0,1.0,1.0,bfce168ecf
2024-05-25 04:46:00,1.0,1.0,5.34,99.304295159773,0.0,1.0,1.0,1f250b7921
2024-05-25 13:35:00,1.0,1.0,3.5,99.36482467375642,4.511339313534817,1.0,1.0,e59f8d8223
2024-05-25 06:03:00,1.0,1.0,1.9,62.64777987020249,4.4542047153913344,1.0,1.0,2753a5b1d6
2024-05-25 14:55:00,1.0,1.0,4.7,26.584831916041455,0.0,1.0,1.0,6fbd526ba9
2024-05-25 12:15:00,1.0,1.0,2.8,94.23481234864002,0.0,1.0,1.0,e60e30d01c
2024-05-25 05:48:00,1.0,1.0,3.8,33.78624362418245,0.0,1.0,1.0,e74dbdad49
2024-05-25 16:44:00,1.0,1.0,4.7,13.948385004950886,0.0,1.0,1.0,6788645240
2024-05-25 09:24:00,1.0,1.0,4.3,41.765484196694345,0.0,1.0,1.0,8098d7b1aa
2024-05-26 00:39:00,1.0,1.0,3.8,88.77798696097722,0.0,1.0,1.0,9267c972d4
2024-05-25 13:14:00,1.0,1.0,4.45,47.7449947265257,0.0,1.0,1.0,67a615d441
2024-05-25 04:10:00,1.0,1.0,3.91,48.6434370405505,3.3645464765340845,1.0,1.0,75019c5f05
2024-05-25 22:35:00,1.0,1.0,3.8,39.162819460917234,0.0,1.0,1.0,b17dc3849c
2024-05-25 14:45:00,1.0,1.0,4.0,71.95712244292709,0.0,1.0,1.0,8a9396776d
2024-05-25 10:33:00,1.0,1.0,3.29,13.38722039999641,0.0,1.0,1.0,15b32997fc
2024-05-25 14:54:00,1.0,1.0,2.92,77.63967738928889,1.5654778264443419,1.0,1.0,5608091a0d
2024-05-25 10:05:00,1.0,1.0,3.13,32.92370958256868,0.0,1.0,1.0,3d8107e901
2024-05-25 09:59:00,1.0,1.0,2.62,27.982631802926875,4.9687413937690526,1.0,1.0,510687b2dd
2024-05-25 09:02:00,1.0,1.0,2.36,14.270574195058106,2.6765321115476515,1.0,1.0,52d1078b73
2024-05-25 13:45:00,1.0,1.0,3.48,65.94556741304328,4.993893874645156,2.0,1.0,1755817499
2024-05-25 02:53:00,1.0,1.0,5.22,34.002880452412334,0.0,1.0,1.0,89a1d5c8e6
2024-05-25 09:57:00,1.0,1.0,3.5,82.29974683892156,0.0,2.0,1.0,95da4c7737
2024-05-25 23:41:00,1.0,3.0,3.6,31.03751379791907,0.0,2.0,1.0,a8586eca52
2024-05-25 17:52:00,1.0,1.0,4.3,29.505527971246906,0.0,1.0,1.0,39c2946d3b
2024-05-25 08:32:00,1.0,1.0,3.2,29.027989242998036,4.713310944984842,2.0,1.0,5a301c5596
2024-05-25 19:40:00,1.0,1.0,3.67,19.763905777029983,0.0,2.0,1.0,e442ccb2fa
2024-05-25 22:49:00,1.0,1.0,3.62,92.14153137003468,0.0,1.0,1.0,74ebecbc64
2024-05-25 02:07:00,1.0,2.0,2.6,68.30124004674077,0.0,2.0,1.0,0a6f09352f
2024-05-25 07:31:00,1.0,3.0,4.89,12.607790341844012,0.0,1.0,1.0,e20ce669e5
2024-05-25 02:55:00,1.0,1.0,2.84,43.7226483847203,0.0,2.0,1.0,3e7310b134
2024-05-25 22:33:00,1.0,1.0,3.5,75.79701863431883,2.223808848197448,2.0,1.0,c940ffd9a0
2024-05-25 22:46:00,1.0,1.0,2.67,95.72602779660272,3.968394437781077,2.0,1.0,e6e0898847
2024-05-25 16:57:00,1.0,1.0,3.45,72.13718799466774,4.735593158970882,2.0,1.0,8653927b32
2024-05-25 14:59:00,1.0,1.0,4.11,71.88155696417047,3.426139801549746,1.0,1.0,f18e2d788c
2024-05-25 18:33:00,1.0,1.0,5.25,57.11375208140263,3.4967091652119615,1.0,1.0,94cdcb3d32
2024-05-25 22:58:00,1.0,1.0,3.77,24.891806696484913,0.0,1.0,1.0,0a1f7b19f5
2024-05-25 09:18:00,1.0,1.0,4.8,81.58211721376263,1.366871901384617,1.0,1.0,6c44f4a912
2024-05-25 00:44:00,1.0,1.0,4.16,19.68078461459806,0.0,1.0,1.0,5c09d16e30
2024-05-25 13:30:00,1.0,1.0,3.33,39.61382683294715,0.0,1.0,1.0,30cf32f3c6
2024-05-25 22:07:00,1.0,2.0,3.16,89.9887863440494,0.0,1.0,1.0,8d034b03bb
2024-05-25 07:02:00,1.0,1.0,3.3,59.62017614118515,0.0,1.0,1.0,fb9378c068
2024-05-25 00:24:00,1.0,1.0,4.1,48.0336780506753,0.0,1.0,1.0,20f212fb95
2024-05-25 17:15:00,1.0,1.0,3.49,30.62952615060155,0.0,1.0,1.0,cbe5d2d989
2024-05-25 22:52:00,1.0,1.0,2.94,80.4496745425983,0.0,1.0,1.0,1ab6aacd2d
2024-05-25 06:43:00,1.0,1.0,4.4,98.4930018939788,0.0,1.0,1.0,253a2a2f29
2024-05-25 19:09:00,1.0,1.0,5.09,67.0389521435635,0.0,1.0,1.0,91a5ecb5dd
2024-05-25 05:10:00,1.0,1.0,4.5,67.78121759646689,0.0,1.0,1.0,a9819157a5
2024-05-25 03:55:00,1.0,2.0,3.28,60.851849683558356,0.0,1.0,1.0,05ef28cdba
2024-05-25 19:27:00,1.0,1.0,3.94,67.74400435532613,4.054218908443346,1.0,1.0,edb1dafa48
2024-05-25 01:42:00,1.0,2.0,3.5,18.098637455616146,0.0,1.0,1.0,81d7e72842
2024-05-25 12:53:00,1.0,1.0,4.46,35.49922435920322,0.0,1.0,1.0,bc702d44e7
2024-05-25 18:33:00,1.0,1.0,3.12,80.97015187840393,0.0,1.0,1.0,01fe734e7a
2024-05-25 05:53:00,1.0,1.0,2.76,39.37106755311453,0.0,1.0,1.0,a70633505e
2024-05-26 00:15:00,1.0,1.0,4.51,31.516238836152432,0.0,1.0,1.0,afa41ab1d9
2024-05-25 11:44:00,1.0,1.0,4.79,52.27819160991395,1.3530984143204376,1.0,1.0,fd9b6bc542
2024-05-25 17:56:00,1.0,1.0,4.14,94.78677849166655,3.279886862232537,1.0,1.0,f95f4ef26d
2024-05-25 07:43:00,1.0,1.0,4.74,46.051409038980744,0.0,1.0,1.0,3b537d014b
2024-05-25 12:05:00,1.0,3.0,2.3,43.63895638900477,0.0,1.0,1.0,845c616447
2024-05-25 23:40:00,1.0,3.0,4.99,74.26242764594173,1.1001620828936596,1.0,1.0,98fd358af7
2024-05-25 02:10:00,1.0,1.0,3.83,96.07682478791216,0.0,2.0,1.0,cceaefc58a
2024-05-25 05:43:00,1.0,1.0,3.7,37.25112712525548,0.0,2.0,1.0,940b3fdbec
