trip_id,pickup_location_id,dropoff_location_id,vendor_id,pickup_datetime,estimated_dropoff_datetime,estimated_fare_amount
12df135dff,166,142,2,2024-05-25 10:25:00,2024-05-25 10:53:00,40.30388725156659
f4f67870c6,75,140,1,2024-05-25 20:15:00,2024-05-25 20:57:00,86.4963865755226
37e8dbb8b3,52,231,2,2024-05-25 04:38:00,2024-05-25 04:57:00,33.92613991993419
b1d3f9600c,41,163,2,2024-05-25 20:45:00,2024-05-25 21:28:00,25.17026926820806
860354761f,166,163,2,2024-05-25 09:13:00,2024-05-25 10:00:00,33.38122219121045
a704dc8eba,42,142,2,2024-05-25 00:34:00,2024-05-25 01:07:00,69.32247576461367
e90123ce26,74,230,2,2024-05-25 20:12:00,2024-05-25 20:17:00,50.10074756534387
80162bdf56,74,239,2,2024-05-25 22:28:00,2024-05-25 22:39:00,25.65145647692376
d36c798f20,236,140,2,2024-05-25 07:40:00,2024-05-25 08:10:00,53.81494580577959
b8b784d90e,43,143,2,2024-05-25 22:08:00,2024-05-25 23:04:00,51.11190132056751
faba6c9dbd,43,142,2,2024-05-25 06:36:00,2024-05-25 06:57:00,79.83221894172364
9743c3ca30,75,161,2,2024-05-25 12:08:00,2024-05-25 12:42:00,33.244263766828496
f29075e011,75,141,2,2024-05-25 08:53:00,2024-05-25 09:46:00,85.68787510368833
8bf11cecb0,74,239,2,2024-05-25 11:13:00,2024-05-25 12:04:00,56.6489351429621
bb57e58a96,74,239,2,2024-05-25 23:12:00,2024-05-25 23:22:00,37.83219830392923
ae35b9fc98,75,142,2,2024-05-25 16:03:00,2024-05-25 16:44:00,53.49646348464455
23be76c644,75,141,2,2024-05-25 16:26:00,2024-05-25 16:53:00,32.362232295502295
5312795024,75,50,1,2024-05-25 10:03:00,2024-05-25 10:20:00,66.50534225475879
8d5a06d746,41,162,2,2024-05-25 23:06:00,2024-05-25 23:58:00,23.35572434121159
792298572e,74,161,2,2024-05-25 06:03:00,2024-05-25 06:34:00,49.22316113190901
9e71b7d58a,152,236,2,2024-05-25 16:05:00,2024-05-25 16:31:00,67.38055437722105
c320610e4f,74,142,1,2024-05-25 16:51:00,2024-05-25 17:16:00,66.70501687017271
55293a2e25,74,239,2,2024-05-25 09:56:00,2024-05-25 10:36:00,21.33254050130204
d383f61b37,43,137,2,2024-05-25 15:55:00,2024-05-25 16:14:00,48.40179663702931
8c0e4f78d0,244,151,1,2024-05-25 11:08:00,2024-05-25 11:39:00,79.4659869111161
0fb1c73d2d,75,224,2,2024-05-25 14:58:00,2024-05-25 15:40:00,64.200498923915
183eac6a44,41,163,2,2024-05-25 23:46:00,2024-05-26 00:30:00,41.48015189685526
f06c2dd11e,74,239,1,2024-05-25 14:58:00,2024-05-25 15:51:00,64.05053365451505
5eba99f57d,74,142,2,2024-05-25 13:07:00,2024-05-25 13:37:00,33.734052118527785
2812a51f58,7,170,2,2024-05-25 14:41:00,2024-05-25 15:00:00,10.427126398306736
7a9faf5a4b,166,230,2,2024-05-25 12:37:00,2024-05-25 13:13:00,61.57984006976197
ca2820c8e6,244,151,2,2024-05-25 18:07:00,2024-05-25 18:24:00,27.049380659987662
2b84e5cf4b,43,50,2,2024-05-25 08:06:00,2024-05-25 08:12:00,50.20780939402886
5489fd9a05,244,238,2,2024-05-25 10:03:00,2024-05-25 10:13:00,31.340439116323182
c5fbf7a368,43,48,2,2024-05-25 18:50:00,2024-05-25 19:43:00,86.82922285230484
6a49b8d4e4,75,143,2,2024-05-25 21:40:00,2024-05-25 22:18:00,13.945422608572622
04e9363014,244,241,2,2024-05-25 11:47:00,2024-05-25 12:26:00,17.120496518179923
e51c80cfb2,65,188,2,2024-05-25 15:54:00,2024-05-25 16:10:00,65.1236349498642
e046e6a0cf,49,255,1,2024-05-25 10:08:00,2024-05-25 10:45:00,40.20227325337053
51c383457a,210,155,1,2024-05-25 01:26:00,2024-05-25 02:20:00,20.816652399120024
baabcf9480,74,166,1,2024-05-25 09:29:00,2024-05-25 09:49:00,65.8208328463286
c6f127d587,74,239,1,2024-05-25 16:49:00,2024-05-25 17:01:00,53.390334300749934
2f1a421fa9,74,233,1,2024-05-25 07:16:00,2024-05-25 08:05:00,32.83363706381333
90b520bd12,75,142,1,2024-05-25 19:26:00,2024-05-25 19:42:00,27.78243897133286
2e37064969,65,114,1,2024-05-25 04:08:00,2024-05-25 04:59:00,65.0687875171722
30ad03852c,75,141,2,2024-05-25 04:49:00,2024-05-25 05:21:00,65.56239490270458
064045af45,244,239,2,2024-05-25 23:32:00,2024-05-25 23:57:00,65.34492265918772
f8028979eb,7,237,2,2024-05-25 01:52:00,2024-05-25 02:32:00,28.13470797968897
97d77df627,74,142,1,2024-05-25 23:08:00,2024-05-25 23:42:00,17.363008927915505
68351b67ee,74,140,1,2024-05-25 17:50:00,2024-05-25 18:18:00,41.58637928581121
0b20787d87,166,141,1,2024-05-25 01:01:00,2024-05-25 01:22:00,78.78878865970007
54e38da4c9,74,239,1,2024-05-25 22:30:00,2024-05-25 23:29:00,79.03030200281765
5117414dc5,244,238,1,2024-05-25 06:02:00,2024-05-25 06:21:00,41.11148998062332
1ba7371fc1,42,263,1,2024-05-25 19:29:00,2024-05-25 20:08:00,45.68572089195193
903471bdba,166,141,2,2024-05-25 20:42:00,2024-05-25 21:28:00,24.967339761214863
139951bc7f,43,230,1,2024-05-25 22:15:00,2024-05-25 22:26:00,32.116902859595626
adfdb7e15e,42,7,2,2024-05-25 08:59:00,2024-05-25 09:14:00,62.92729550581369
558a8d341d,74,129,2,2024-05-25 13:01:00,2024-05-25 13:47:00,48.794707242572734
1f294d420a,43,43,2,2024-05-25 02:12:00,2024-05-25 02:31:00,84.72970619172762
0ca2314a9e,43,68,1,2024-05-25 04:39:00,2024-05-25 05:08:00,30.418621675477926
9ed6fcb02b,263,234,2,2024-05-25 21:29:00,2024-05-25 22:19:00,48.14813607908971
931415c216,244,151,2,2024-05-25 15:28:00,2024-05-25 16:06:00,74.47737910246451
af60da51a6,244,151,2,2024-05-25 11:11:00,2024-05-25 11:19:00,63.971130670776745
eb1090399b,244,151,1,2024-05-25 18:17:00,2024-05-25 19:10:00,96.72014476727298
f43d94558c,130,132,2,2024-05-25 04:40:00,2024-05-25 04:53:00,35.507248166490776
951b3c6fc4,112,25,2,2024-05-25 07:54:00,2024-05-25 08:16:00,26.417121681561564
4ea9c3de9e,80,236,2,2024-05-25 10:37:00,2024-05-25 10:53:00,82.5507947491802
960895ef30,260,265,2,2024-05-25 15:59:00,2024-05-25 16:42:00,75.1346278026719
63e72740bf,112,18,2,2024-05-25 14:12:00,2024-05-25 14:52:00,43.65110243898193
6fce0c487b,191,191,2,2024-05-25 13:29:00,2024-05-25 14:17:00,25.36878092276382
9a1bc6d095,61,39,2,2024-05-25 16:38:00,2024-05-25 17:33:00,76.36769012551805
48781a01a2,61,80,2,2024-05-25 16:20:00,2024-05-25 17:05:00,39.756443447330696
929a3eed98,244,163,2,2024-05-25 20:38:00,2024-05-25 21:26:00,34.441959817272256
31cc0436bb,244,48,2,2024-05-25 00:08:00,2024-05-25 00:34:00,82.22216115680756
a75c166a93,49,76,2,2024-05-25 03:55:00,2024-05-25 04:48:00,30.14064670945719
727076aea9,74,186,2,2024-05-25 16:14:00,2024-05-25 16:23:00,43.42935583822449
446dbe470c,20,262,2,2024-05-25 06:10:00,2024-05-25 06:36:00,66.73781137585704
584fd30b58,129,132,2,2024-05-25 14:22:00,2024-05-25 14:37:00,28.367166667699315
72a6479437,17,223,2,2024-05-25 20:35:00,2024-05-25 20:54:00,98.67738588864387
9d94aff34c,108,55,2,2024-05-25 11:22:00,2024-05-25 12:00:00,66.3331123330306
47a0f5f94a,25,132,2,2024-05-25 18:50:00,2024-05-25 19:37:00,69.71429625930548
2bba70740f,43,23,2,2024-05-25 11:59:00,2024-05-25 12:31:00,29.95592188170475
319e034632,145,230,2,2024-05-25 12:15:00,2024-05-25 13:03:00,76.78093852992068
c7f29693dc,41,263,2,2024-05-25 16:56:00,2024-05-25 17:50:00,65.3482755818776
8249246339,41,141,2,2024-05-25 03:38:00,2024-05-25 03:48:00,68.79481209565759
6d0f41baa9,42,170,2,2024-05-25 01:55:00,2024-05-25 02:28:00,37.451892246635694
0b41d44e2f,166,74,2,2024-05-25 03:21:00,2024-05-25 04:14:00,55.725528959675884
8b705f95b3,244,42,2,2024-05-25 00:40:00,2024-05-25 01:30:00,8.99049539712784
8adfcddb13,166,239,2,2024-05-25 21:10:00,2024-05-25 21:22:00,61.932330722772576
a65c86fc30,42,75,2,2024-05-25 00:14:00,2024-05-25 00:50:00,25.31220625917764
3a3b6fe198,74,74,2,2024-05-25 20:13:00,2024-05-25 21:04:00,39.47133548334919
6d62f59fad,36,61,2,2024-05-25 17:22:00,2024-05-25 18:18:00,65.29836651337483
d288df6c9e,179,173,2,2024-05-25 02:53:00,2024-05-25 03:51:00,82.11125300933853
f8fa6fb3a4,65,61,2,2024-05-25 13:27:00,2024-05-25 14:09:00,20.315485941097602
62070bd6c0,166,262,2,2024-05-25 08:54:00,2024-05-25 09:21:00,8.951238862706875
6fbf2fd33f,238,257,1,2024-05-25 01:18:00,2024-05-25 01:47:00,36.37257777840148
d319781aa0,220,116,2,2024-05-25 05:57:00,2024-05-25 06:28:00,68.7474147789856
c161c100d7,97,132,2,2024-05-25 20:31:00,2024-05-25 21:19:00,26.57091467901036
5e9892f7c3,7,138,2,2024-05-25 07:16:00,2024-05-25 07:45:00,63.36936449263745
eae8d84f70,244,142,2,2024-05-25 12:56:00,2024-05-25 13:21:00,79.55154132245028
5b2af53e99,193,193,2,2024-05-25 06:35:00,2024-05-25 07:21:00,49.527713000289246
83b15e7507,193,7,2,2024-05-25 08:40:00,2024-05-25 09:26:00,46.352649937670044
ce97e15f4b,193,193,2,2024-05-25 03:52:00,2024-05-25 04:07:00,52.87616474950852
5f0cdf7307,193,264,2,2024-05-25 06:45:00,2024-05-25 07:13:00,61.28128820101986
e389ddcc43,7,7,2,2024-05-25 08:17:00,2024-05-25 08:56:00,59.69457114227943
07d7ad923b,7,7,2,2024-05-25 19:26:00,2024-05-25 19:41:00,49.37350998052734
c371548c70,193,193,2,2024-05-25 10:56:00,2024-05-25 11:13:00,79.92184173731518
8e562f3a0b,193,193,2,2024-05-25 16:37:00,2024-05-25 17:30:00,24.044698228550708
bb68e810a0,193,193,2,2024-05-25 23:47:00,2024-05-26 00:46:00,34.4881950376091
794a6de154,193,193,2,2024-05-25 17:26:00,2024-05-25 18:18:00,95.99761126483997
0b96a78dd3,193,193,2,2024-05-25 12:19:00,2024-05-25 13:08:00,56.55567244002945
577279e1e0,193,193,2,2024-05-25 08:43:00,2024-05-25 09:32:00,48.051982193366484
c74c95ffa3,264,264,2,2024-05-25 22:33:00,2024-05-25 23:21:00,57.056949002971756
f16cf6aacc,193,193,2,2024-05-25 09:37:00,2024-05-25 10:32:00,25.476283801825996
250f180726,49,49,2,2024-05-25 20:12:00,2024-05-25 21:08:00,38.023715388143124
fd0802e6af,93,93,2,2024-05-25 21:05:00,2024-05-25 21:23:00,72.50643760574405
5038f82899,93,93,2,2024-05-25 23:13:00,2024-05-25 23:25:00,56.7010227125368
65beb8cf65,41,41,2,2024-05-25 12:33:00,2024-05-25 13:23:00,12.434125370660654
2aec62956a,93,93,2,2024-05-25 05:18:00,2024-05-25 05:52:00,50.596864673383315
e8045b4dbf,166,166,2,2024-05-25 18:18:00,2024-05-25 18:51:00,82.77584606301693
57440d43c7,127,127,2,2024-05-25 01:07:00,2024-05-25 01:31:00,45.87025247520831
e2a73d0c84,75,75,2,2024-05-25 10:14:00,2024-05-25 11:04:00,60.62524237391019
2aa4263765,41,41,2,2024-05-25 14:35:00,2024-05-25 15:17:00,80.2036126868961
214347b4c6,193,193,2,2024-05-25 12:26:00,2024-05-25 12:49:00,43.433731587431154
d96ca324eb,75,75,2,2024-05-25 14:40:00,2024-05-25 15:26:00,25.49807634458844
51e03cd1ad,166,166,2,2024-05-25 06:07:00,2024-05-25 06:19:00,99.8623276494284
cc509266a8,193,193,2,2024-05-25 13:51:00,2024-05-25 14:16:00,14.150463680886936
b5b08d924d,42,42,2,2024-05-25 11:26:00,2024-05-25 12:10:00,42.96355208340528
fbce1ec4c3,42,42,2,2024-05-25 06:16:00,2024-05-25 07:13:00,22.613013059891504
de31f4141d,193,193,2,2024-05-25 10:45:00,2024-05-25 11:32:00,29.837084532296082
cf7d03df08,193,193,2,2024-05-25 20:12:00,2024-05-25 20:48:00,69.13623486327884
2ce0fd60ab,42,42,2,2024-05-25 13:17:00,2024-05-25 13:45:00,61.55171997470484
5ab3345dc1,152,152,2,2024-05-25 22:17:00,2024-05-25 23:01:00,59.421347470453036
ab3356b572,74,74,2,2024-05-25 02:20:00,2024-05-25 02:30:00,72.8773425235843
229f52eee6,42,42,2,2024-05-25 05:10:00,2024-05-25 05:31:00,71.3412240983989
ccab853094,193,193,2,2024-05-25 06:21:00,2024-05-25 06:48:00,47.902541002659525
468fbc9c85,93,93,2,2024-05-25 10:26:00,2024-05-25 10:59:00,66.38613655621964
f7b18a0223,93,93,2,2024-05-25 19:51:00,2024-05-25 20:38:00,15.153457615063328
f864ab53eb,93,93,2,2024-05-25 20:17:00,2024-05-25 21:03:00,58.31710590837766
8fba97d560,93,93,2,2024-05-25 18:20:00,2024-05-25 18:37:00,85.23217807187163
5ae7628621,93,93,2,2024-05-25 19:55:00,2024-05-25 20:13:00,12.273013003805936
0f2369616d,93,93,2,2024-05-25 14:25:00,2024-05-25 14:47:00,49.19997452741204
d798d411e4,93,93,2,2024-05-25 11:55:00,2024-05-25 12:11:00,90.2360718324834
a6fc292e40,93,93,2,2024-05-25 04:20:00,2024-05-25 04:46:00,85.965351255307
a492c5590a,75,75,2,2024-05-25 05:21:00,2024-05-25 06:14:00,25.713268086470467
611119b8cf,41,41,2,2024-05-25 10:50:00,2024-05-25 11:40:00,76.07583949561368
e1ba866a63,7,7,2,2024-05-25 05:35:00,2024-05-25 05:42:00,71.56878066190446
2323a19001,93,92,2,2024-05-25 17:58:00,2024-05-25 18:42:00,76.47354808019074
c09afc7483,129,129,2,2024-05-25 15:32:00,2024-05-25 16:04:00,49.214537091394725
d5668d7d57,74,74,2,2024-05-25 12:34:00,2024-05-25 13:10:00,59.417645047360786
638c0a9381,244,244,2,2024-05-25 06:38:00,2024-05-25 07:09:00,69.30162082355722
6f6d395219,179,179,2,2024-05-25 21:17:00,2024-05-25 21:56:00,76.00696162112219
e9bff00d99,193,193,2,2024-05-25 08:36:00,2024-05-25 09:21:00,60.429828046728296
c0231d9e5f,69,69,2,2024-05-25 17:34:00,2024-05-25 17:53:00,86.11426383103039
7bc149d48c,7,193,2,2024-05-25 10:51:00,2024-05-25 11:20:00,97.5374096899234
70c2063227,168,168,2,2024-05-25 19:47:00,2024-05-25 20:01:00,32.815658228306404
0c194a9164,42,42,2,2024-05-25 05:33:00,2024-05-25 05:44:00,22.293118173974815
1ccaef2978,74,74,2,2024-05-25 22:58:00,2024-05-25 23:37:00,18.80358859136757
c86abb5bb3,41,41,2,2024-05-25 07:03:00,2024-05-25 07:39:00,36.34107069313361
7f962e10a3,75,75,2,2024-05-25 05:55:00,2024-05-25 06:40:00,74.97444590189134
476ecfd79b,74,74,2,2024-05-25 19:19:00,2024-05-25 19:42:00,87.00499999820755
03049d95f2,128,128,2,2024-05-25 12:45:00,2024-05-25 12:58:00,71.7028129425488
b5307f2271,74,74,2,2024-05-25 23:02:00,2024-05-25 23:42:00,52.50286293057733
3ec4368320,74,74,2,2024-05-25 21:04:00,2024-05-25 21:49:00,72.986600443375
4db9751ae9,75,75,2,2024-05-25 18:54:00,2024-05-25 19:35:00,41.796198676359744
8eab25ae6a,75,75,2,2024-05-25 13:36:00,2024-05-25 14:26:00,35.36015552817013
8a0088d7f8,75,75,2,2024-05-25 16:17:00,2024-05-25 17:10:00,81.95655574248624
7f5886db00,193,264,2,2024-05-25 02:43:00,2024-05-25 03:26:00,59.70617611264122
16147b26f7,74,75,2,2024-05-25 03:15:00,2024-05-25 03:37:00,74.27583803990215
96601f3382,256,256,2,2024-05-25 22:26:00,2024-05-25 23:08:00,27.695014667662083
b722f951e9,74,74,2,2024-05-25 13:07:00,2024-05-25 13:18:00,13.13963069257177
fa07ebd85e,75,75,2,2024-05-25 21:59:00,2024-05-25 22:37:00,79.02936757001723
fc487b5caf,226,226,2,2024-05-25 00:57:00,2024-05-25 01:45:00,18.10320211232876
5f2165a58e,52,25,2,2024-05-25 13:13:00,2024-05-25 13:35:00,67.16849965112647
1ac3b43472,166,166,2,2024-05-25 15:25:00,2024-05-25 16:13:00,19.697353387963236
844207df87,75,75,2,2024-05-25 12:26:00,2024-05-25 13:10:00,43.41767373176253
95bf8aea15,166,166,2,2024-05-25 12:18:00,2024-05-25 12:51:00,66.82065084005227
8f0117a93d,74,74,2,2024-05-25 19:59:00,2024-05-25 20:19:00,52.23038803128856
e5b467942d,82,82,2,2024-05-25 14:39:00,2024-05-25 15:28:00,33.53842827307005
452b70d9ea,75,75,2,2024-05-25 21:25:00,2024-05-25 22:05:00,66.58617538497333
fb81a601ca,42,42,2,2024-05-25 08:01:00,2024-05-25 08:18:00,77.04385180076568
591d56c198,166,42,2,2024-05-25 04:38:00,2024-05-25 05:33:00,39.72902411040761
437272227b,152,166,2,2024-05-25 19:31:00,2024-05-25 19:54:00,19.997454880833736
60e8c57edd,74,74,2,2024-05-25 23:00:00,2024-05-25 23:07:00,49.813646828972566
e25b4cafbc,7,7,2,2024-05-25 17:33:00,2024-05-25 18:19:00,24.114818563653145
fa234cca0c,193,193,2,2024-05-25 17:49:00,2024-05-25 18:21:00,52.093068190091635
8c65b182dd,193,193,2,2024-05-25 15:34:00,2024-05-25 16:13:00,81.47522844254615
14bca3782c,193,193,2,2024-05-25 09:31:00,2024-05-25 10:06:00,83.75474405877826
8082d77dcd,193,193,2,2024-05-25 12:46:00,2024-05-25 13:34:00,78.13942927662849
24f8718332,66,263,2,2024-05-25 22:17:00,2024-05-25 22:54:00,67.59585226372192
979ecee4a8,75,237,2,2024-05-25 01:16:00,2024-05-25 01:42:00,23.491280570354192
e673e6138e,41,166,2,2024-05-25 18:57:00,2024-05-25 19:38:00,32.71789043751755
5537a9a773,25,190,2,2024-05-25 22:29:00,2024-05-25 22:43:00,66.52398098004537
fed17f4856,25,255,2,2024-05-25 15:52:00,2024-05-25 16:43:00,83.95306822056469
73339772e0,255,260,2,2024-05-25 00:38:00,2024-05-25 00:55:00,86.66861583480635
00b4980307,255,25,2,2024-05-25 13:12:00,2024-05-25 13:57:00,25.496835969191828
3c916d3f71,61,228,2,2024-05-25 09:49:00,2024-05-25 10:42:00,38.054545157295436
63e29a57e0,256,148,2,2024-05-25 09:25:00,2024-05-25 10:24:00,64.92738454116012
d4ce6c214c,74,265,2,2024-05-25 16:30:00,2024-05-25 16:45:00,95.37283980334095
66573c882e,75,264,2,2024-05-25 08:57:00,2024-05-25 09:27:00,34.36777146856275
ba94589cc4,169,169,2,2024-05-25 10:34:00,2024-05-25 11:20:00,48.834405409625376
c04d0262c3,93,93,2,2024-05-25 17:20:00,2024-05-25 18:14:00,32.9267391592802
cecd853850,93,93,2,2024-05-25 07:50:00,2024-05-25 08:14:00,24.79315277643672
3001a53e5d,82,82,2,2024-05-25 03:03:00,2024-05-25 03:41:00,24.888490421427814
b92e035c51,65,65,2,2024-05-25 20:16:00,2024-05-25 20:53:00,14.60291931918967
9e8ee31b12,36,36,2,2024-05-25 15:15:00,2024-05-25 15:28:00,37.793448237370704
ce69852c42,229,202,2,2024-05-25 04:48:00,2024-05-25 05:04:00,70.21798640252513
4b216f285d,17,17,2,2024-05-25 04:03:00,2024-05-25 04:39:00,12.877023829327355
d46d24e2e1,129,129,2,2024-05-25 14:51:00,2024-05-25 15:40:00,52.948030531945065
b1d12dc439,42,42,2,2024-05-25 00:38:00,2024-05-25 01:10:00,94.10215945270906
0e162a263a,74,74,2,2024-05-25 06:56:00,2024-05-25 07:24:00,43.67376463646702
8e8405572f,74,74,1,2024-05-25 05:14:00,2024-05-25 05:43:00,44.48142340923745
21520ed9b4,145,145,1,2024-05-25 10:59:00,2024-05-25 11:54:00,38.1073088501254
f09dce5d6d,93,92,2,2024-05-25 09:44:00,2024-05-25 10:09:00,50.13351217220764
0925764a54,55,55,2,2024-05-25 16:51:00,2024-05-25 17:43:00,27.3849436176155
8faef32efa,65,181,2,2024-05-25 22:58:00,2024-05-25 23:51:00,24.42441991612173
fe8b8fe645,42,42,2,2024-05-25 22:26:00,2024-05-25 23:13:00,32.94701568941166
8c0647c9a6,166,166,1,2024-05-25 15:28:00,2024-05-25 15:52:00,10.995851557559561
8e61ed93d3,181,264,2,2024-05-25 05:44:00,2024-05-25 06:36:00,84.59172826623595
ff961e47ca,193,193,2,2024-05-25 13:02:00,2024-05-25 13:49:00,90.58778539551145
8b80342508,75,43,2,2024-05-25 11:48:00,2024-05-25 12:14:00,14.193414547431743
7ea97ee928,17,264,1,2024-05-25 05:23:00,2024-05-25 06:15:00,33.916206398636895
222b163e38,55,55,2,2024-05-25 11:39:00,2024-05-25 12:03:00,78.54144174042507
8ea25390b0,41,41,2,2024-05-25 03:47:00,2024-05-25 04:38:00,84.90009088649748
23751df951,41,41,2,2024-05-25 16:10:00,2024-05-25 17:05:00,95.46301982452229
84c7782f28,129,129,2,2024-05-25 16:30:00,2024-05-25 16:51:00,20.59752372504894
80a17761fb,55,55,2,2024-05-25 00:38:00,2024-05-25 01:22:00,33.73556188688991
9fe2d3d08e,66,66,2,2024-05-25 07:51:00,2024-05-25 08:21:00,68.93412040227743
1455ccd0ec,95,95,2,2024-05-25 07:29:00,2024-05-25 08:20:00,65.91780499787257
d8c78dbd0b,145,145,1,2024-05-25 11:16:00,2024-05-25 12:13:00,91.8970022778867
ac817f5312,93,93,2,2024-05-25 03:52:00,2024-05-25 04:41:00,14.250276500164178
70ca93cd62,74,74,1,2024-05-25 15:24:00,2024-05-25 15:56:00,60.81042970835849
8f2dd2222d,92,92,2,2024-05-25 04:20:00,2024-05-25 04:44:00,45.363179668375885
8a0c1b4f0f,74,74,2,2024-05-25 07:10:00,2024-05-25 07:29:00,10.11677304989385
2f28efd94e,95,95,2,2024-05-25 17:01:00,2024-05-25 17:25:00,44.293996523084715
2d0560eab6,146,83,2,2024-05-25 15:28:00,2024-05-25 16:25:00,48.46325077111508
4d24358753,195,195,2,2024-05-25 00:43:00,2024-05-25 01:36:00,37.09404175680723
ece306aa04,195,132,2,2024-05-25 10:19:00,2024-05-25 10:28:00,64.14268842883828
4acaa7010d,20,185,2,2024-05-25 18:16:00,2024-05-25 18:56:00,59.96187173296934
1361341ac4,65,33,2,2024-05-25 14:32:00,2024-05-25 15:09:00,75.35369973915608
2b68da65b6,74,74,2,2024-05-25 11:53:00,2024-05-25 12:11:00,37.890352141971135
ba1e258686,210,154,2,2024-05-25 14:04:00,2024-05-25 14:32:00,53.65291570313161
f766162e64,195,132,2,2024-05-25 05:42:00,2024-05-25 06:33:00,20.85063157984721
2ed4c73872,41,264,2,2024-05-25 09:38:00,2024-05-25 10:01:00,19.32346695549331
74c1dee919,82,82,2,2024-05-25 04:57:00,2024-05-25 05:50:00,10.689412349154178
6f287b159c,216,216,2,2024-05-25 19:30:00,2024-05-25 20:12:00,66.2612629981577
0a9e3dc0bc,74,74,2,2024-05-25 20:00:00,2024-05-25 20:58:00,64.25353452417053
ba46624c8b,17,61,2,2024-05-25 22:10:00,2024-05-25 22:56:00,61.133816514361214
5d3028bfb6,122,130,2,2024-05-25 22:00:00,2024-05-25 22:48:00,83.68046647788857
a8beded098,74,74,2,2024-05-25 13:00:00,2024-05-25 13:53:00,22.21602274368229
ecc455fe7f,129,132,2,2024-05-25 10:07:00,2024-05-25 10:47:00,42.86883736925177
6d36cb4e02,75,75,2,2024-05-25 22:03:00,2024-05-25 22:57:00,54.92639397094114
a025c3dcef,157,157,2,2024-05-25 05:07:00,2024-05-25 05:34:00,29.972847242770996
63eae5268b,43,43,2,2024-05-25 13:42:00,2024-05-25 14:19:00,44.33874966378244
e0236cd59b,92,146,2,2024-05-25 03:47:00,2024-05-25 04:30:00,46.8332824016162
8dfd919979,65,216,2,2024-05-25 04:01:00,2024-05-25 04:10:00,88.61206813737937
d4ab42d60a,244,244,2,2024-05-25 17:09:00,2024-05-25 17:51:00,15.730006348883553
6af3e1ba63,7,7,2,2024-05-25 16:28:00,2024-05-25 17:01:00,60.7553072684132
5c1957a6a8,93,144,2,2024-05-25 05:50:00,2024-05-25 06:32:00,60.384513085366805
7a88cb29af,41,132,1,2024-05-25 00:40:00,2024-05-25 00:56:00,67.6947576208145
ce386d9456,236,132,1,2024-05-25 01:16:00,2024-05-25 01:26:00,62.14540692068661
e3d306ac1f,93,26,2,2024-05-25 13:37:00,2024-05-25 14:14:00,45.03048637076037
4878cde073,166,132,2,2024-05-25 09:50:00,2024-05-25 10:00:00,33.29004921743951
4951df36d2,116,132,2,2024-05-25 10:00:00,2024-05-25 10:30:00,27.94743777009515
1a14278054,196,132,2,2024-05-25 22:15:00,2024-05-25 23:14:00,24.305617656880024
2ce240edc4,74,132,2,2024-05-25 22:17:00,2024-05-25 23:11:00,67.88809464691974
1e457b93b7,74,132,1,2024-05-25 02:44:00,2024-05-25 03:38:00,36.32469234551719
f8deaa3f5a,145,132,2,2024-05-25 05:08:00,2024-05-25 05:38:00,79.77538146516322
19c77c249e,75,132,2,2024-05-25 16:51:00,2024-05-25 17:38:00,43.49374982581301
47d38296e3,74,132,2,2024-05-25 22:26:00,2024-05-25 23:24:00,98.75339822786395
c6498b3d02,75,132,2,2024-05-25 08:49:00,2024-05-25 09:01:00,66.57888185098369
35ef94323e,244,132,2,2024-05-25 19:40:00,2024-05-25 20:36:00,84.65754999699585
9626bc1c2a,74,132,2,2024-05-25 01:45:00,2024-05-25 02:00:00,82.79351197614328
da6aa0483d,74,132,2,2024-05-25 15:23:00,2024-05-25 16:07:00,30.3237177142038
3d8cfb3c91,74,132,2,2024-05-25 23:22:00,2024-05-26 00:03:00,40.42250097141915
21d77736a6,74,132,2,2024-05-25 18:05:00,2024-05-25 18:46:00,39.490844977944576
28b1a70d0c,130,132,2,2024-05-25 22:16:00,2024-05-25 22:52:00,20.98148940924367
8733f75055,74,132,1,2024-05-25 17:39:00,2024-05-25 18:19:00,75.49850283146117
59ea5e2e24,55,265,2,2024-05-25 12:00:00,2024-05-25 12:22:00,97.59401296859153
0c27910a49,203,55,2,2024-05-25 04:12:00,2024-05-25 04:41:00,29.707787548336842
bbbc87d131,166,132,2,2024-05-25 10:30:00,2024-05-25 10:58:00,40.58486978057448
977ac072cb,55,226,2,2024-05-25 23:48:00,2024-05-26 00:15:00,22.82568943383228
0f063e7f19,93,132,2,2024-05-25 21:06:00,2024-05-25 21:23:00,31.839939582558284
12e443336e,97,97,2,2024-05-25 05:53:00,2024-05-25 06:11:00,65.95656471722654
5fd9701ab6,130,130,2,2024-05-25 13:29:00,2024-05-25 14:24:00,75.41236472320475
dcbaa16391,138,138,2,2024-05-25 04:21:00,2024-05-25 04:38:00,19.217866491199157
21ee25e174,130,130,2,2024-05-25 14:46:00,2024-05-25 15:27:00,88.03594531857067
efbe3a129f,223,223,2,2024-05-25 06:00:00,2024-05-25 06:52:00,98.3260718863624
3d7cc56689,97,97,2,2024-05-25 16:34:00,2024-05-25 17:03:00,48.09888167832926
3c566d6e8e,7,7,2,2024-05-25 16:19:00,2024-05-25 17:01:00,20.110289984599333
58ccf7bc11,166,166,2,2024-05-25 15:20:00,2024-05-25 15:37:00,53.81774681431789
6cdff93c6c,7,7,2,2024-05-25 22:16:00,2024-05-25 22:41:00,17.422012187648765
