order_id,user_id,status,created_at,returned_at,shipped_at,delivered_at,num_of_item
13052,10336,Complete,2024-06-01 07:07:00 UTC,,2024-06-01 21:22:00 UTC,2024-06-05 23:16:00 UTC,1
107892,86311,Complete,2024-06-01 07:02:48.444317 UTC,,2024-06-02 21:56:48.444317 UTC,2024-06-03 08:56:48.444317 UTC,1
117963,94440,Complete,2024-06-02 17:03:56.241121 UTC,,2024-06-04 13:45:56.241121 UTC,2024-06-08 09:28:56.241121 UTC,1
65173,52105,Complete,2024-06-01 11:21:47.711825 UTC,,2024-06-03 13:48:47.711825 UTC,2024-06-06 20:44:47.711825 UTC,1
66225,52932,Complete,2024-06-02 01:53:00 UTC,,2024-06-03 20:14:00 UTC,2024-06-07 11:41:00 UTC,1
95948,76785,Complete,2024-06-02 07:46:47.171523 UTC,,2024-06-02 13:34:47.171523 UTC,2024-06-05 09:18:47.171523 UTC,1
66309,52990,Complete,2024-06-01 06:46:13.322624 UTC,,2024-06-01 06:48:13.322624 UTC,2024-06-04 05:39:13.322624 UTC,1
16862,13387,Complete,2024-06-01 03:27:00 UTC,,2024-06-02 02:41:00 UTC,2024-06-03 00:33:00 UTC,1
45119,36082,Complete,2024-06-01 16:07:00 UTC,,2024-06-03 16:33:00 UTC,2024-06-06 14:08:00 UTC,1
120938,96819,Complete,2024-06-02 02:33:00 UTC,,2024-06-02 02:35:00 UTC,2024-06-05 17:29:00 UTC,1
89829,71868,Complete,2024-06-02 04:10:24.125618 UTC,,2024-06-02 05:38:24.125618 UTC,2024-06-04 20:16:24.125618 UTC,1
114861,91970,Complete,2024-06-01 04:56:00 UTC,,2024-06-01 05:24:00 UTC,2024-06-04 09:49:00 UTC,1
6499,5091,Complete,2024-06-01 17:12:00 UTC,,2024-06-02 23:35:00 UTC,2024-06-07 10:00:00 UTC,1
37620,30045,Complete,2024-06-02 18:22:00 UTC,,2024-06-05 01:55:00 UTC,2024-06-07 01:22:00 UTC,1
106605,85302,Complete,2024-06-02 07:15:00 UTC,,2024-06-04 14:16:00 UTC,2024-06-08 06:07:00 UTC,1
38284,30618,Complete,2024-06-02 13:48:59.245165 UTC,,2024-06-03 08:26:59.245165 UTC,2024-06-05 23:59:59.245165 UTC,1
73255,58580,Complete,2024-06-02 09:39:00 UTC,,2024-06-02 12:38:00 UTC,2024-06-04 11:15:00 UTC,1
97250,77830,Complete,2024-06-01 11:38:00 UTC,,2024-06-01 14:16:00 UTC,2024-06-06 10:17:00 UTC,1
65996,52751,Complete,2024-06-02 13:53:00 UTC,,2024-06-05 03:41:00 UTC,2024-06-09 15:06:00 UTC,1
82647,66134,Complete,2024-06-02 13:05:37.744094 UTC,,2024-06-02 22:42:37.744094 UTC,2024-06-07 10:33:37.744094 UTC,1
119213,95413,Complete,2024-06-02 17:21:00 UTC,,2024-06-04 03:07:00 UTC,2024-06-05 20:34:00 UTC,1
2678,2112,Complete,2024-06-01 10:42:00 UTC,,2024-06-02 09:06:00 UTC,2024-06-06 12:10:00 UTC,1
38045,30426,Complete,2024-06-02 02:31:53.64201 UTC,,2024-06-03 02:43:53.64201 UTC,2024-06-03 14:00:53.64201 UTC,1
108018,86407,Complete,2024-06-01 09:14:00 UTC,,2024-06-03 09:59:00 UTC,2024-06-06 06:42:00 UTC,1
13365,10598,Complete,2024-06-01 06:43:00 UTC,,2024-06-02 12:04:00 UTC,2024-06-04 12:52:00 UTC,1
888,708,Complete,2024-06-02 17:28:46.822584 UTC,,2024-06-05 04:14:46.822584 UTC,2024-06-05 18:13:46.822584 UTC,1
16572,13156,Complete,2024-06-01 10:10:00 UTC,,2024-06-01 22:04:00 UTC,2024-06-03 19:25:00 UTC,1
62811,50201,Complete,2024-06-01 04:02:51.953864 UTC,,2024-06-03 00:09:51.953864 UTC,2024-06-04 19:44:51.953864 UTC,1
67326,53806,Complete,2024-06-01 02:45:37.450571 UTC,,2024-06-03 08:16:37.450571 UTC,2024-06-05 11:30:37.450571 UTC,1
111926,89501,Complete,2024-06-01 09:41:00 UTC,,2024-06-04 00:20:00 UTC,2024-06-08 18:08:00 UTC,1
116115,92938,Complete,2024-06-02 11:54:00 UTC,,2024-06-05 10:45:00 UTC,2024-06-07 19:39:00 UTC,1
29393,23480,Complete,2024-06-02 06:30:00 UTC,,2024-06-04 05:02:00 UTC,2024-06-09 04:16:00 UTC,1
49058,39224,Complete,2024-06-01 10:15:00 UTC,,2024-06-04 09:01:00 UTC,2024-06-07 06:35:00 UTC,1
88908,71109,Complete,2024-06-01 02:54:00 UTC,,2024-06-02 02:06:00 UTC,2024-06-02 05:26:00 UTC,1
100949,80724,Complete,2024-06-01 01:22:00 UTC,,2024-06-01 21:57:00 UTC,2024-06-02 06:26:00 UTC,1
58301,46599,Complete,2024-06-02 08:03:00 UTC,,2024-06-03 17:09:00 UTC,2024-06-03 21:56:00 UTC,1
8697,6868,Complete,2024-06-02 04:04:00 UTC,,2024-06-02 04:54:00 UTC,2024-06-03 21:40:00 UTC,1
55136,44052,Complete,2024-06-02 09:29:52.331064 UTC,,2024-06-03 23:08:52.331064 UTC,2024-06-07 04:50:52.331064 UTC,1
65515,52384,Complete,2024-06-01 10:57:00 UTC,,2024-06-02 01:23:00 UTC,2024-06-05 15:17:00 UTC,1
94897,75955,Complete,2024-06-01 06:10:00 UTC,,2024-06-03 08:56:00 UTC,2024-06-06 08:36:00 UTC,1
107894,86311,Complete,2024-06-02 07:02:48.444317 UTC,,2024-06-03 01:41:48.444317 UTC,2024-06-07 06:43:48.444317 UTC,1
32023,25584,Complete,2024-06-02 06:46:00 UTC,,2024-06-05 00:48:00 UTC,2024-06-07 05:27:00 UTC,1
44859,35881,Complete,2024-06-02 06:51:34.632769 UTC,,2024-06-02 12:17:34.632769 UTC,2024-06-06 10:31:34.632769 UTC,1
5069,3984,Complete,2024-06-02 05:51:00 UTC,,2024-06-04 14:23:00 UTC,2024-06-07 07:31:00 UTC,1
55035,43971,Complete,2024-06-02 17:02:00 UTC,,2024-06-04 21:43:00 UTC,2024-06-08 04:21:00 UTC,1
121505,97257,Complete,2024-06-01 10:30:00 UTC,,2024-06-03 04:02:00 UTC,2024-06-06 22:44:00 UTC,1
7586,5985,Complete,2024-06-02 03:43:26.729178 UTC,,2024-06-03 14:26:26.729178 UTC,2024-06-04 05:41:26.729178 UTC,1
38225,30570,Complete,2024-06-02 07:00:00 UTC,,2024-06-02 17:49:00 UTC,2024-06-04 01:46:00 UTC,1
98318,78652,Complete,2024-06-01 03:57:00 UTC,,2024-06-02 09:22:00 UTC,2024-06-06 15:56:00 UTC,1
7301,5758,Complete,2024-06-01 08:03:00 UTC,,2024-06-01 13:56:00 UTC,2024-06-05 11:14:00 UTC,1
61732,49317,Complete,2024-06-02 13:48:26.198838 UTC,,2024-06-03 20:18:26.198838 UTC,2024-06-08 14:01:26.198838 UTC,1
74040,59245,Complete,2024-06-01 10:14:16.182852 UTC,,2024-06-03 09:40:16.182852 UTC,2024-06-07 21:36:16.182852 UTC,1
29493,23567,Complete,2024-06-02 12:22:00 UTC,,2024-06-03 08:08:00 UTC,2024-06-05 06:28:00 UTC,1
88306,70642,Complete,2024-06-02 05:44:48.370153 UTC,,2024-06-03 02:00:48.370153 UTC,2024-06-05 16:18:48.370153 UTC,1
91804,73489,Complete,2024-06-02 08:06:11.035093 UTC,,2024-06-05 05:50:11.035093 UTC,2024-06-06 18:29:11.035093 UTC,1
104856,83884,Complete,2024-06-01 15:12:00 UTC,,2024-06-01 16:35:00 UTC,2024-06-05 22:10:00 UTC,1
46327,37060,Complete,2024-06-01 15:59:00 UTC,,2024-06-04 05:12:00 UTC,2024-06-06 03:10:00 UTC,1
109991,87928,Complete,2024-06-02 02:01:00 UTC,,2024-06-02 20:39:00 UTC,2024-06-04 15:44:00 UTC,1
106649,85338,Complete,2024-06-02 08:33:19.117618 UTC,,2024-06-04 15:00:19.117618 UTC,2024-06-09 07:54:19.117618 UTC,1
114846,91958,Complete,2024-06-02 13:35:00 UTC,,2024-06-04 07:28:00 UTC,2024-06-06 11:51:00 UTC,1
74495,59619,Complete,2024-06-01 00:41:27.058181 UTC,,2024-06-01 01:44:27.058181 UTC,2024-06-03 04:45:27.058181 UTC,1
115248,92261,Complete,2024-06-02 18:33:00 UTC,,2024-06-04 19:45:00 UTC,2024-06-06 21:33:00 UTC,1
123568,98894,Complete,2024-06-02 16:48:00 UTC,,2024-06-03 00:37:00 UTC,2024-06-04 04:19:00 UTC,1
38545,30831,Complete,2024-06-01 04:01:00 UTC,,2024-06-03 21:11:00 UTC,2024-06-05 13:30:00 UTC,1
41159,32952,Complete,2024-06-02 01:08:08.33518 UTC,,2024-06-03 04:18:08.33518 UTC,2024-06-05 15:11:08.33518 UTC,1
58122,46467,Complete,2024-06-02 06:00:03.110671 UTC,,2024-06-03 17:18:03.110671 UTC,2024-06-03 22:35:03.110671 UTC,1
73037,58426,Complete,2024-06-02 10:00:00 UTC,,2024-06-03 22:19:00 UTC,2024-06-04 10:01:00 UTC,1
85526,68388,Complete,2024-06-01 10:33:00 UTC,,2024-06-02 13:07:00 UTC,2024-06-04 12:27:00 UTC,1
89335,71486,Complete,2024-06-01 11:55:00 UTC,,2024-06-02 00:18:00 UTC,2024-06-05 07:38:00 UTC,1
6405,5025,Complete,2024-06-02 10:44:58.119664 UTC,,2024-06-04 10:28:58.119664 UTC,2024-06-05 10:38:58.119664 UTC,1
44778,35814,Complete,2024-06-02 17:29:00 UTC,,2024-06-04 09:24:00 UTC,2024-06-05 10:33:00 UTC,1
117820,94331,Complete,2024-06-01 17:33:52.961829 UTC,,2024-06-02 03:24:52.961829 UTC,2024-06-04 20:30:52.961829 UTC,1
53259,42555,Complete,2024-06-01 11:40:00 UTC,,2024-06-03 18:22:00 UTC,2024-06-06 10:41:00 UTC,1
60725,48530,Complete,2024-06-01 18:56:00 UTC,,2024-06-03 00:09:00 UTC,2024-06-04 15:14:00 UTC,1
81305,65059,Complete,2024-06-01 08:41:00 UTC,,2024-06-01 14:40:00 UTC,2024-06-03 23:09:00 UTC,1
102599,82050,Complete,2024-06-02 16:31:39.959469 UTC,,2024-06-04 10:52:39.959469 UTC,2024-06-09 04:26:39.959469 UTC,1
108607,86869,Complete,2024-06-02 07:57:05.445863 UTC,,2024-06-02 15:02:05.445863 UTC,2024-06-06 20:26:05.445863 UTC,1
111720,89342,Complete,2024-06-01 14:57:00 UTC,,2024-06-04 09:48:00 UTC,2024-06-05 02:05:00 UTC,1
28481,22742,Complete,2024-06-01 04:40:00 UTC,,2024-06-04 04:26:00 UTC,2024-06-07 04:47:00 UTC,1
42258,33815,Complete,2024-06-02 12:31:00 UTC,,2024-06-03 23:01:00 UTC,2024-06-06 23:51:00 UTC,1
37960,30338,Complete,2024-06-02 17:34:00 UTC,,2024-06-05 09:00:00 UTC,2024-06-08 22:44:00 UTC,1
70614,56423,Complete,2024-06-01 12:06:00 UTC,,2024-06-02 06:58:00 UTC,2024-06-02 20:18:00 UTC,1
51747,41383,Complete,2024-06-02 04:07:00 UTC,,2024-06-02 07:40:00 UTC,2024-06-05 11:35:00 UTC,1
57121,45641,Complete,2024-06-02 12:26:38.878206 UTC,,2024-06-04 00:00:38.878206 UTC,2024-06-07 07:30:38.878206 UTC,1
118989,95253,Complete,2024-06-01 14:21:00 UTC,,2024-06-03 14:13:00 UTC,2024-06-07 16:52:00 UTC,1
97050,77666,Complete,2024-06-01 16:09:00 UTC,,2024-06-03 18:32:00 UTC,2024-06-05 07:44:00 UTC,1
114041,91296,Complete,2024-06-01 14:53:00 UTC,,2024-06-03 06:33:00 UTC,2024-06-04 15:40:00 UTC,1
124477,99654,Complete,2024-06-02 12:21:00 UTC,,2024-06-04 03:25:00 UTC,2024-06-08 04:19:00 UTC,1
2146,1701,Complete,2024-06-02 08:27:18.225349 UTC,,2024-06-04 09:09:18.225349 UTC,2024-06-04 20:12:18.225349 UTC,1
36092,28833,Complete,2024-06-01 00:33:00 UTC,,2024-06-01 17:00:00 UTC,2024-06-02 16:26:00 UTC,1
85389,68285,Complete,2024-06-01 15:30:00 UTC,,2024-06-03 03:19:00 UTC,2024-06-06 14:21:00 UTC,1
24520,19553,Complete,2024-06-02 05:24:14.783292 UTC,,2024-06-03 12:43:14.783292 UTC,2024-06-08 05:52:14.783292 UTC,1
55626,44427,Complete,2024-06-01 02:24:00 UTC,,2024-06-02 16:46:00 UTC,2024-06-03 09:00:00 UTC,1
79274,63419,Complete,2024-06-02 13:26:18.793146 UTC,,2024-06-03 06:10:18.793146 UTC,2024-06-03 06:22:18.793146 UTC,1
82181,65763,Complete,2024-06-02 13:58:27.08931 UTC,,2024-06-05 01:05:27.08931 UTC,2024-06-09 10:40:27.08931 UTC,1
100039,80044,Complete,2024-06-02 17:06:00 UTC,,2024-06-05 09:32:00 UTC,2024-06-05 21:16:00 UTC,1
116005,92859,Complete,2024-06-01 05:56:00 UTC,,2024-06-03 03:24:00 UTC,2024-06-07 23:49:00 UTC,1
113809,91114,Complete,2024-06-01 14:48:13.687588 UTC,,2024-06-03 23:50:13.687588 UTC,2024-06-05 15:23:13.687588 UTC,1
119174,95387,Complete,2024-06-02 02:30:00 UTC,,2024-06-04 00:00:00 UTC,2024-06-08 23:35:00 UTC,1
2983,2357,Complete,2024-06-02 05:28:00 UTC,,2024-06-04 08:41:00 UTC,2024-06-08 21:36:00 UTC,1
31133,24880,Complete,2024-06-02 07:48:00 UTC,,2024-06-03 16:13:00 UTC,2024-06-04 22:42:00 UTC,1
3228,2552,Complete,2024-06-01 09:26:00 UTC,,2024-06-03 01:47:00 UTC,2024-06-06 14:22:00 UTC,1
61900,49451,Complete,2024-06-02 16:06:00 UTC,,2024-06-04 16:25:00 UTC,2024-06-05 02:26:00 UTC,1
67325,53806,Complete,2024-06-02 02:45:37.450571 UTC,,2024-06-03 09:30:37.450571 UTC,2024-06-05 02:17:37.450571 UTC,1
40569,32467,Complete,2024-06-02 16:57:00 UTC,,2024-06-02 22:22:00 UTC,2024-06-05 08:15:00 UTC,1
42021,33642,Complete,2024-06-02 03:07:00 UTC,,2024-06-02 23:42:00 UTC,2024-06-03 16:11:00 UTC,1
62045,49573,Complete,2024-06-02 05:26:33.639557 UTC,,2024-06-04 17:53:33.639557 UTC,2024-06-09 01:39:33.639557 UTC,1
105556,84465,Complete,2024-06-02 00:18:00 UTC,,2024-06-02 09:18:00 UTC,2024-06-05 02:46:00 UTC,1
3259,2576,Complete,2024-06-02 18:10:44.774751 UTC,,2024-06-04 14:51:44.774751 UTC,2024-06-05 20:23:44.774751 UTC,1
113795,91105,Complete,2024-06-01 00:14:00 UTC,,2024-06-03 22:28:00 UTC,2024-06-04 00:23:00 UTC,1
85275,68204,Complete,2024-06-02 11:26:00 UTC,,2024-06-03 03:04:00 UTC,2024-06-05 17:54:00 UTC,1
107170,85726,Complete,2024-06-02 12:09:00 UTC,,2024-06-03 21:04:00 UTC,2024-06-07 16:06:00 UTC,1
31605,25266,Complete,2024-06-02 01:06:16.550912 UTC,,2024-06-02 01:48:16.550912 UTC,2024-06-06 18:56:16.550912 UTC,1
21175,16868,Complete,2024-06-02 10:07:00 UTC,,2024-06-04 01:51:00 UTC,2024-06-06 13:10:00 UTC,1
70605,56416,Complete,2024-06-02 10:02:00 UTC,,2024-06-05 01:15:00 UTC,2024-06-07 13:42:00 UTC,1
100197,80174,Complete,2024-06-01 02:59:00 UTC,,2024-06-02 05:32:00 UTC,2024-06-06 10:08:00 UTC,1
2459,1929,Complete,2024-06-02 00:18:00 UTC,,2024-06-04 15:37:00 UTC,2024-06-08 09:25:00 UTC,1
33236,26565,Complete,2024-06-02 02:40:00 UTC,,2024-06-03 15:37:00 UTC,2024-06-06 05:25:00 UTC,1
115268,92278,Complete,2024-06-01 13:19:00 UTC,,2024-06-03 10:40:00 UTC,2024-06-04 16:32:00 UTC,1
1101,870,Complete,2024-06-01 00:44:00 UTC,,2024-06-02 17:57:00 UTC,2024-06-06 19:02:00 UTC,1
108694,86945,Complete,2024-06-01 18:32:07.775304 UTC,,2024-06-01 21:23:07.775304 UTC,2024-06-02 23:31:07.775304 UTC,1
112762,90187,Complete,2024-06-02 18:44:00 UTC,,2024-06-03 17:36:00 UTC,2024-06-03 18:10:00 UTC,1
44272,35416,Complete,2024-06-02 15:19:00 UTC,,2024-06-02 16:44:00 UTC,2024-06-04 03:23:00 UTC,1
10359,8205,Complete,2024-06-01 15:22:00 UTC,,2024-06-03 17:43:00 UTC,2024-06-06 22:15:00 UTC,1
39200,31343,Complete,2024-06-02 17:34:20.695945 UTC,,2024-06-05 09:09:20.695945 UTC,2024-06-05 19:45:20.695945 UTC,1
47525,38007,Complete,2024-06-02 09:48:00 UTC,,2024-06-02 21:43:00 UTC,2024-06-03 08:19:00 UTC,1
49054,39220,Complete,2024-06-01 11:37:00 UTC,,2024-06-02 18:13:00 UTC,2024-06-04 15:23:00 UTC,1
121247,97071,Complete,2024-06-02 14:24:15.136316 UTC,,2024-06-05 01:15:15.136316 UTC,2024-06-06 16:58:15.136316 UTC,1
66429,53097,Complete,2024-06-01 03:25:00 UTC,,2024-06-03 20:30:00 UTC,2024-06-04 00:01:00 UTC,1
106651,85338,Complete,2024-06-02 08:33:19.117618 UTC,,2024-06-03 19:55:19.117618 UTC,2024-06-04 04:00:19.117618 UTC,1
39079,31243,Complete,2024-06-02 18:38:00 UTC,,2024-06-04 03:21:00 UTC,2024-06-07 04:39:00 UTC,1
39133,31292,Complete,2024-06-01 00:59:00 UTC,,2024-06-01 10:10:00 UTC,2024-06-06 00:40:00 UTC,1
113808,91114,Complete,2024-06-02 14:48:13.687588 UTC,,2024-06-05 01:14:13.687588 UTC,2024-06-08 11:23:13.687588 UTC,1
13416,10645,Complete,2024-06-01 01:04:00 UTC,,2024-06-02 06:08:00 UTC,2024-06-05 11:27:00 UTC,1
73912,59143,Complete,2024-06-02 13:44:00 UTC,,2024-06-03 06:10:00 UTC,2024-06-05 10:33:00 UTC,1
106930,85556,Complete,2024-06-02 13:44:00 UTC,,2024-06-03 05:50:00 UTC,2024-06-05 02:58:00 UTC,1
16854,13378,Complete,2024-06-01 15:04:00 UTC,,2024-06-03 00:33:00 UTC,2024-06-06 12:11:00 UTC,1
28499,22757,Complete,2024-06-01 10:34:01.750517 UTC,,2024-06-03 19:57:01.750517 UTC,2024-06-06 09:20:01.750517 UTC,1
28648,22877,Complete,2024-06-01 02:16:00 UTC,,2024-06-02 07:01:00 UTC,2024-06-06 23:03:00 UTC,1
61078,48823,Complete,2024-06-02 12:06:11.859208 UTC,,2024-06-03 03:21:11.859208 UTC,2024-06-06 07:16:11.859208 UTC,1
50150,40091,Complete,2024-06-01 01:26:37.685461 UTC,,2024-06-01 05:32:37.685461 UTC,2024-06-05 16:56:37.685461 UTC,1
60284,48177,Complete,2024-06-02 04:27:53.155218 UTC,,2024-06-03 05:20:53.155218 UTC,2024-06-06 16:27:53.155218 UTC,1
100317,80260,Complete,2024-06-02 02:26:35.508083 UTC,,2024-06-03 01:23:35.508083 UTC,2024-06-05 23:40:35.508083 UTC,1
26005,20773,Complete,2024-06-01 11:41:00 UTC,,2024-06-02 12:43:00 UTC,2024-06-06 16:55:00 UTC,1
52064,41601,Complete,2024-06-02 10:48:00 UTC,,2024-06-03 11:11:00 UTC,2024-06-05 19:25:00 UTC,1
102233,81765,Complete,2024-06-02 15:20:31.501822 UTC,,2024-06-03 07:51:31.501822 UTC,2024-06-06 12:39:31.501822 UTC,1
16482,13090,Complete,2024-06-02 04:02:57.2347 UTC,,2024-06-03 13:37:57.2347 UTC,2024-06-04 02:05:57.2347 UTC,1
28182,22493,Complete,2024-06-02 14:37:53.930811 UTC,,2024-06-02 15:19:53.930811 UTC,2024-06-04 20:05:53.930811 UTC,1
38591,30865,Complete,2024-06-01 08:02:00 UTC,,2024-06-03 14:36:00 UTC,2024-06-05 00:40:00 UTC,1
47871,38301,Complete,2024-06-02 00:39:00 UTC,,2024-06-02 20:29:00 UTC,2024-06-04 12:02:00 UTC,1
38016,30400,Complete,2024-06-02 16:46:00 UTC,,2024-06-04 08:32:00 UTC,2024-06-04 23:24:00 UTC,1
57120,45641,Complete,2024-06-02 12:26:38.878206 UTC,,2024-06-02 14:55:38.878206 UTC,2024-06-03 23:09:38.878206 UTC,1
68127,54427,Complete,2024-06-02 06:04:00 UTC,,2024-06-04 19:34:00 UTC,2024-06-08 22:09:00 UTC,1
4630,3630,Complete,2024-06-02 07:29:00 UTC,,2024-06-04 07:35:00 UTC,2024-06-04 08:01:00 UTC,1
9185,7278,Complete,2024-06-02 08:38:00 UTC,,2024-06-02 14:49:00 UTC,2024-06-07 01:14:00 UTC,1
20040,15949,Complete,2024-06-01 18:30:27.280411 UTC,,2024-06-01 20:27:27.280411 UTC,2024-06-03 08:04:27.280411 UTC,1
93504,74870,Complete,2024-06-01 03:29:00 UTC,,2024-06-02 08:09:00 UTC,2024-06-04 09:12:00 UTC,1
112376,89854,Complete,2024-06-02 11:11:35.921244 UTC,,2024-06-02 16:52:35.921244 UTC,2024-06-02 23:29:35.921244 UTC,1
21671,17290,Complete,2024-06-02 05:57:00 UTC,,2024-06-03 19:26:00 UTC,2024-06-04 15:06:00 UTC,1
47161,37738,Complete,2024-06-01 04:54:00 UTC,,2024-06-01 12:25:00 UTC,2024-06-03 02:08:00 UTC,1
58233,46548,Complete,2024-06-02 16:16:00 UTC,,2024-06-05 04:21:00 UTC,2024-06-07 21:53:00 UTC,1
75255,60228,Complete,2024-06-02 06:43:00 UTC,,2024-06-02 22:15:00 UTC,2024-06-07 08:29:00 UTC,1
100525,80413,Complete,2024-06-02 19:24:42.985731 UTC,,2024-06-02 22:29:42.985731 UTC,2024-06-07 06:33:42.985731 UTC,1
109393,87483,Complete,2024-06-01 03:07:00 UTC,,2024-06-02 22:37:00 UTC,2024-06-03 05:24:00 UTC,1
25842,20644,Complete,2024-06-02 17:30:00 UTC,,2024-06-05 10:15:00 UTC,2024-06-06 03:42:00 UTC,1
57065,45598,Complete,2024-06-01 06:06:00 UTC,,2024-06-03 16:48:00 UTC,2024-06-05 01:05:00 UTC,1
72652,58093,Complete,2024-06-01 10:55:00 UTC,,2024-06-04 08:36:00 UTC,2024-06-05 00:13:00 UTC,1
31125,24873,Complete,2024-06-02 14:11:00 UTC,,2024-06-03 12:30:00 UTC,2024-06-07 06:55:00 UTC,1
68830,55000,Complete,2024-06-02 09:19:00 UTC,,2024-06-05 07:34:00 UTC,2024-06-07 04:32:00 UTC,1
109208,87325,Complete,2024-06-01 00:50:19.228064 UTC,,2024-06-03 23:39:19.228064 UTC,2024-06-08 04:45:19.228064 UTC,1
122927,98388,Complete,2024-06-02 15:27:54.371483 UTC,,2024-06-04 18:59:54.371483 UTC,2024-06-06 15:36:54.371483 UTC,1
16285,12926,Complete,2024-06-02 10:54:52.519907 UTC,,2024-06-03 14:37:52.519907 UTC,2024-06-04 01:24:52.519907 UTC,1
18355,14587,Complete,2024-06-01 16:27:00 UTC,,2024-06-02 11:38:00 UTC,2024-06-07 08:12:00 UTC,1
96889,77544,Complete,2024-06-02 12:24:00 UTC,,2024-06-04 17:27:00 UTC,2024-06-08 15:14:00 UTC,1
36606,29229,Complete,2024-06-02 03:55:16.802806 UTC,,2024-06-03 12:32:16.802806 UTC,2024-06-07 10:57:16.802806 UTC,1
114362,91551,Complete,2024-06-02 06:49:26.904238 UTC,,2024-06-05 06:29:26.904238 UTC,2024-06-07 21:45:26.904238 UTC,1
44622,35691,Complete,2024-06-01 16:13:29.02572 UTC,,2024-06-03 17:19:29.02572 UTC,2024-06-06 04:46:29.02572 UTC,1
85605,68446,Complete,2024-06-01 00:32:00 UTC,,2024-06-03 08:24:00 UTC,2024-06-04 23:46:00 UTC,1
98319,78652,Complete,2024-06-02 03:57:00 UTC,,2024-06-03 20:32:00 UTC,2024-06-06 08:59:00 UTC,1
101535,81181,Complete,2024-06-02 14:35:00 UTC,,2024-06-04 20:14:00 UTC,2024-06-08 21:04:00 UTC,1
40560,32463,Complete,2024-06-02 12:41:00 UTC,,2024-06-03 06:43:00 UTC,2024-06-04 10:17:00 UTC,1
46375,37096,Complete,2024-06-02 01:22:00 UTC,,2024-06-02 06:32:00 UTC,2024-06-06 19:40:00 UTC,1
64383,51466,Complete,2024-06-02 11:24:00 UTC,,2024-06-03 12:31:00 UTC,2024-06-04 17:18:00 UTC,1
111537,89194,Complete,2024-06-01 18:35:00 UTC,,2024-06-02 02:18:00 UTC,2024-06-03 17:37:00 UTC,1
82173,65756,Complete,2024-06-02 16:04:00 UTC,,2024-06-05 05:39:00 UTC,2024-06-06 10:39:00 UTC,1
92594,74148,Complete,2024-06-02 00:55:30.161044 UTC,,2024-06-03 07:08:30.161044 UTC,2024-06-06 06:58:30.161044 UTC,1
48348,38697,Complete,2024-06-02 04:18:57.007549 UTC,,2024-06-02 07:10:57.007549 UTC,2024-06-04 07:02:57.007549 UTC,1
93179,74595,Complete,2024-06-02 07:57:43.246012 UTC,,2024-06-05 05:32:43.246012 UTC,2024-06-10 03:05:43.246012 UTC,1
104274,83406,Complete,2024-06-01 08:12:00 UTC,,2024-06-01 22:35:00 UTC,2024-06-04 13:25:00 UTC,1
17709,14077,Complete,2024-06-01 08:38:30.708351 UTC,,2024-06-03 01:09:30.708351 UTC,2024-06-06 04:08:30.708351 UTC,1
45643,36517,Complete,2024-06-01 02:52:00 UTC,,2024-06-04 01:39:00 UTC,2024-06-06 16:25:00 UTC,1
47518,38002,Complete,2024-06-01 09:31:36.825444 UTC,,2024-06-02 01:09:36.825444 UTC,2024-06-04 15:56:36.825444 UTC,1
52212,41727,Complete,2024-06-01 06:36:00 UTC,,2024-06-02 06:21:00 UTC,2024-06-03 04:32:00 UTC,1
37099,29627,Complete,2024-06-02 18:42:30.179079 UTC,,2024-06-05 02:07:30.179079 UTC,2024-06-06 05:06:30.179079 UTC,1
27357,21847,Complete,2024-06-02 02:24:34.534114 UTC,,2024-06-04 19:44:34.534114 UTC,2024-06-09 03:36:34.534114 UTC,1
104855,83884,Complete,2024-06-01 15:12:00 UTC,,2024-06-04 05:49:00 UTC,2024-06-04 17:32:00 UTC,1
74797,59865,Complete,2024-06-02 13:02:00 UTC,,2024-06-03 03:33:00 UTC,2024-06-04 11:15:00 UTC,1
75025,60061,Complete,2024-06-01 08:06:40.003371 UTC,,2024-06-02 03:52:40.003371 UTC,2024-06-05 21:41:40.003371 UTC,1
28797,22989,Complete,2024-06-02 17:22:00 UTC,,2024-06-03 12:47:00 UTC,2024-06-06 03:29:00 UTC,1
75295,60260,Complete,2024-06-01 11:09:00 UTC,,2024-06-04 01:58:00 UTC,2024-06-07 13:45:00 UTC,1
81285,65042,Complete,2024-06-01 16:51:00 UTC,,2024-06-03 06:24:00 UTC,2024-06-07 19:07:00 UTC,1
102203,81741,Complete,2024-06-01 10:58:00 UTC,,2024-06-02 18:03:00 UTC,2024-06-04 19:09:00 UTC,1
111599,89248,Complete,2024-06-02 03:50:00 UTC,,2024-06-02 04:12:00 UTC,2024-06-06 15:41:00 UTC,1
57253,45753,Returned,2024-06-02 17:50:42.125373 UTC,2024-06-11 14:47:42.125373 UTC,2024-06-04 00:58:42.125373 UTC,2024-06-09 00:37:42.125373 UTC,1
37152,29673,Returned,2024-06-02 15:38:31.59087 UTC,2024-06-06 20:07:31.59087 UTC,2024-06-03 09:54:31.59087 UTC,2024-06-05 19:22:31.59087 UTC,1
95731,76614,Returned,2024-06-01 05:05:00 UTC,2024-06-09 20:19:00 UTC,2024-06-03 18:44:00 UTC,2024-06-07 01:08:00 UTC,1
60829,48613,Returned,2024-06-02 06:21:00 UTC,2024-06-07 15:03:00 UTC,2024-06-02 09:45:00 UTC,2024-06-06 18:40:00 UTC,1
