rental_id,user_id,vehicle_id,rental_start_time,rental_end_time,pickup_location,dropoff_location,total_amount
f957a92ef4,a322d10ed5,8258c6540a,2024-03-15 02:06:00,2024-03-15 10:06:00,4179,5402,160.0
2b1d5071c8,a322d10ed5,7f65be0988,2024-04-07 05:27:00,2024-04-08 16:27:00,1871,4445,350.0
049c08ba13,3cfd54abb5,60c76d0909,2024-02-07 21:23:00,2024-02-09 18:23:00,5012,4510,2250.0
36d0e9a26b,3cfd54abb5,f3a47aabff,2024-05-28 19:03:00,2024-05-31 06:03:00,5718,5345,2950.0
8be3d4f26e,3cfd54abb5,d04919b663,2024-05-12 02:28:00,2024-05-12 04:28:00,1158,6091,100.0
7445ced4f7,6d9ef82e55,32930dbe59,2024-02-19 02:30:00,2024-02-21 20:30:00,4318,4865,3300.0
fa5b61ae75,3aef01ca48,7fa55b4bca,2024-01-18 04:37:00,2024-01-20 10:37:00,8597,4258,540.0
2298f5cfbb,3aef01ca48,bbb67102ed,2024-02-08 11:48:00,2024-02-10 14:48:00,7740,5510,510.0
04ca330706,3aef01ca48,9b652766d4,2024-04-09 23:56:00,2024-04-11 17:56:00,8779,5889,420.0
331ca1277c,d826d5a604,228db4efff,2024-02-06 17:52:00,2024-02-08 02:52:00,4392,7660,330.0
d017772fc6,cfd3c0ca4e,6df6396b98,2024-04-27 04:26:00,2024-04-28 22:26:00,7361,6001,2100.0
22dd3b0de1,cfd3c0ca4e,9a256a4a67,2024-05-19 21:00:00,2024-05-20 03:00:00,4238,5166,60.0
97c2678a67,1284ae4299,cf122dc5b4,2024-05-02 14:01:00,2024-05-03 11:01:00,4865,2486,1050.0
c688c0ca4d,1284ae4299,a0e497af1c,2024-05-21 14:35:00,2024-05-23 08:35:00,3067,7195,840.0
3c80e8c014,1284ae4299,0a654ca619,2024-05-11 22:23:00,2024-05-12 10:23:00,5204,7156,120.0
f76ec672ae,bda37d53c6,2e7c047cab,2024-05-26 00:24:00,2024-05-26 12:24:00,3225,4670,240.0
ed8e1f9052,bda37d53c6,f1f86a746e,2024-05-24 22:54:00,2024-05-25 10:54:00,9046,6086,120.0
9584c456af,bda37d53c6,0099236875,2024-05-07 08:37:00,2024-05-08 01:37:00,6180,3976,170.0
c088ecdafd,972c2a0c72,55e58b3cec,2024-01-27 09:19:00,2024-01-30 00:19:00,1871,4516,630.0
1a1f663fab,972c2a0c72,5ad365ab74,2024-02-19 14:05:00,2024-02-22 11:05:00,4683,1505,690.0
d45f4fc22d,b17938a6ee,92c4e88716,2024-02-20 09:52:00,2024-02-20 18:52:00,1338,5917,90.0
9671d1b48c,530f38eece,7f8434e84f,2024-04-12 14:36:00,2024-04-15 02:36:00,8144,2815,3000.0
ba74c98227,530f38eece,5ff3f8b471,2024-05-15 00:54:00,2024-05-18 00:54:00,5498,2486,720.0
9086e78424,bfd27bb4af,c8a374bd11,2024-01-31 10:06:00,2024-02-03 03:06:00,9810,8147,3250.0
daf4df5b00,bfd27bb4af,643b608d8c,2024-05-13 04:17:00,2024-05-13 18:17:00,7111,3784,140.0
54516530b8,6f8c3eda23,89b1fad480,2024-05-06 23:32:00,2024-05-08 04:32:00,2712,5442,290.0
c69361106f,6f8c3eda23,50706f5786,2024-02-18 03:49:00,2024-02-20 00:49:00,3374,9689,2250.0
550e3268d2,6f8c3eda23,e915028413,2024-02-17 15:01:00,2024-02-19 05:01:00,2620,8928,760.0
3f2fc0301d,3d7f08f1c4,2e7c383eff,2024-05-03 13:57:00,2024-05-05 04:57:00,5538,4652,780.0
3b6608d827,05390e0b68,51bd8d00b4,2024-01-22 17:10:00,2024-01-24 18:10:00,5984,9619,490.0
c8a0b72dbc,5f25038f23,85db4af13a,2024-04-02 00:45:00,2024-04-03 02:45:00,7239,3311,260.0
0eb4d7a217,5f25038f23,847a71a39b,2024-05-16 01:04:00,2024-05-17 11:04:00,3218,2981,340.0
f76706a4ba,7bee373794,c1bd68eec4,2024-03-29 04:50:00,2024-03-31 14:50:00,6036,2620,580.0
0244649db9,7ac54b9bca,deec9e9cf6,2024-05-24 15:54:00,2024-05-24 18:54:00,2815,6785,30.0
35630d79d2,7ac54b9bca,bfe36d3db9,2024-05-09 20:07:00,2024-05-12 02:07:00,4179,7654,540.0
bbc37fb2ed,7ac54b9bca,7b8a1adb75,2024-02-07 00:52:00,2024-02-07 16:52:00,6131,5693,320.0
47f1c98d62,4b472307ca,ed6abb94e5,2024-02-09 05:41:00,2024-02-10 00:41:00,7111,8590,190.0
c0de29a6a9,4b472307ca,d12232c7fa,2024-02-05 21:00:00,2024-02-06 07:00:00,2093,5906,100.0
58e4b31552,a1084bde9e,1c7ead252c,2024-05-01 22:33:00,2024-05-04 02:33:00,7651,5886,520.0
81afb623aa,a1084bde9e,0ca6d755cd,2024-01-22 22:32:00,2024-01-24 18:32:00,2702,6929,880.0
e297dfce61,a1084bde9e,f065970116,2024-03-14 00:02:00,2024-03-14 01:02:00,7809,2608,20.0
fe1ca70d65,a457062341,37268b9e6b,2024-04-28 19:45:00,2024-04-30 03:45:00,7740,9197,640.0
4441a674f6,a457062341,0a7bc4535a,2024-01-15 16:59:00,2024-01-18 09:59:00,9809,7800,3250.0
7e12b97bbe,14870c472e,15734a17a7,2024-03-19 00:35:00,2024-03-21 10:35:00,9458,7651,580.0
cc47c0b52f,14870c472e,466c2545b0,2024-01-26 20:51:00,2024-01-27 06:51:00,4040,6290,100.0
ebf52a3425,253ca7ec9e,c4f935ea96,2024-04-11 19:27:00,2024-04-12 14:27:00,9253,2608,190.0
d57c7290e4,253ca7ec9e,afdd2a7453,2024-05-01 02:46:00,2024-05-02 10:46:00,2153,1457,320.0
9c77b68045,253ca7ec9e,febab9f0c1,2024-01-23 21:02:00,2024-01-24 09:02:00,2268,6377,120.0
3718db2a1e,3de72490c0,6a10fe13f2,2024-01-27 09:46:00,2024-01-29 08:46:00,7305,9034,470.0
3b0be25ad9,122384e87e,74f8d21185,2024-01-24 12:20:00,2024-01-25 20:20:00,9933,3524,320.0
a79b613c4f,122384e87e,9ba74e2bbd,2024-05-20 15:13:00,2024-05-23 05:13:00,4133,3466,1240.0
bbf6e989e0,122384e87e,b047f9b79a,2024-02-23 22:44:00,2024-02-23 23:44:00,4318,7135,20.0
056e04e0ca,fbc161b2d4,7ef6a0d8d2,2024-05-04 21:16:00,2024-05-07 13:16:00,7734,9633,640.0
4140dddec9,fbc161b2d4,7f2a44af3a,2024-01-11 10:07:00,2024-01-11 23:07:00,2153,8327,260.0
1d72728677,fbc161b2d4,7e9fd6f97c,2024-01-28 19:07:00,2024-01-29 21:07:00,8281,9062,1300.0
46c7d5291a,c903023b18,634e7867c5,2024-03-23 19:16:00,2024-03-24 22:16:00,9669,5012,1350.0
23c46f7928,c903023b18,0dbb5ddb48,2024-01-28 08:27:00,2024-01-30 06:27:00,7178,9462,460.0
3a9196a63d,3e14116a6d,aaea3b50cc,2024-04-09 23:57:00,2024-04-10 15:57:00,2116,3976,160.0
5bff1f07a4,3e14116a6d,ec6b6d7586,2024-03-15 07:52:00,2024-03-16 13:52:00,9713,7597,600.0
6f847caa5c,7954cb3145,9b9b47835b,2024-01-19 11:18:00,2024-01-20 15:18:00,7752,6986,280.0
b21726f250,8fd0fe7d35,6ccedac740,2024-01-28 08:39:00,2024-01-29 05:39:00,4865,3557,420.0
b2790304ab,f757ed7102,1397fd73c8,2024-03-19 11:54:00,2024-03-22 02:54:00,9933,1796,630.0
4774709b30,f3052f9aee,1febfadd81,2024-02-12 05:56:00,2024-02-12 11:56:00,9809,5402,120.0
2852bbceae,fcf01bc990,6cd1ea7b05,2024-03-15 11:19:00,2024-03-16 20:19:00,5676,3908,660.0
9bba816a57,fcf01bc990,85dafca444,2024-03-08 21:06:00,2024-03-11 21:06:00,9384,6377,1440.0
739a14261d,fcf01bc990,2bfb598d25,2024-03-07 01:26:00,2024-03-10 00:26:00,6986,2081,3550.0
5b34cd465e,4a9e6e5131,32e39d9140,2024-04-21 23:46:00,2024-04-22 01:46:00,4219,6131,100.0
ed003a8402,4a9e6e5131,f3f149eda2,2024-04-22 17:19:00,2024-04-25 11:19:00,7305,8573,660.0
18d18d0d81,4a9e6e5131,ae73845fb5,2024-05-06 12:11:00,2024-05-06 16:11:00,6690,6889,40.0
37477b806e,39a3883e79,b7d236a39c,2024-03-14 05:25:00,2024-03-14 09:25:00,4592,6918,80.0
1cb08a97d8,ef3dab5c7f,4f50f45635,2024-01-25 14:58:00,2024-01-26 01:58:00,4592,5510,110.0
c75c1f6dc2,ef3dab5c7f,1375fa16ee,2024-04-24 01:25:00,2024-04-25 05:25:00,3374,4516,280.0
dd5084b2fe,ef3dab5c7f,13437c374e,2024-04-15 22:38:00,2024-04-18 16:38:00,1431,1154,1320.0
ed6f9fd507,e4f4527882,0e9eac481d,2024-04-24 11:52:00,2024-04-24 17:52:00,1745,3466,300.0
e242449b20,e4f4527882,23afb3594c,2024-04-26 19:31:00,2024-04-26 23:31:00,7881,3555,40.0
9529901525,e4f4527882,816b7da251,2024-03-02 14:57:00,2024-03-04 16:57:00,9689,9297,2500.0
783b85c655,862cf66a69,4884d3eff9,2024-04-17 04:25:00,2024-04-17 13:25:00,9432,4225,90.0
f55a105bb7,862cf66a69,70e8c4a341,2024-04-16 02:39:00,2024-04-19 01:39:00,3557,6787,1420.0
65dc2bb25a,6b8d57ac83,5ddbf4ce70,2024-04-06 17:17:00,2024-04-08 10:17:00,2495,4627,410.0
64733371e5,6b8d57ac83,35f6f06800,2024-02-08 05:44:00,2024-02-10 10:44:00,1885,8795,1060.0
b783f3fe73,6b8d57ac83,f1a1ec355e,2024-04-06 10:34:00,2024-04-08 06:34:00,4763,6787,440.0
ef54ab7f1e,6dcbc9a588,61f504d646,2024-05-31 18:18:00,2024-06-01 23:18:00,1806,5917,580.0
bad99206e9,6dcbc9a588,fa6bdf1a72,2024-03-05 03:45:00,2024-03-07 23:45:00,4819,1371,3400.0
bb696b4887,6dcbc9a588,e7a049b2af,2024-05-04 00:36:00,2024-05-04 05:36:00,2975,4219,100.0
434cf7ff33,5de08a3547,3e59e08d00,2024-04-20 17:42:00,2024-04-20 19:42:00,9863,6208,100.0
5095abe5d1,5de08a3547,154a1d3364,2024-05-24 10:59:00,2024-05-26 08:59:00,8866,4258,460.0
4057a6acc4,3cbd95e77d,e7183be02c,2024-05-15 12:10:00,2024-05-17 10:10:00,7651,5705,460.0
700b9b49f0,3cbd95e77d,b3712bdbf3,2024-02-25 22:21:00,2024-02-28 11:21:00,1158,4258,1220.0
f53942a7a4,3cbd95e77d,ec55c04c8f,2024-03-04 13:03:00,2024-03-05 13:03:00,8932,8147,480.0
dc59ce4cbd,e9214f11e2,66f4dbdb59,2024-04-11 18:26:00,2024-04-11 23:26:00,4392,8795,50.0
59045b96d3,e9214f11e2,8e97dd43c6,2024-02-09 07:10:00,2024-02-09 21:10:00,3555,5012,140.0
4a3abd5af3,29033c3a08,7d8064dd15,2024-03-04 09:21:00,2024-03-05 11:21:00,8327,8573,520.0
80540d138a,29033c3a08,57e58a9ea1,2024-04-24 04:57:00,2024-04-26 01:57:00,2487,2268,2250.0
ae3c508a9b,29033c3a08,44fe44b116,2024-01-02 23:45:00,2024-01-04 08:45:00,9619,8332,1650.0
86993a187b,d3041a433c,058d16c878,2024-01-13 13:25:00,2024-01-14 09:25:00,2486,1171,1000.0
f8303738bb,018c3a0dfb,74490abf36,2024-02-10 15:23:00,2024-02-12 19:23:00,2608,9005,1040.0
161cf8af09,018c3a0dfb,4786f1e56c,2024-04-17 17:23:00,2024-04-19 17:23:00,6576,9462,480.0
2c28bb582e,018c3a0dfb,f5c03e6fb4,2024-01-15 05:05:00,2024-01-17 06:05:00,6131,3067,2450.0
f4b23345e0,2e79152e05,ef7cebf186,2024-02-11 03:00:00,2024-02-14 02:00:00,9809,4445,3550.0
85cb618ab4,cbb3de5a26,7fadeb8699,2024-04-20 07:54:00,2024-04-20 18:54:00,9297,7017,220.0
cf56f0ff8a,d893117ba4,beb5f373c9,2024-04-29 11:49:00,2024-04-30 11:49:00,4129,6896,240.0
b8f66d86b1,d893117ba4,e157221d48,2024-02-08 02:37:00,2024-02-09 13:37:00,5345,7135,350.0
65512d4d99,215cec83e0,4e5df0f38a,2024-03-14 16:08:00,2024-03-14 20:08:00,6599,5442,80.0
2e9bd4762b,215cec83e0,122a1bf406,2024-01-03 12:57:00,2024-01-03 15:57:00,9062,7156,60.0
e3e9ace623,cbebfacdd3,cf8e4c0809,2024-01-05 19:08:00,2024-01-06 17:08:00,3067,8147,220.0
ef0ce7b6c9,cbebfacdd3,f5a765d3f1,2024-01-25 16:34:00,2024-01-26 02:34:00,3466,5906,200.0
5d7e49edc1,cbebfacdd3,edd0d68cf1,2024-01-25 21:26:00,2024-01-26 19:26:00,7970,3976,440.0
f3f500d820,4b632a7a27,36b67d097f,2024-05-29 18:33:00,2024-06-01 12:33:00,5676,7709,660.0
ba9fae1500,4b632a7a27,25c86cf8ee,2024-04-01 13:16:00,2024-04-04 07:16:00,1507,9384,1320.0
d16e30beeb,4b632a7a27,1401dc005f,2024-01-12 02:09:00,2024-01-12 10:09:00,2067,4865,400.0
b30695c93c,71674b818d,0cfbda1003,2024-03-23 10:49:00,2024-03-25 03:49:00,8462,2794,820.0
796e180520,5db2b07a83,6bd6ea31e0,2024-05-17 18:50:00,2024-05-19 11:50:00,5906,6363,2050.0
77a0f3fc4d,704ef00264,c387dcaccd,2024-03-17 12:47:00,2024-03-19 11:47:00,5538,2093,2350.0
b39519d645,704ef00264,7077e2d0f8,2024-03-25 04:43:00,2024-03-27 23:43:00,9062,7709,670.0
f1a314568a,99af198260,d1bd750038,2024-01-18 12:14:00,2024-01-19 06:14:00,5569,6822,360.0
e5459dcffc,99af198260,f0fd1e1eb8,2024-03-14 05:21:00,2024-03-15 00:21:00,6720,7156,380.0
8303a2e957,99af198260,946952e063,2024-03-23 11:12:00,2024-03-24 17:12:00,9713,8779,600.0
6130662800,549731946b,c0c55f5407,2024-04-27 06:30:00,2024-04-28 22:30:00,4922,8779,800.0
d5fedf010c,4044dca743,f3439b3868,2024-01-08 04:21:00,2024-01-09 14:21:00,7597,4238,340.0
2f9c58d143,a3eda2fad7,abe8de1478,2024-05-02 00:45:00,2024-05-04 22:45:00,3976,2754,700.0
8a22d89234,a3eda2fad7,77e8b70ca3,2024-03-05 06:49:00,2024-03-07 10:49:00,4380,6785,2600.0
48defbd74d,888f6e9a20,13633d2899,2024-03-03 08:30:00,2024-03-06 05:30:00,2608,9863,3450.0
21f6258734,888f6e9a20,02473360d9,2024-03-11 15:01:00,2024-03-12 04:01:00,1761,4225,260.0
4a59086e27,09116ab166,ae5b9cfc98,2024-01-06 03:19:00,2024-01-08 11:19:00,7651,4451,560.0
f11cfcefe5,09116ab166,07530917a7,2024-03-17 20:27:00,2024-03-20 05:27:00,1496,6886,570.0
1e228bb297,3be8bd049b,e08a30e853,2024-03-27 19:00:00,2024-03-29 06:00:00,8001,4806,700.0
7e2cee6088,3be8bd049b,0313724364,2024-03-13 09:14:00,2024-03-15 10:14:00,7654,6001,490.0
4512b1c4f6,073c82b300,40754df08c,2024-03-22 02:22:00,2024-03-24 19:22:00,6576,1431,650.0
50c105bb84,073c82b300,cb262173aa,2024-03-16 09:47:00,2024-03-17 08:47:00,9693,3908,1150.0
cad9728b0f,073c82b300,8daea51d91,2024-01-02 03:52:00,2024-01-04 22:52:00,3067,1463,670.0
750ab8ce95,d75be6ebe9,3cd1f52522,2024-04-11 10:49:00,2024-04-13 10:49:00,8928,9211,960.0
2fa2e8d6ad,d75be6ebe9,97dd3d1bb2,2024-05-13 21:14:00,2024-05-16 08:14:00,3057,1505,590.0
f23f7f183c,54fc6ca30c,5f6647802d,2024-02-23 01:04:00,2024-02-25 17:04:00,4627,3374,1280.0
f2ae1becbc,54fc6ca30c,dea120cee4,2024-04-27 08:03:00,2024-04-29 18:03:00,2268,8144,1160.0
d11eb2298b,5f7131943f,18c66bfd6c,2024-03-18 17:44:00,2024-03-18 23:44:00,7305,9062,120.0
6a957cabe7,d25aaeb69e,dda130782e,2024-01-14 13:21:00,2024-01-15 09:21:00,6208,2621,200.0
352c4dc905,d25aaeb69e,fc75303317,2024-01-10 15:12:00,2024-01-12 05:12:00,3854,5216,1900.0
f82fb1fb5a,356dfb649f,9873428835,2024-04-20 12:05:00,2024-04-22 11:05:00,2815,2034,470.0
e792cca100,356dfb649f,0d85cae680,2024-04-30 05:26:00,2024-05-03 02:26:00,7611,9693,690.0
36bbfee365,356dfb649f,9d8cbd71a2,2024-05-08 16:43:00,2024-05-10 03:43:00,5705,1843,350.0
ecf057d351,284b08089e,a83c7a0935,2024-05-21 02:36:00,2024-05-22 13:36:00,7156,4663,700.0
d3970bb7f0,7dc2c610c6,c80720224e,2024-03-28 19:12:00,2024-03-30 07:12:00,7239,5499,360.0
1fbde1ebf0,7dc2c610c6,b651c08ef2,2024-05-05 14:14:00,2024-05-05 22:14:00,4627,7195,80.0
50a8bcb530,7dc2c610c6,ade05a15cb,2024-01-18 16:29:00,2024-01-19 04:29:00,3406,3756,240.0
5c46b58ace,8960fdcadc,7319d56541,2024-03-08 11:24:00,2024-03-09 21:24:00,9297,1371,340.0
ff80166f4e,8960fdcadc,e2cf82ad24,2024-05-16 00:33:00,2024-05-18 11:33:00,1297,5442,590.0
9716bbabb0,764f6af70a,deae887858,2024-03-21 16:10:00,2024-03-23 15:10:00,2356,4819,2350.0
0cdf0062e1,764f6af70a,e46a19886c,2024-05-13 14:40:00,2024-05-14 15:40:00,4812,5886,250.0
e503d0fc64,00e96ede3c,5bcaf9c209,2024-02-08 18:31:00,2024-02-09 06:31:00,2815,2794,240.0
e3132585f2,d6c3613d9c,3d1e94e0af,2024-01-14 14:55:00,2024-01-17 09:55:00,8327,5166,670.0
8c553038b1,d6c3613d9c,588ea234a6,2024-04-14 04:26:00,2024-04-14 08:26:00,7017,2172,80.0
7f553be718,7b15ae4517,fad9b8e8ab,2024-04-08 03:37:00,2024-04-10 20:37:00,5204,9197,1300.0
6cc8e0c673,fb665ad7a9,685524a69f,2024-03-30 18:53:00,2024-04-01 18:53:00,1171,6377,480.0
34520f9eb7,fb665ad7a9,325bd7561c,2024-05-04 09:23:00,2024-05-05 11:23:00,8573,8779,1300.0
e687fb0d8f,1d46baea1c,b25716bdeb,2024-05-26 04:02:00,2024-05-26 12:02:00,2732,5012,160.0
a3f32ff04c,1d46baea1c,6911aa6dc7,2024-03-12 23:27:00,2024-03-13 15:27:00,3216,3051,320.0
fdf6935057,f16b20f26c,79e91a797e,2024-02-11 06:42:00,2024-02-12 15:42:00,3555,9809,660.0
bfe02e0402,f16b20f26c,c6126f11a6,2024-05-26 22:09:00,2024-05-27 08:09:00,7672,4592,200.0
c8740afafe,f16b20f26c,626e7ba70d,2024-05-11 19:45:00,2024-05-12 23:45:00,8134,6886,560.0
7a9ad7dab1,77c4748b56,139c5c9e14,2024-04-24 07:38:00,2024-04-26 19:38:00,8144,7017,600.0
493cb17760,77c4748b56,5d6ccf0e39,2024-05-22 10:36:00,2024-05-24 13:36:00,7672,9259,510.0
2be9635db5,fefee41103,5dff1f49a2,2024-04-08 03:45:00,2024-04-10 15:45:00,2153,9034,1200.0
bb56513da2,8f374554db,48af41b34a,2024-04-22 00:32:00,2024-04-23 15:32:00,9853,4435,780.0
383d13ebdc,8f374554db,ca67ce841e,2024-02-15 21:53:00,2024-02-17 14:53:00,8462,2546,820.0
35ce5a0043,8f374554db,5db9bd9056,2024-01-19 02:29:00,2024-01-19 16:29:00,4922,1832,140.0
13c4f96912,1052405286,df11b98a0a,2024-05-07 20:29:00,2024-05-10 00:29:00,8317,7970,520.0
627051de88,1052405286,9026c909d9,2024-01-29 02:26:00,2024-01-31 21:26:00,3487,7239,1340.0
314acc932f,1052405286,1bc0b40e66,2024-01-15 08:44:00,2024-01-17 22:44:00,8627,6918,620.0
126431f46c,f42e73233c,6da92c2a0e,2024-02-28 14:43:00,2024-03-01 02:43:00,3406,9669,360.0
952d414a88,f42e73233c,e49132e7b5,2024-04-15 22:18:00,2024-04-17 21:18:00,6929,1761,940.0
d0a9b704ae,f42e73233c,ef26b52a2f,2024-04-21 08:47:00,2024-04-23 20:47:00,1158,5984,3000.0
e81408ff73,a5561db5de,a64f23c3cb,2024-04-04 22:10:00,2024-04-07 02:10:00,6822,6690,1040.0
3b4c88b457,e131f72ed2,45bfbf3999,2024-04-10 12:59:00,2024-04-11 06:59:00,6690,2005,360.0
a562a930c7,e11b6e01c2,c10acff666,2024-05-27 09:07:00,2024-05-29 16:07:00,6616,4133,1100.0
760e4c80e7,e11b6e01c2,9e1ad8c5c6,2024-01-30 20:20:00,2024-02-02 10:20:00,5906,4258,620.0
e9cfa5f1ac,e11b6e01c2,0e60a71be9,2024-03-15 14:39:00,2024-03-17 19:39:00,3374,3355,1060.0
aaa6a015f8,6b7db23e1b,14522551f7,2024-02-16 08:37:00,2024-02-18 17:37:00,2981,3555,2850.0
07615882e0,4c303b6aa0,f6f9d04043,2024-01-24 22:45:00,2024-01-27 12:45:00,1629,2086,620.0
15c59a2b0f,4c303b6aa0,0532f75bcc,2024-02-07 02:36:00,2024-02-07 23:36:00,4856,5402,420.0
af2cc42b44,4c303b6aa0,8862738935,2024-02-12 02:30:00,2024-02-12 10:30:00,1154,5166,160.0
6de4a4af27,73257e82dd,74fd3ce3a1,2024-04-14 16:20:00,2024-04-16 21:20:00,9005,6350,1060.0
d3e49ae8aa,73257e82dd,b9fcb681a0,2024-03-23 00:56:00,2024-03-23 22:56:00,6377,4435,440.0
245699d49b,73257e82dd,592f571f51,2024-03-03 11:00:00,2024-03-05 22:00:00,1371,1171,590.0
f490f015e3,1d9ee4d764,eeec470da9,2024-04-09 17:44:00,2024-04-10 11:44:00,9918,1430,360.0
54d41331c2,1d9ee4d764,60659178cc,2024-05-23 03:25:00,2024-05-24 23:25:00,1171,2958,880.0
0db9abb5d7,1d9ee4d764,5266087ed8,2024-03-04 05:44:00,2024-03-05 00:44:00,1871,7660,950.0
ab80361d7b,5cd8f0b717,cbdb03a6bc,2024-05-23 07:03:00,2024-05-23 09:03:00,6771,7709,20.0
4d0ffba55c,5cd8f0b717,b73895c5ee,2024-04-29 09:23:00,2024-04-30 07:23:00,2086,9462,220.0
0645b37220,1e5d6bf1db,43c16f86a7,2024-05-19 12:49:00,2024-05-20 06:49:00,8147,4392,180.0
7e18948b29,a70b03ef63,97fc234be3,2024-04-16 09:54:00,2024-04-18 20:54:00,8573,3216,2950.0
48bed4e2cb,a70b03ef63,dffcf86aea,2024-01-05 05:55:00,2024-01-07 09:55:00,1297,2067,1040.0
ae2024498a,27ef6ad4ab,20c188cfc3,2024-02-29 10:04:00,2024-03-02 02:04:00,4179,5016,2000.0
5a98faa51e,9561421ec3,ba59d5e7f4,2024-04-07 00:57:00,2024-04-08 08:57:00,1727,6974,320.0
84a8e01cbc,d0d10464a6,6523eb9f7b,2024-03-30 00:48:00,2024-03-31 05:48:00,3269,4763,290.0
4128a76131,5f6ea1951f,b48627e134,2024-04-07 16:38:00,2024-04-07 18:38:00,7135,1158,40.0
85a9589024,7aa41ad7c9,357321258c,2024-01-09 16:31:00,2024-01-10 03:31:00,6086,4683,110.0
cdeda856c0,5acd02ba25,8d4dbfbb1e,2024-03-20 09:52:00,2024-03-22 01:52:00,9536,3557,400.0
2f02d9d944,5acd02ba25,413c2a0b64,2024-03-01 00:31:00,2024-03-03 07:31:00,5538,4737,2750.0
3cc646fa4c,f85c0ee338,dd9c364733,2024-02-08 14:31:00,2024-02-11 00:31:00,2487,7676,580.0
3bd382ad66,f85c0ee338,dbc97b4f0f,2024-04-16 04:38:00,2024-04-18 14:38:00,3557,4318,1160.0
668685b78c,23f159c23d,27596515db,2024-01-03 15:31:00,2024-01-04 06:31:00,9253,8928,300.0
543fad9129,eb9d42452b,7e78b515cb,2024-05-07 13:04:00,2024-05-10 10:04:00,2238,3355,3450.0
8ce945eb0e,eb9d42452b,78f6cda43a,2024-03-04 09:32:00,2024-03-06 17:32:00,6086,7156,1120.0
ea1ba11bc1,eb9d42452b,fbad054416,2024-05-05 09:12:00,2024-05-07 11:12:00,5405,7800,500.0
3ddbaa4aae,413fd667bd,1b3f6b9e83,2024-01-22 00:28:00,2024-01-22 09:28:00,2484,2732,180.0
f3ebe9191f,0400498190,0d13657f5c,2024-05-02 16:48:00,2024-05-04 13:48:00,9693,6609,450.0
fc1b05ce79,0400498190,7355d0c686,2024-01-06 22:49:00,2024-01-08 11:49:00,6576,8462,370.0
4b6144c6eb,80fc625a2d,932b9a9a0d,2024-04-06 16:59:00,2024-04-06 17:59:00,2363,1431,50.0
d8e01e3230,80fc625a2d,1c3e7fa65a,2024-02-11 14:58:00,2024-02-12 18:58:00,2815,4225,280.0
27cbc42227,80fc625a2d,6a2cbf3801,2024-02-04 03:12:00,2024-02-06 12:12:00,2958,8001,570.0
a59491e159,e3cefb593c,fe9df5ba05,2024-03-28 17:08:00,2024-03-30 20:08:00,8001,2005,510.0
ccfcb5e992,e3cefb593c,252ccd4ffa,2024-02-06 05:26:00,2024-02-06 12:26:00,8573,3028,70.0
87162461ca,e3cefb593c,cb195a5aba,2024-01-02 05:37:00,2024-01-02 15:37:00,6576,4133,500.0
17f2ccb385,ccf87f4c41,e39db7b401,2024-02-29 22:00:00,2024-03-01 01:00:00,2621,9713,60.0
8c7d729e28,ccf87f4c41,9f3bbb4d5d,2024-05-26 16:15:00,2024-05-27 02:15:00,5889,1796,200.0
8fa50dd45d,ccf87f4c41,4106e8ae1f,2024-03-27 15:24:00,2024-03-30 13:24:00,8795,7204,700.0
ee7ec5e095,47c1de0988,8052cc7bd4,2024-04-23 19:20:00,2024-04-25 11:20:00,7651,1297,800.0
dfbe116757,47c1de0988,aa718181b9,2024-05-25 20:07:00,2024-05-28 02:07:00,2268,2118,2700.0
11fada063b,c048be5cd2,8541cc364e,2024-04-11 10:41:00,2024-04-12 08:41:00,8932,1714,440.0
79766e33db,c048be5cd2,2d9bd20423,2024-05-08 19:42:00,2024-05-09 12:42:00,5676,6785,340.0
1ad2ec8d30,c048be5cd2,a680b55697,2024-01-02 15:15:00,2024-01-05 14:15:00,5402,8549,3550.0
acef541204,b8e518cd2b,2ea564dcd4,2024-02-19 10:02:00,2024-02-22 05:02:00,1154,4238,1340.0
7fe1f96d27,8cc4dc953b,4235a8995c,2024-05-17 18:20:00,2024-05-20 04:20:00,3269,2390,1160.0
0e55db0b15,8cc4dc953b,0598b8e8c7,2024-03-10 23:46:00,2024-03-11 05:46:00,9669,8750,120.0
0a25dc0a66,8cc4dc953b,44281be086,2024-05-02 23:08:00,2024-05-04 04:08:00,3519,5405,580.0
a2d351809d,7c89fe0550,1b3bf237b6,2024-03-31 11:24:00,2024-03-31 15:24:00,1843,7361,80.0
e1f6e8efd6,a11e182ddb,9f1ddfcd8c,2024-05-21 08:32:00,2024-05-23 08:32:00,4627,5705,480.0
203cc3637c,a11e182ddb,33932b89f7,2024-05-13 01:40:00,2024-05-13 12:40:00,9046,4380,220.0
35e11e1ae7,8d5ca8cb28,1c1c53d57c,2024-05-01 13:21:00,2024-05-03 05:21:00,9062,2975,400.0
bd24c4edc7,227d47a740,fee4f3665e,2024-02-10 06:40:00,2024-02-11 08:40:00,4117,8667,260.0
7e200833a6,227d47a740,6c96bbfc3b,2024-04-17 10:09:00,2024-04-17 13:09:00,3406,1505,60.0
d8d05b51f7,820876391f,fbfae6ebdd,2024-02-06 20:18:00,2024-02-09 18:18:00,7925,8491,700.0
ebf6d9cf5f,6a6bf61f7d,3c2ad83a0c,2024-05-09 16:12:00,2024-05-10 03:12:00,9432,4394,110.0
